Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
26,"Bedendo, Dominic",19y 356d,1 (0-0-1 0.00%),1 (1.00),←,
4,"Bontempelli, Marcus",26y 218d,185 (103-0-82 55.68%),174 (0.94),←,
9,"Crozier, Hayden",28y 188d,138 (67-0-71 48.55%),48 (0.35),69 (36-0-33 52.17%),4 (0.06)
31,"Dale, Bailey",25y 343d,100 (55-0-45 55.00%),74 (0.74),←,
5,"Dunkley, Josh",25y 172d,108 (61-0-47 56.48%),60 (0.56),←,
38,"Garcia, Riley",21y 151d,11 (6-0-5 54.55%),4 (0.36),←,
43,"Gardner, Ryan",25y 29d,36 (22-0-14 61.11%),2 (0.06),←,
7,"Hunter, Lachie",27y 199d,169 (90-0-79 53.25%),72 (0.43),←,
39,"Johannisen, Jason",29y 234d,171 (88-0-83 51.46%),65 (0.38),←,
42,"Keath, Alex",30y 161d,81 (48-1-32 59.88%),5 (0.06),51 (32-0-19 62.75%),4 (0.08)
21,"Liberatore, Tom",30y 45d,188 (91-0-97 48.40%),72 (0.38),←,
11,"Macrae, Jack",27y 331d,200 (107-0-93 53.50%),46 (0.23),←,
27,"McComb, Robbie",26y 193d,10 (6-0-4 60.00%),6 (0.60),←,
33,"Naughton, Aaron",22y 212d,93 (53-0-40 56.99%),136 (1.46),←,
22,"OBrien, Tim",28y 94d,108 (57-3-48 54.17%),74 (0.69),11 (6-0-5 54.55%),1 (0.09)
13,"Schache, Josh",24y 313d,71 (24-0-47 33.80%),77 (1.08),44 (21-0-23 47.73%),52 (1.18)
28,"Scott, Anthony",27y 122d,34 (23-0-11 67.65%),17 (0.50),←,
41,"Sweet, Jordon",24y 148d,10 (8-0-2 80.00%),2 (0.20),←,
1,"Treloar, Adam",29y 113d,205 (90-1-114 44.15%),122 (0.60),32 (20-0-12 62.50%),25 (0.78)
2,"Ugle-Hagan, Jamarra",20y 87d,14 (7-0-7 50.00%),13 (0.93),←,
19,"Weightman, Cody",21y 166d,32 (18-0-14 56.25%),51 (1.59),←,
14,"West, Rhylee",21y 353d,19 (13-0-6 68.42%),12 (0.63),←,
34,"Williams, Bailey",24y 263d,96 (52-0-44 54.17%),16 (0.17),←,
Totals,Totals,25y 243d,2080 (1089-5-986 52.36%),1149 (0.55),,
C,"Beveridge, Luke",51y 311d,175 (100-0-75 57.14%),,←,
