Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",19,9,6,25,,,,7.0,5.0,1.0,1.0,2.0,1.0,,,3.0,16.0,,,2.0,,,85.0
14,"Bedford, Toby",7,2,7,14,,1.0,,6.0,,6.0,2.0,3.0,2.0,2.0,,5.0,9.0,,1.0,1.0,,,85.0
32 ↓,"Briggs, Kieren",1,1,,1,,,5.0,,,1.0,,1.0,,1.0,,,1.0,,,,,,12.0
46,"Brown, Callum",4,1,3,7,2,1.0,,1.0,,1.0,,4.0,1.0,1.0,,4.0,2.0,,,3.0,,,75.0
44,"Buckley, Jack",7,2,1,8,,,,1.0,1.0,1.0,,1.0,1.0,,,3.0,5.0,,,6.0,,1.0,90.0
5,"Cadman, Aaron",3,1,2,5,,2.0,,2.0,,,,4.0,3.0,3.0,,4.0,2.0,,,2.0,,,93.0
17,"Callaghan, Finn",13,4,20,33,2,2.0,,2.0,3.0,6.0,7.0,4.0,,1.0,3.0,9.0,25.0,,1.0,,2.0,1.0,84.0
3,"Coniglio, Stephen",6,3,5,11,,,,1.0,1.0,,2.0,1.0,,,,4.0,6.0,1.0,,,,1.0,79.0
16,"Daniels, Brent",12,4,9,21,1,1.0,,4.0,1.0,9.0,4.0,3.0,2.0,1.0,,8.0,11.0,,,2.0,1.0,,81.0
4,"Greene, Toby",11,5,7,18,1,2.0,,2.0,1.0,5.0,3.0,1.0,4.0,,,7.0,11.0,,2.0,,,,86.0
35,"Gruzewski, Max",4,3,5,9,2,,6.0,2.0,,1.0,,1.0,,,,4.0,5.0,1.0,2.0,1.0,,1.0,68.0
27,"Himmelberg, Harry",14,8,7,21,,,,1.0,8.0,,,2.0,,1.0,,2.0,14.0,,,6.0,2.0,,93.0
39,"Idun, Connor",10,6,5,15,,,,4.0,4.0,1.0,,1.0,,,,4.0,11.0,,,3.0,1.0,,89.0
2,"Jones, Darcy",9,2,6,15,2,1.0,,1.0,1.0,3.0,1.0,,,,,7.0,8.0,,,1.0,3.0,,79.0
25,"Keeffe, Lachlan",6,,2,8,,,12.0,5.0,1.0,2.0,2.0,3.0,1.0,1.0,,4.0,3.0,,,1.0,,,74.0
22,"Kelly, Josh",11,7,25,36,,,,5.0,2.0,2.0,5.0,6.0,,2.0,1.0,13.0,24.0,,,1.0,,,82.0
30,"Leake, James",4,2,7,11,1,1.0,,1.0,,1.0,3.0,1.0,2.0,1.0,,7.0,5.0,,2.0,1.0,,,54.0
33,"OHalloran, Xavier",8,2,5,13,2,,,4.0,,2.0,1.0,3.0,2.0,1.0,,4.0,10.0,,,,,1.0,86.0
18,"Stone, Conor",8,4,3,11,,,,2.0,6.0,1.0,,1.0,,,,4.0,7.0,,,4.0,,,77.0
15,"Taylor, Sam",16,13,1,17,1,,,5.0,5.0,2.0,,1.0,3.0,,2.0,7.0,10.0,4.0,,5.0,,,100.0
8,"Ward, Callan",13,6,10,23,1,,,1.0,2.0,4.0,1.0,2.0,1.0,,,2.0,20.0,,,1.0,,2.0,91.0
10 ↑,"Wehr, Jacob",9,,7,16,,,,1.0,1.0,4.0,3.0,3.0,1.0,,,9.0,7.0,,,2.0,,,61.0
6,"Whitfield, Lachie",19,8,7,26,,,,1.0,6.0,1.0,1.0,2.0,,,,4.0,17.0,,,1.0,2.0,,75.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,214,93,150,364,15,14.0,23.0,59.0,48.0,54.0,36.0,50.0,24.0,15.0,6.0,118.0,229.0,6.0,8.0,43.0,11.0,7.0,
Opposition,Opposition,209,87,143,352,6,16.0,47.0,39.0,38.0,55.0,40.0,67.0,15.0,24.0,,139.0,200.0,9.0,9.0,34.0,4.0,3.0,
