St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Armitage, David",8,2,9,17,1,3.0,,4.0,1.0,,2.0,3.0,1.0,1.0,,10.0,8.0,,1.0,1.0,,1.0,85.0
27,"Blake, Jason",8,2,3,11,,,4.0,2.0,4.0,2.0,,1.0,,1.0,,5.0,4.0,1.0,,1.0,,,87.0
26,"Dal Santo, Nick",20,5,10,30,,,1.0,4.0,6.0,2.0,8.0,1.0,,,3.0,12.0,16.0,,,2.0,6.0,1.0,90.0
6,"Dawson, Zac",2,2,5,7,,,,1.0,,1.0,1.0,4.0,,4.0,,5.0,2.0,1.0,,3.0,,,99.0
24,"Dempster, Sean",8,4,8,16,,1.0,1.0,8.0,3.0,1.0,1.0,2.0,1.0,1.0,,8.0,9.0,,,1.0,,,85.0
25,"Fisher, Sam",12,4,10,22,,2.0,6.0,3.0,,3.0,3.0,1.0,,,,7.0,16.0,,,3.0,,,92.0
19,"Gilbert, Sam",11,8,10,21,,1.0,7.0,3.0,2.0,1.0,1.0,2.0,,,,7.0,14.0,1.0,,3.0,,,90.0
18 ↓,"Goddard, Brendon",6,3,4,10,,,,1.0,,,3.0,1.0,2.0,,,4.0,7.0,,,2.0,,,19.0
33,"Gwilt, James",10,3,10,20,,,,2.0,3.0,2.0,1.0,2.0,,,,5.0,14.0,,,,1.0,1.0,100.0
4,"Jones, Clinton",7,3,8,15,2,1.0,,6.0,,2.0,3.0,1.0,,,,8.0,7.0,,1.0,,1.0,,92.0
29,"Lynch, Tom",6,4,5,11,,,,2.0,,,,2.0,,1.0,,3.0,8.0,,,1.0,,,65.0
5,"McEvoy, Ben",3,3,11,14,,,28.0,7.0,,1.0,1.0,,1.0,,1.0,9.0,5.0,2.0,,5.0,,,89.0
44,"Milne, Stephen",10,2,5,15,1,1.0,,2.0,,2.0,1.0,3.0,,1.0,,8.0,6.0,2.0,2.0,,3.0,,90.0
11,"Montagna, Leigh",13,3,10,23,2,,,4.0,1.0,4.0,5.0,5.0,,2.0,,16.0,8.0,1.0,,1.0,,,82.0
30,"Peake, Brett",9,2,8,17,3,,,6.0,,5.0,2.0,1.0,,1.0,,7.0,10.0,,2.0,1.0,3.0,1.0,95.0
34,"Polo, Dean",6,5,7,13,,1.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,,7.0,7.0,1.0,1.0,,1.0,,77.0
22,"Ray, Farren",14,6,10,24,,1.0,2.0,2.0,4.0,1.0,2.0,6.0,,2.0,,6.0,20.0,,,2.0,2.0,1.0,88.0
12,"Riewoldt, Nick",7,3,7,14,,,,6.0,1.0,4.0,1.0,2.0,,1.0,,4.0,11.0,,,1.0,,1.0,92.0
13,"Schneider, Adam",6,5,10,16,4,,,3.0,,4.0,,2.0,,2.0,,4.0,14.0,1.0,2.0,2.0,2.0,1.0,85.0
2,"Siposs, Arryn",3,1,3,6,1,,,1.0,,2.0,,,2.0,,,5.0,2.0,,,1.0,,1.0,75.0
3,"Steven, Jack",13,4,14,27,1,,,4.0,3.0,4.0,2.0,3.0,1.0,,2.0,8.0,19.0,,,2.0,5.0,,77.0
17 ↑,"Winmar, Nick",6,2,2,8,,,,2.0,,3.0,,2.0,,1.0,,1.0,5.0,,,,,1.0,47.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,76,169,357,15,12.0,52.0,77.0,30.0,46.0,39.0,45.0,9.0,19.0,6.0,149.0,212.0,10.0,9.0,32.0,24.0,9.0,
Opposition,Opposition,185,78,144,329,7,14.0,52.0,89.0,27.0,45.0,42.0,36.0,19.0,9.0,,134.0,195.0,8.0,12.0,36.0,13.0,4.0,
