Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",24y 272d,140 (74-0-66 52.86%),123 (0.88),←,
17,"Bruce, Josh",28y 75d,125 (48-1-76 38.80%),183 (1.46),12 (6-0-6 50.00%),12 (1.00)
25,"Cavarra, Ben",24y 246d,3 (2-0-1 66.67%),4 (1.33),←,
9,"Crozier, Hayden",26y 242d,118 (56-0-62 47.46%),45 (0.38),49 (25-0-24 51.02%),1 (0.02)
35,"Daniel, Caleb",24y 46d,104 (54-0-50 51.92%),27 (0.26),←,
5,"Dunkley, Josh",23y 226d,73 (39-0-34 53.42%),39 (0.53),←,
44,"English, Tim",23y 12d,42 (21-0-21 50.00%),13 (0.31),←,
43,"Gardner, Ryan",23y 82d,7 (3-0-4 42.86%),2 (0.29),←,
7,"Hunter, Lachie",25y 253d,133 (68-0-65 51.13%),58 (0.44),←,
39,"Johannisen, Jason",27y 288d,138 (66-0-72 47.83%),43 (0.31),←,
42,"Keath, Alex",28y 215d,43 (23-1-19 54.65%),2 (0.05),13 (7-0-6 53.85%),1 (0.08)
21,"Liberatore, Tom",28y 98d,143 (63-0-80 44.06%),48 (0.34),←,
27,"Lipinski, Patrick",22y 36d,43 (21-0-22 48.84%),27 (0.63),←,
11,"Macrae, Jack",26y 19d,154 (78-0-76 50.65%),37 (0.24),←,
16,"McLean, Toby",24y 204d,88 (47-0-41 53.41%),58 (0.66),←,
33,"Naughton, Aaron",20y 266d,48 (24-0-24 50.00%),43 (0.90),←,
20,"Richards, Ed",21y 50d,53 (26-0-27 49.06%),22 (0.42),←,
6,"Smith, Bailey",19y 259d,36 (19-0-17 52.78%),15 (0.42),←,
23,"Vandermeer, Laitham",21y 201d,11 (6-0-5 54.55%),9 (0.82),←,
3,"Wallis, Mitch",27y 303d,146 (67-0-79 45.89%),96 (0.66),←,
34,"Williams, Bailey",22y 317d,54 (26-0-28 48.15%),10 (0.19),←,
10,"Wood, Easton",30y 353d,170 (88-0-82 51.76%),18 (0.11),←,
Totals,Totals,24y 301d,1872 (919-2-951 49.09%),922 (0.49),,
C,"Beveridge, Luke",49y 365d,129 (71-0-58 55.04%),,←,
