Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Bugg, Tomas",4,1,3,7,,,,4.0,2.0,,,1.0,1.0,,,1.0,5.0,,,1.0,,,90.0
21,"Buntine, Matt",5,4,3,8,,,,4.0,2.0,2.0,,,1.0,,,4.0,5.0,1.0,,3.0,,,79.0
18,"Cameron, Jeremy",11,8,3,14,7,,,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,4.0,9.0,1.0,4.0,1.0,,,89.0
3,"Coniglio, Stephen",7,1,16,23,,,,8.0,2.0,,4.0,3.0,2.0,,,12.0,11.0,,,,,,88.0
1,"Davis, Phil",5,4,3,8,,,,2.0,,1.0,1.0,5.0,1.0,3.0,,4.0,4.0,1.0,,11.0,,,92.0
4,"Greene, Toby",13,6,11,24,1,3.0,,4.0,1.0,6.0,1.0,4.0,,2.0,,12.0,11.0,3.0,1.0,,,,91.0
32,"Griffen, Ryan",9,5,15,24,1,,1.0,4.0,2.0,3.0,9.0,4.0,1.0,1.0,,13.0,12.0,,1.0,4.0,1.0,1.0,78.0
19,"Haynes, Nick",6,6,4,10,,,,,1.0,,1.0,1.0,,,,3.0,7.0,1.0,,1.0,,,88.0
33 ↓,"Hoskin-Elliott, Will",6,3,1,7,,,,1.0,1.0,3.0,1.0,2.0,,,,2.0,5.0,1.0,,,,,61.0
40,"Kennedy, Adam",6,3,2,8,,,,1.0,1.0,1.0,,,,,,1.0,6.0,,,1.0,,,75.0
25,"McCarthy, Cam",4,3,,4,1,,,3.0,,3.0,,,1.0,,,1.0,3.0,,,,,,80.0
41,"Mumford, Shane",2,1,12,14,,1.0,37.0,8.0,,1.0,1.0,4.0,2.0,3.0,,8.0,6.0,,,7.0,,1.0,89.0
24,"Patfull, Joel",6,5,5,11,,,,1.0,4.0,,1.0,1.0,1.0,1.0,,4.0,7.0,1.0,,5.0,,,94.0
9,"Scully, Tom",12,1,9,21,1,1.0,,6.0,1.0,3.0,1.0,4.0,1.0,1.0,,10.0,11.0,,,,3.0,1.0,90.0
23,"Shaw, Heath",22,5,,22,,1.0,,5.0,14.0,1.0,,7.0,2.0,4.0,,5.0,10.0,,,1.0,1.0,,91.0
5,"Shiel, Dylan",8,2,19,27,,,,5.0,,4.0,5.0,,4.0,,,12.0,15.0,,,,,2.0,79.0
10,"Smith, Devon",15,5,5,20,3,1.0,,3.0,1.0,6.0,1.0,3.0,1.0,1.0,,6.0,14.0,,1.0,2.0,,2.0,88.0
36,"Stewart, James",5,2,4,9,1,1.0,2.0,1.0,,1.0,,1.0,1.0,1.0,,4.0,4.0,,1.0,1.0,,,83.0
17,"Treloar, Adam",12,6,16,28,1,,,4.0,2.0,2.0,4.0,4.0,,,,9.0,18.0,,1.0,,3.0,1.0,84.0
8,"Ward, Callan",16,5,15,31,,,3.0,7.0,2.0,7.0,3.0,3.0,1.0,,3.0,9.0,22.0,1.0,,,1.0,1.0,85.0
6,"Whitfield, Lachie",16,5,10,26,,,,1.0,3.0,8.0,3.0,2.0,1.0,,,8.0,17.0,,,1.0,,2.0,84.0
29 ↑,"Williams, Zac",2,,,2,,1.0,,1.0,1.0,,,,,,,,2.0,,,,,,20.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,81,156,348,16,12.0,43.0,74.0,41.0,53.0,36.0,51.0,22.0,18.0,5.0,132.0,204.0,10.0,9.0,39.0,9.0,11.0,
Opposition,Opposition,220,101,194,414,14,14.0,45.0,69.0,31.0,56.0,46.0,56.0,18.0,22.0,1.0,137.0,273.0,5.0,11.0,42.0,8.0,12.0,
