Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Baker, Liam",9,3,14,23,,1.0,,5.0,2.0,3.0,3.0,4.0,1.0,1.0,,9.0,17.0,,,3.0,1.0,,82.0
41,"Banks, Sam",10,4,2,12,,,,3.0,1.0,3.0,,3.0,,1.0,,2.0,11.0,,,3.0,,,81.0
29,"Bolton, Shai",15,8,3,18,1,,,1.0,,7.0,2.0,8.0,,,,5.0,14.0,,1.0,,1.0,1.0,90.0
35,"Broad, Nathan",13,8,6,19,,,,2.0,4.0,1.0,,1.0,,,,3.0,14.0,,,4.0,1.0,,88.0
30,"Brown, Tom",12,5,4,16,,1.0,,,,3.0,,3.0,1.0,1.0,,3.0,12.0,,,1.0,,,76.0
44,"Campbell, Seth",5,3,2,7,,,,2.0,1.0,3.0,,,1.0,,,2.0,6.0,,,1.0,1.0,,69.0
27,"Dow, Thomson",7,1,15,22,,1.0,,8.0,2.0,2.0,2.0,2.0,1.0,,,10.0,12.0,,1.0,5.0,,,72.0
34,"Graham, Jack",7,3,8,15,,,,1.0,1.0,3.0,1.0,3.0,,3.0,,5.0,11.0,,,,,,78.0
2,"Grimes, Dylan",6,5,5,11,,1.0,,,2.0,,,3.0,,2.0,,4.0,6.0,1.0,1.0,5.0,,,76.0
22 ↓,"Hopper, Jacob",10,2,13,23,,,,2.0,,4.0,3.0,4.0,,,,8.0,14.0,,,,,,48.0
42,"Lefau, Mykelti",5,3,4,9,1,,3.0,2.0,,4.0,,3.0,1.0,1.0,,3.0,6.0,,,3.0,,1.0,94.0
31,"Mansell, Rhyan",5,1,6,11,,,,1.0,,3.0,1.0,4.0,,1.0,,5.0,5.0,,,2.0,,1.0,78.0
4,"Martin, Dustin",11,6,7,18,1,1.0,,,,,,4.0,,2.0,,2.0,16.0,1.0,2.0,1.0,,,81.0
33 ↑,"McIntosh, Kamdyn",5,3,2,7,,,,1.0,,2.0,,,,,,2.0,5.0,,,,,1.0,28.0
46,"Miller, Ben",5,7,4,9,,,,5.0,2.0,1.0,,,1.0,,,2.0,9.0,,,7.0,1.0,,95.0
24,"Naismith, Sam",3,4,6,9,,,9.0,2.0,,,2.0,4.0,1.0,3.0,,6.0,4.0,1.0,2.0,4.0,,,81.0
25,"Nankervis, Toby",5,7,13,18,,,15.0,4.0,1.0,1.0,4.0,4.0,1.0,3.0,,11.0,9.0,1.0,,4.0,,,80.0
50,"Pickett, Marlion",10,4,10,20,,1.0,,5.0,3.0,3.0,2.0,8.0,,3.0,,11.0,9.0,,1.0,,,,77.0
13,"Ralphsmith, Hugo",10,6,11,21,,,,3.0,1.0,2.0,4.0,6.0,1.0,1.0,,11.0,11.0,,1.0,1.0,,1.0,91.0
17,"Rioli, Daniel",14,5,9,23,,,,3.0,6.0,1.0,1.0,1.0,,,,5.0,15.0,,,,3.0,,83.0
10,"Rioli, Maurice",10,7,4,14,2,2.0,,4.0,1.0,3.0,,1.0,,,,4.0,11.0,1.0,2.0,3.0,1.0,,70.0
1,"Vlastuin, Nick",17,7,3,20,,,,1.0,6.0,,,3.0,1.0,,,4.0,14.0,1.0,,2.0,1.0,,93.0
45,"Young, Tylar",11,6,1,12,,,,2.0,3.0,1.0,,4.0,2.0,2.0,,2.0,9.0,1.0,,5.0,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,108,152,357,5,12.0,27.0,57.0,36.0,50.0,25.0,73.0,12.0,24.0,,119.0,240.0,7.0,11.0,54.0,10.0,5.0,
Opposition,Opposition,241,129,139,380,13,7.0,27.0,52.0,44.0,50.0,32.0,64.0,24.0,12.0,6.0,136.0,240.0,10.0,14.0,31.0,,9.0,
