Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",15,6,9,24,1,,,,2.0,6.0,,2.0,1.0,,,3.0,21.0,,1.0,1.0,1.0,2.0,85.0
8,"Bewick, Rohan",11,7,10,21,1,3.0,,2.0,,2.0,,3.0,1.0,,,10.0,12.0,1.0,3.0,3.0,,3.0,88.0
16,"Brown, Jonathan",12,6,7,19,3,1.0,,,,1.0,1.0,1.0,2.0,,,6.0,12.0,1.0,3.0,,,,93.0
42,"Clarke, Justin",4,3,3,7,,,,3.0,3.0,1.0,,2.0,,1.0,,1.0,6.0,,,7.0,,,86.0
44,"Cornelius, Aaron",6,5,4,10,2,1.0,,1.0,1.0,2.0,1.0,1.0,,,,5.0,5.0,1.0,2.0,,,,88.0
1 ↑,"Docherty, Sam",3,1,2,5,,,,2.0,,1.0,1.0,1.0,,1.0,,3.0,2.0,1.0,,1.0,,,21.0
41,"Golby, Mitch",14,3,13,27,,1.0,,3.0,4.0,2.0,,4.0,1.0,3.0,,9.0,18.0,,,,,,84.0
6,"Green, Josh",8,2,2,10,,1.0,,5.0,1.0,2.0,,1.0,,,,5.0,5.0,,,,,1.0,87.0
23,"Leuenberger, Matthew",9,4,7,16,3,,23.0,1.0,,3.0,3.0,2.0,3.0,1.0,3.0,8.0,7.0,2.0,2.0,1.0,,,79.0
5 ↓,"Longer, Billy",2,2,3,5,,,20.0,1.0,,,1.0,4.0,1.0,4.0,,4.0,1.0,1.0,1.0,1.0,,1.0,66.0
32,"Mayes, Sam",19,9,9,28,,,,2.0,4.0,5.0,2.0,1.0,1.0,,,6.0,22.0,,,1.0,,1.0,87.0
9,"McGrath, Ashley",13,4,10,23,,,,4.0,5.0,5.0,,3.0,1.0,2.0,,8.0,13.0,,,1.0,2.0,1.0,91.0
21,"Merrett, Daniel",5,4,6,11,,,,,1.0,,,2.0,,2.0,,5.0,6.0,1.0,,9.0,,,95.0
3,"Moloney, Brent",10,2,26,36,,2.0,,3.0,,7.0,10.0,3.0,2.0,2.0,1.0,16.0,21.0,,1.0,1.0,1.0,,85.0
22,"Paparone, Marco",7,3,4,11,1,1.0,,,,3.0,1.0,3.0,,,,4.0,7.0,,1.0,1.0,1.0,,86.0
24,"Patfull, Joel",9,7,4,13,,,,1.0,1.0,1.0,,1.0,2.0,,,5.0,8.0,2.0,,6.0,,,92.0
31,"Polkinghorne, James",17,8,13,30,1,1.0,,1.0,1.0,4.0,3.0,1.0,,,,8.0,22.0,1.0,1.0,1.0,1.0,,85.0
29,"Raines, Andrew",8,3,12,20,,1.0,,3.0,,4.0,1.0,3.0,,1.0,,6.0,14.0,,2.0,,3.0,,81.0
30,"Redden, Jack",9,4,15,24,1,1.0,,4.0,2.0,3.0,8.0,2.0,1.0,1.0,,13.0,12.0,,2.0,2.0,,2.0,79.0
38,"Rockliff, Tom",13,4,21,34,1,,,7.0,2.0,2.0,5.0,4.0,1.0,1.0,,13.0,20.0,,1.0,,,,77.0
26,"Yeo, Elliot",9,2,8,17,,1.0,,1.0,2.0,4.0,,1.0,,,,3.0,14.0,,,,2.0,,87.0
15,"Zorko, Dayne",16,2,13,29,3,4.0,,6.0,2.0,5.0,3.0,3.0,,2.0,2.0,9.0,17.0,,,1.0,3.0,1.0,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,91,201,420,17,20.0,43.0,50.0,31.0,63.0,40.0,48.0,17.0,21.0,6.0,150.0,265.0,11.0,20.0,37.0,14.0,12.0,
Opposition,Opposition,185,75,117,302,14,10.0,43.0,59.0,38.0,47.0,31.0,36.0,21.0,16.0,,119.0,176.0,12.0,9.0,47.0,9.0,10.0,
