0,1,2,3,4,5,6
←,"Round: 9 Venue: M.C.G. Date: Fri, 21-May-2010 7:40 PM Attendance: 88115","Round: 9 Venue: M.C.G. Date: Fri, 21-May-2010 7:40 PM Attendance: 88115","Round: 9 Venue: M.C.G. Date: Fri, 21-May-2010 7:40 PM Attendance: 88115","Round: 9 Venue: M.C.G. Date: Fri, 21-May-2010 7:40 PM Attendance: 88115","Round: 9 Venue: M.C.G. Date: Fri, 21-May-2010 7:40 PM Attendance: 88115",→
←,Collingwood,1.2.8,4.2.26,6.8.44,6.14.50,→
←,Geelong,1.3.9,4.7.31,9.12.66,12.14.86,→
←,Qrt margin,GE by 1,GE by 5,GE by 22,GE by 36,→
←,Qrt scores,GE 9-8,GE 22-18,GE 35-18,GE 20-6,→
←,Field umpires,"Stephen McBurney (321), Shaun Ryan (170), Troy Pannell (60)","Stephen McBurney (321), Shaun Ryan (170), Troy Pannell (60)","Stephen McBurney (321), Shaun Ryan (170), Troy Pannell (60)","Stephen McBurney (321), Shaun Ryan (170), Troy Pannell (60)",→
