Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
39,"Bailey, Max",26y 340d,43 (36-0-7 83.72%),10 (0.23),←,
14,"Birchall, Grant",25y 243d,169 (111-1-57 65.98%),22 (0.13),←,
22,"Breust, Luke",22y 321d,66 (55-0-11 83.33%),115 (1.74),←,
9,"Burgoyne, Shaun",30y 342d,244 (164-1-79 67.42%),223 (0.91),87 (67-1-19 77.59%),52 (0.60)
23,"Franklin, Lance",26y 241d,182 (109-1-72 60.16%),580 (3.19),←,
6,"Gibson, Josh",29y 199d,148 (90-2-56 61.49%),2 (0.01),83 (61-1-21 74.10%),
18,"Guerra, Brent",31y 122d,255 (175-1-79 68.82%),108 (0.42),159 (106-1-52 66.98%),25 (0.16)
19,"Gunston, Jack",21y 347d,56 (40-0-16 71.43%),105 (1.88),42 (35-0-7 83.33%),85 (2.02)
20,"Hale, David",29y 129d,197 (110-2-85 56.35%),182 (0.92),68 (54-0-14 79.41%),63 (0.93)
10,"Hill, Bradley",20y 81d,29 (25-0-4 86.21%),21 (0.72),←,
15,"Hodge, Luke",29y 105d,228 (127-1-100 55.92%),155 (0.68),←,
17,"Lake, Brian",31y 213d,218 (109-2-107 50.46%),34 (0.16),21 (19-0-2 90.48%),2 (0.10)
3,"Lewis, Jordan",27y 157d,193 (116-1-76 60.36%),107 (0.55),←,
5,"Mitchell, Sam",30y 351d,245 (143-1-101 58.57%),58 (0.24),←,
28,"Puopolo, Paul",25y 300d,63 (52-0-11 82.54%),47 (0.75),←,
33,"Rioli, Cyril",24y 76d,121 (82-1-38 68.18%),159 (1.31),←,
2,"Roughead, Jarryd",26y 248d,184 (113-1-70 61.68%),366 (1.99),←,
12,"Sewell, Brad",29y 238d,190 (114-1-75 60.26%),28 (0.15),←,
26,"Shiels, Liam",22y 152d,81 (58-0-23 71.60%),22 (0.27),←,
32,"Simpkin, Jonathan",25y 335d,18 (15-0-3 83.33%),7 (0.39),14 (13-0-1 92.86%),6 (0.43)
16,"Smith, Isaac",24y 272d,62 (52-0-10 83.87%),55 (0.89),←,
24,"Stratton, Ben",24y 211d,77 (56-1-20 73.38%),1 (0.01),←,
Totals,Totals,26y 278d,3069 (1952-17-1100 63.60%),2407 (0.78),,
C,"Clarkson, Alastair",45y 154d,213 (129-1-83 60.80%),,←,
