Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
36,"Aliir, Aliir",6,3,8,14,,,,1.0,6.0,,,4.0,,2.0,,6.0,8.0,1.0,,4.0,,,86.0
7,"Cunningham, Harry",8,3,7,15,,,,2.0,2.0,3.0,,3.0,1.0,,,7.0,9.0,,,1.0,,1.0,80.0
13,"Florent, Oliver",8,1,5,13,1,,,2.0,,1.0,,3.0,1.0,1.0,,5.0,7.0,,,,,1.0,77.0
42,"Fox, Robbie",2,,11,13,,,,3.0,,1.0,1.0,2.0,,2.0,,9.0,3.0,,,,,,82.0
23,"Franklin, Lance",18,11,4,22,4,3.0,,4.0,1.0,10.0,1.0,7.0,1.0,4.0,2.0,6.0,16.0,2.0,3.0,2.0,,1.0,93.0
39,"Grundy, Heath",3,3,10,13,,,,1.0,2.0,,,2.0,,,,3.0,10.0,1.0,,8.0,,,94.0
4,"Hannebery, Dan",7,2,12,19,,,,7.0,,4.0,3.0,2.0,,,,7.0,12.0,,1.0,,,,84.0
9,"Hayward, Will",11,3,5,16,,1.0,,6.0,,6.0,1.0,1.0,,1.0,,8.0,9.0,1.0,,1.0,,1.0,87.0
29,"Hewett, George",9,1,8,17,,,,6.0,1.0,4.0,4.0,4.0,,3.0,,10.0,6.0,,,,,,82.0
15,"Jack, Kieren",12,2,7,19,,1.0,,3.0,,4.0,2.0,4.0,,1.0,,8.0,12.0,,,1.0,,3.0,82.0
10,"Jones, Zak",9,4,11,20,,,,,3.0,4.0,,6.0,1.0,3.0,,7.0,12.0,1.0,,2.0,,1.0,87.0
12,"Kennedy, Josh",6,1,18,24,,,,8.0,2.0,2.0,6.0,2.0,3.0,2.0,,14.0,12.0,,,1.0,,,90.0
11,"Laidler, Jeremy",8,5,8,16,1,,,3.0,2.0,,1.0,2.0,,2.0,,3.0,12.0,,1.0,3.0,,,75.0
44,"Lloyd, Jake",20,4,14,34,,,,3.0,8.0,5.0,1.0,3.0,1.0,,,8.0,20.0,,,1.0,,,94.0
31,"Marsh, Harrison",4,1,3,7,,,,,3.0,,,2.0,,2.0,,2.0,5.0,,,4.0,,,83.0
14,"Mills, Callum",10,1,5,15,,1.0,,4.0,2.0,4.0,3.0,3.0,1.0,2.0,,7.0,8.0,1.0,,2.0,,,89.0
35,"Naismith, Sam",4,1,6,10,,,25.0,5.0,2.0,,5.0,5.0,2.0,4.0,,12.0,,1.0,,2.0,,,82.0
28,"Newman, Nic",6,4,10,16,1,,,6.0,1.0,3.0,,2.0,,1.0,,3.0,12.0,,1.0,2.0,,,72.0
26,"Parker, Luke",12,4,9,21,,1.0,,6.0,2.0,1.0,4.0,1.0,3.0,1.0,,11.0,10.0,2.0,1.0,,,,84.0
20,"Reid, Sam",9,5,6,15,6,1.0,5.0,1.0,,,,1.0,2.0,,1.0,8.0,7.0,2.0,4.0,5.0,,1.0,90.0
40,"Smith, Nick",9,2,3,12,,,,2.0,4.0,1.0,1.0,2.0,1.0,1.0,,7.0,6.0,1.0,,5.0,,1.0,98.0
8,"Tippett, Kurt",1,1,,1,,,2.0,1.0,,1.0,1.0,,1.0,,,2.0,,1.0,,,,,10.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,182,62,170,352,13,9.0,32.0,74.0,41.0,54.0,34.0,61.0,18.0,32.0,3.0,153.0,196.0,14.0,11.0,44.0,,10.0,
Opposition,Opposition,229,94,183,412,16,14.0,48.0,84.0,40.0,58.0,35.0,45.0,32.0,17.0,3.0,169.0,244.0,19.0,12.0,51.0,6.0,11.0,
