Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
12,"Ball, Luke",29y 364d,215 (145-1-69 67.67%),88 (0.41),73 (55-1-17 76.03%),30 (0.41)
17,"Beams, Dayne",24y 101d,100 (72-2-26 73.00%),108 (1.08),←,
11,"Blair, Jarryd",24y 40d,89 (66-1-22 74.72%),70 (0.79),←,
16,"Brown, Nathan",25y 158d,93 (59-1-33 63.98%),7 (0.08),←,
32,"Cloke, Travis",27y 80d,205 (132-2-71 64.88%),361 (1.76),←,
19,"Elliott, Jamie",21y 276d,44 (29-0-15 65.91%),55 (1.25),←,
1,"Fasolo, Alex",21y 350d,45 (32-0-13 71.11%),46 (1.02),←,
45,"Frost, Jack",22y 88d,11 (7-0-4 63.64%),,←,
6,"Goldsack, Tyson",27y 2d,113 (75-0-38 66.37%),43 (0.38),←,
4,"Grundy, Brodie",20y 39d,16 (10-0-6 62.50%),4 (0.25),←,
41,"Langdon, Tom",19y 349d,9 (6-0-3 66.67%),,←,
8,"Lumumba, Heritier",27y 190d,187 (125-2-60 67.38%),27 (0.14),←,
3,"Macaffer, Brent",26y 85d,61 (41-2-18 68.85%),30 (0.49),←,
5,"Maxwell, Nick",30y 355d,206 (132-2-72 64.56%),29 (0.14),←,
10,"Pendlebury, Scott",26y 137d,180 (120-2-58 67.22%),121 (0.67),←,
22,"Sidebottom, Steele",23y 142d,117 (84-2-31 72.65%),91 (0.78),←,
36,"Swan, Dane",30y 88d,228 (143-2-83 63.16%),188 (0.82),←,
34,"Toovey, Alan",27y 62d,122 (86-2-34 71.31%),9 (0.07),←,
18,"White, Jesse",26y 135d,79 (41-2-36 53.16%),84 (1.06),8 (6-0-2 75.00%),11 (1.38)
26,"Williams, Marley",20y 306d,25 (17-0-8 68.00%),3 (0.12),←,
15,"Witts, Jarrod",21y 253d,14 (10-0-4 71.43%),8 (0.57),←,
14,"Young, Clinton",28y 97d,126 (78-1-47 62.30%),62 (0.49),10 (7-0-3 70.00%),2 (0.20)
Totals,Totals,25y 52d,2285 (1510-24-751 66.08%),1434 (0.63),,
C,"Buckley, Nathan",41y 302d,57 (37-0-20 64.91%),,←,
