Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",24y,71 (48-1-22 68.31%),35 (0.49),←,
18,"Betts, Eddie",31y 228d,289 (139-3-147 48.62%),554 (1.92),105 (64-0-41 60.95%),264 (2.51)
16,"Brown, Luke",25y 293d,129 (75-1-53 58.53%),12 (0.09),←,
25,"Cheney, Kyle",28y 321d,81 (50-0-31 61.73%),2 (0.02),40 (26-0-14 65.00%),
5,"Crouch, Matt",23y 82d,84 (53-1-30 63.69%),18 (0.21),←,
39,"Doedee, Tom",21y 133d,16 (8-0-8 50.00%),1 (0.06),←,
7,"Gallucci, Jordan",20y 69d,11 (7-0-4 63.64%),8 (0.73),←,
6,"Gibbs, Bryce",29y 119d,247 (103-2-142 42.11%),144 (0.58),16 (8-0-8 50.00%),7 (0.44)
1,"Greenwood, Hugh",26y 128d,31 (18-1-12 59.68%),16 (0.52),←,
15,"Hartigan, Kyle",26y 247d,82 (53-0-29 64.63%),1 (0.01),←,
24,"Jacobs, Sam",30y 93d,190 (106-1-83 56.05%),48 (0.25),173 (99-1-73 57.51%),45 (0.26)
4,"Jenkins, Josh",29y 154d,130 (76-1-53 58.85%),256 (1.97),←,
42,"Keath, Alex",26y 173d,7 (4-1-2 64.29%),,←,
8,"Kelly, Jake",23y 172d,49 (28-1-20 58.16%),,←,
3,"Knight, Riley",23y 107d,34 (25-1-8 75.00%),23 (0.68),←,
29,"Laird, Rory",24y 195d,115 (70-1-44 61.30%),10 (0.09),←,
27,"Lynch, Tom",27y 300d,117 (73-1-43 62.82%),167 (1.43),111 (69-1-41 62.61%),163 (1.47)
30,"Milera, Wayne",20y 301d,37 (24-1-12 66.22%),14 (0.38),←,
44,"Murphy, Lachlan",19y 220d,7 (4-0-3 57.14%),8 (1.14),←,
11,"Seedsman, Paul",26y 171d,84 (48-1-35 57.74%),41 (0.49),35 (21-1-13 61.43%),24 (0.69)
9,"Sloane, Rory",28y 117d,172 (101-1-70 59.01%),109 (0.63),←,
13,"Walker, Taylor",28y 78d,164 (95-1-68 58.23%),380 (2.32),←,
Totals,Totals,25y 268d,2147 (1208-20-919 56.26%),1847 (0.86),,
C,"Pyke, Don",49y 219d,65 (42-1-22 65.38%),,←,
