Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bishop, Matthew",7,5,2,9,,1.0,,1.0,3.0,3.0,,1.0,1.0,1.0,,3.0,7.0,1.0,,3.0,,,
7,"Burgoyne, Peter",11,5,3,14,3,1.0,,3.0,,4.0,1.0,4.0,,,,2.0,13.0,1.0,1.0,2.0,,,
8,"Burgoyne, Shaun",1,1,,1,,,,1.0,2.0,,,,,,,,1.0,,,1.0,,,
9,"Carr, Josh",17,4,9,26,2,1.0,,1.0,,7.0,7.0,2.0,1.0,1.0,,11.0,14.0,,1.0,,5.0,,
12,"Cockatoo-Collins, Che",5,5,6,11,1,1.0,,,,1.0,,3.0,1.0,2.0,,6.0,5.0,2.0,4.0,1.0,,,
35,"Cornes, Chad",10,6,2,12,1,2.0,1.0,3.0,,3.0,,1.0,,1.0,,7.0,6.0,2.0,3.0,1.0,,,
17,"Dew, Stuart",3,,3,6,,1.0,,,,1.0,2.0,1.0,,1.0,,4.0,3.0,,,,,,
10,"Francou, Josh",13,5,5,18,1,1.0,,1.0,,5.0,3.0,2.0,1.0,1.0,,7.0,10.0,,1.0,1.0,,,
34,"Guerra, Brent",5,3,4,9,2,,,,,2.0,,1.0,1.0,1.0,,2.0,8.0,,1.0,3.0,1.0,,
11,"Hardwick, Damien",11,2,4,15,,,,3.0,1.0,,1.0,1.0,1.0,,,6.0,9.0,,,2.0,1.0,,
38,"James, Roger",1,1,4,5,,,,3.0,,,,2.0,,2.0,,2.0,3.0,,,1.0,,,
29,"Kingsley, Adam",8,3,3,11,,,,,4.0,1.0,,1.0,1.0,,,3.0,7.0,,,2.0,,,
5,"Lade, Brendon",11,5,1,12,4,1.0,6.0,,,3.0,,3.0,1.0,1.0,3.0,5.0,7.0,2.0,3.0,,,,
33,"Mead, Darren",9,8,7,16,,,4.0,3.0,4.0,,1.0,2.0,1.0,2.0,,4.0,13.0,1.0,,5.0,,,
3,"Montgomery, Brett",13,6,4,17,1,,,1.0,2.0,2.0,1.0,1.0,2.0,,,7.0,11.0,,1.0,2.0,2.0,,
27,"Poulton, Jared",2,1,1,3,,,,1.0,,,1.0,,,,,2.0,1.0,,,1.0,,,
1,"Primus, Matthew",9,10,9,18,,1.0,16.0,7.0,2.0,4.0,6.0,2.0,2.0,1.0,,6.0,11.0,,,4.0,,,
6,"Schofield, Jarrad",18,6,8,26,1,1.0,,4.0,4.0,8.0,6.0,,,,,8.0,18.0,,,3.0,6.0,,
36,"Stevens, Nick",17,3,6,23,1,1.0,,5.0,2.0,7.0,8.0,1.0,1.0,1.0,,6.0,13.0,,1.0,3.0,3.0,,
16,"Tredrea, Warren",12,10,4,16,,4.0,,,,3.0,,2.0,,1.0,,10.0,6.0,5.0,4.0,,,,
2,"Wakelin, Darryl",8,6,5,13,,,,2.0,1.0,,,2.0,1.0,1.0,1.0,7.0,5.0,3.0,,7.0,,,
4,"Wanganeen, Gavin",15,5,3,18,3,1.0,,1.0,1.0,8.0,3.0,,2.0,,2.0,7.0,11.0,,,1.0,2.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,100,93,299,20,19.0,27.0,40.0,26.0,62.0,40.0,32.0,17.0,17.0,6.0,115.0,182.0,17.0,20.0,43.0,20.0,,
Opposition,Opposition,167,81,105,272,8,8.0,29.0,46.0,32.0,41.0,29.0,37.0,17.0,17.0,,110.0,165.0,10.0,9.0,28.0,8.0,,
