Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Baguley, Mark",9,7,6,15,,,,5.0,1.0,1.0,,,1.0,,,3.0,12.0,,,3.0,,,90.0
22,"Carlisle, Jake",12,8,4,16,3,1.0,,1.0,,4.0,,2.0,1.0,,,7.0,9.0,3.0,3.0,1.0,,2.0,87.0
13,"Cooney, Adam",11,3,6,17,1,,,2.0,,6.0,3.0,3.0,,1.0,,4.0,12.0,,1.0,1.0,,,82.0
6,"Daniher, Joe",6,3,3,9,1,2.0,4.0,2.0,,,3.0,3.0,2.0,2.0,,8.0,2.0,1.0,2.0,5.0,,,89.0
15,"Dempsey, Courtenay",10,4,4,14,1,1.0,,4.0,2.0,3.0,,2.0,1.0,,,8.0,6.0,,1.0,2.0,,,83.0
19 ↓,"Edwards, Shaun",,,2,2,,,,1.0,,,,,,,,1.0,1.0,,,,,,52.0
35,"Gleeson, Martin",8,6,12,20,,,,3.0,2.0,1.0,,3.0,,1.0,,7.0,13.0,1.0,,,,1.0,79.0
9,"Goddard, Brendon",14,11,18,32,1,1.0,,3.0,5.0,2.0,3.0,4.0,,,,9.0,22.0,1.0,2.0,1.0,,,88.0
42,"Gwilt, James",12,8,8,20,,,,3.0,2.0,2.0,,2.0,,1.0,,3.0,15.0,2.0,,3.0,,,90.0
21,"Heppell, Dyson",7,1,16,23,,,,5.0,1.0,4.0,3.0,3.0,,,,10.0,13.0,,,,,,83.0
1,"Hibberd, Michael",9,9,13,22,,1.0,,3.0,3.0,1.0,1.0,1.0,,,,8.0,14.0,1.0,,2.0,,,93.0
26,"Hooker, Cale",9,6,9,18,,,,3.0,2.0,,1.0,3.0,1.0,2.0,,9.0,9.0,1.0,,2.0,,,94.0
18,"Hurley, Michael",22,9,7,29,,,,,6.0,,1.0,3.0,1.0,2.0,,3.0,26.0,,,4.0,,,98.0
28 ↑,"Kavanagh, Elliott",2,,4,6,,,,2.0,,1.0,,,2.0,,,5.0,1.0,,,1.0,,1.0,39.0
44,"McKernan, Shaun",8,5,13,21,1,1.0,18.0,3.0,,2.0,,5.0,1.0,2.0,,9.0,12.0,3.0,1.0,3.0,,,78.0
17,"Melksham, Jake",8,2,8,16,1,,,3.0,2.0,2.0,1.0,2.0,1.0,,,6.0,11.0,,,3.0,,,73.0
20,"Merrett, Jackson",10,5,5,15,2,1.0,,5.0,,6.0,,1.0,1.0,,,4.0,11.0,,,1.0,1.0,1.0,90.0
7,"Merrett, Zach",10,4,21,31,,,,1.0,1.0,3.0,1.0,2.0,2.0,,,4.0,27.0,,,1.0,,,84.0
10,"OBrien, Nick",5,1,10,15,,,1.0,1.0,,,1.0,,1.0,,,3.0,12.0,,,3.0,,,71.0
5,"Stanton, Brent",15,7,14,29,,,1.0,5.0,5.0,5.0,2.0,2.0,1.0,1.0,,6.0,24.0,,,,,1.0,87.0
4,"Watson, Jobe",6,2,12,18,,1.0,,2.0,,4.0,5.0,1.0,1.0,1.0,,11.0,11.0,,,3.0,,,89.0
8,"Winderlich, Jason",2,1,4,6,,,,3.0,,2.0,,1.0,,,,4.0,2.0,,,,,1.0,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,195,102,199,394,11,10.0,24.0,60.0,32.0,49.0,25.0,43.0,17.0,13.0,,132.0,265.0,13.0,10.0,39.0,1.0,7.0,
Opposition,Opposition,222,110,162,384,16,18.0,50.0,50.0,34.0,54.0,39.0,43.0,13.0,17.0,6.0,134.0,256.0,13.0,14.0,50.0,20.0,11.0,
