Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Barnard, Paul",5,3,6,11,1,1.0,,,,,,,1.0,,,,,,,,,,
51,"Berbakov, Peter",6,4,2,8,,,,,,,,,,1.0,,,,,,,,,
8,"Bewick, Darren",12,3,6,18,2,1.0,,,,,,,,1.0,,,,,,,,,
9,"Cockatoo-Collins, Che",8,3,6,14,,1.0,,1.0,,,,,1.0,,,,,,,,,,
36,"Cummings, Scott",11,8,2,13,8,1.0,,,,,,,2.0,,2.0,,,,,,,,
7,"Daniher, Chris",18,7,5,23,1,,,1.0,,,,,1.0,,1.0,,,,,,,,
38,"Denham, Sean",9,1,10,19,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
22,"Doolan, Ben",12,3,5,17,1,,,1.0,,,,,,3.0,,,,,,,,,
31,"Fletcher, Dustin",9,5,2,11,1,,,2.0,,,,,1.0,1.0,,,,,,,,,
30,"Fraser, Mark",7,,8,15,2,,,2.0,,,,,1.0,1.0,,,,,,,,,
1,"Harvey, Mark",13,3,7,20,,,,2.0,,,,,1.0,1.0,,,,,,,,,
5,"Hird, James",18,15,12,30,3,1.0,1.0,1.0,,,,,2.0,5.0,3.0,,,,,,,,
2,"Mercuri, Mark",16,7,13,29,,1.0,,1.0,,,,,,2.0,,,,,,,,,
24,"Misiti, Joe",6,1,5,11,1,1.0,,1.0,,,,,,1.0,,,,,,,,,
3,"OConnor, Ryan",8,3,6,14,2,,,2.0,,,,,2.0,,,,,,,,,,
10,"ODonnell, Gary",17,4,3,20,,1.0,,4.0,,,,,1.0,,,,,,,,,,
15,"Prior, Michael",9,1,1,10,,,,,,,,,1.0,,,,,,,,,,
19,"Somerville, Peter",9,3,6,15,,,16.0,,,,,,3.0,4.0,,,,,,,,,
12,"Symons, Michael",4,1,6,10,,,,1.0,,,,,1.0,1.0,,,,,,,,,
26,"Thompson, Mark",12,9,7,19,1,,,2.0,,,,,,3.0,,,,,,,,,
4,"Wanganeen, Gavin",14,2,6,20,,2.0,,4.0,,,,,4.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,223,86,124,347,23,13.0,17.0,27.0,,,,,23.0,27.0,6.0,,,,,,,,
Opposition,Opposition,163,57,91,254,13,6.0,19.0,12.0,,,,,27.0,23.0,,,,,,,,,
