Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
36,"Aliir, Aliir",23y 313d,21 (14-0-7 66.67%),1 (0.05),←,
7,"Cunningham, Harry",24y 221d,97 (67-0-30 69.07%),46 (0.47),←,
13,"Florent, Oliver",19y 358d,25 (15-0-10 60.00%),11 (0.44),←,
42,"Fox, Robbie",25y 90d,9 (3-0-6 33.33%),5 (0.56),←,
23,"Franklin, Lance",31y 166d,284 (182-1-101 64.26%),902 (3.18),102 (73-0-29 71.57%),322 (3.16)
9,"Hayward, Will",19y 262d,33 (21-0-12 63.64%),47 (1.42),←,
5,"Heeney, Isaac",22y 71d,73 (53-0-20 72.60%),74 (1.01),←,
29,"Hewett, George",22y 198d,64 (45-0-19 70.31%),30 (0.47),←,
10,"Jones, Zak",23y 122d,68 (43-0-25 63.24%),19 (0.28),←,
12,"Kennedy, Josh",30y 25d,220 (143-2-75 65.45%),138 (0.63),207 (138-2-67 67.15%),134 (0.65)
44,"Lloyd, Jake",24y 298d,108 (77-0-31 71.30%),26 (0.24),←,
31,"Marsh, Harrison",24y 183d,24 (15-0-9 62.50%),,←,
30,"McCartin, Tom",18y 197d,8 (6-0-2 75.00%),4 (0.50),←,
28,"Newman, Nic",25y 181d,24 (17-0-7 70.83%),7 (0.29),←,
38,"ORiordan, Colin",22y 276d,1 (1-0-0 100.00%),,←,
11,"Papley, Tom",22y 2d,53 (39-0-14 73.58%),72 (1.36),←,
26,"Parker, Luke",25y 263d,167 (113-1-53 67.96%),136 (0.81),←,
24,"Rampe, Dane",28y 43d,131 (92-1-38 70.61%),6 (0.05),←,
27,"Robinson, Dan",24y 12d,21 (17-0-4 80.95%),6 (0.29),←,
25,"Ronke, Ben",20y 209d,11 (8-0-3 72.73%),21 (1.91),←,
18,"Sinclair, Callum",28y 295d,80 (57-1-22 71.88%),52 (0.65),51 (35-0-16 68.63%),34 (0.67)
40,"Smith, Nick",30y 33d,207 (133-2-72 64.73%),10 (0.05),←,
Totals,Totals,24y 174d,1729 (1161-8-560 67.15%),1613 (0.93),,
C,"Longmire, John",47y 196d,189 (128-2-59 68.25%),,←,
