Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bennell, Harley",10,3,18,28,2,,,1.0,1.0,2.0,4.0,3.0,,,,14.0,14.0,,,,,,85.0
40 ↑,"Boston, Andrew",2,2,,2,,,,,1.0,,,,,,,,2.0,,,,,,25.0
3,"Brennan, Jared",15,5,6,21,3,,1.0,3.0,,6.0,3.0,1.0,2.0,1.0,1.0,9.0,12.0,,,3.0,1.0,,75.0
36,"Broughton, Greg",5,3,7,12,,,,1.0,,1.0,2.0,,2.0,,,3.0,10.0,,,1.0,,,90.0
30,"Brown, Campbell",8,6,2,10,2,1.0,,2.0,1.0,1.0,,1.0,2.0,1.0,,4.0,8.0,,1.0,2.0,1.0,,90.0
12 ↓,"Day, Sam",4,4,2,6,,,,1.0,,1.0,,,,,,1.0,5.0,1.0,,3.0,,1.0,68.0
15,"Gorringe, Daniel",2,2,4,6,,,7.0,1.0,1.0,1.0,,1.0,,1.0,,3.0,3.0,,,5.0,,,87.0
33,"Hall, Aaron",11,3,4,15,1,2.0,,1.0,2.0,3.0,3.0,3.0,1.0,3.0,,6.0,9.0,1.0,2.0,,,,88.0
5,"Harbrow, Jarrod",11,7,9,20,1,1.0,,5.0,2.0,1.0,2.0,,,,,4.0,16.0,,,2.0,1.0,1.0,88.0
17,"May, Steven",7,3,1,8,1,1.0,1.0,,,2.0,,,1.0,,,4.0,4.0,,1.0,1.0,,,95.0
18,"McKenzie, Trent",16,7,3,19,,,,1.0,5.0,2.0,,1.0,,,,1.0,12.0,,,1.0,2.0,,79.0
29,"Murphy, Tom",10,5,5,15,,,,2.0,1.0,1.0,,1.0,2.0,1.0,,3.0,11.0,,,8.0,,,88.0
22,"Nicholls, Tom",4,,13,17,,,27.0,2.0,1.0,2.0,4.0,2.0,3.0,,,13.0,4.0,,,2.0,,,87.0
1,"OMeara, Jaeger",9,4,6,15,1,,,5.0,1.0,4.0,2.0,1.0,,1.0,,8.0,8.0,,,2.0,,,85.0
10,"Prestia, Dion",14,3,8,22,,,,2.0,4.0,4.0,4.0,3.0,1.0,,,8.0,14.0,,,1.0,1.0,,84.0
8,"Russell, Luke",8,6,4,12,,1.0,,4.0,5.0,1.0,,5.0,,3.0,,2.0,10.0,,,1.0,3.0,,84.0
26,"Shaw, Matt",11,7,11,22,1,,,1.0,,2.0,3.0,,,,,6.0,15.0,,,1.0,,2.0,76.0
25,"Stanley, Danny",9,3,11,20,,2.0,,3.0,2.0,3.0,4.0,3.0,,1.0,,10.0,10.0,1.0,1.0,,2.0,,85.0
39,"Sumner, Timmy",5,2,5,10,,2.0,,1.0,1.0,1.0,,,1.0,,,4.0,7.0,,1.0,1.0,1.0,,86.0
24,"Swallow, David",14,2,9,23,,,,4.0,2.0,4.0,4.0,2.0,2.0,1.0,,13.0,10.0,,,,,1.0,74.0
16,"Thompson, Rory",13,6,5,18,,,,1.0,5.0,1.0,,1.0,3.0,,,9.0,8.0,,,7.0,3.0,,96.0
38,"Wilkinson, Joel",7,3,7,14,,,,3.0,3.0,2.0,,2.0,1.0,1.0,,5.0,8.0,,,4.0,,1.0,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,195,86,140,335,12,11.0,36.0,44.0,38.0,45.0,35.0,30.0,21.0,14.0,1.0,130.0,200.0,3.0,6.0,45.0,15.0,6.0,
Opposition,Opposition,226,106,123,349,17,14.0,32.0,69.0,28.0,60.0,39.0,46.0,15.0,21.0,5.0,127.0,216.0,11.0,14.0,49.0,10.0,13.0,
