Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Barlow, Michael",13,4,15,28,1,,1.0,3.0,1.0,3.0,3.0,3.0,,,,12.0,16.0,,1.0,,,2.0,87.0
6,"Broughton, Greg",5,3,6,11,2,,,2.0,,3.0,,,1.0,,,7.0,4.0,,2.0,,1.0,1.0,94.0
30,"Clarke, Zac",11,5,4,15,2,,11.0,5.0,,3.0,2.0,2.0,2.0,1.0,,6.0,9.0,2.0,1.0,1.0,,,85.0
44 ↓,"Crichton, Jesse",5,1,6,11,,1.0,,1.0,,3.0,3.0,1.0,,1.0,,4.0,7.0,,1.0,,,,57.0
15,"Crowley, Ryan",9,4,5,14,,1.0,,2.0,,2.0,3.0,2.0,,1.0,,5.0,8.0,,,1.0,,1.0,88.0
17,"Crozier, Hayden",6,4,5,11,,,,1.0,,5.0,,1.0,,,,2.0,9.0,1.0,,,,2.0,67.0
40,"de Boer, Matt",11,,15,26,1,,,5.0,4.0,1.0,10.0,1.0,1.0,,,16.0,10.0,,,,,,85.0
12,"Griffin, Jonathon",12,5,2,14,1,1.0,13.0,2.0,,4.0,4.0,,3.0,,,8.0,6.0,2.0,2.0,3.0,,,80.0
5,"Ibbotson, Garrick",15,10,6,21,,,,3.0,6.0,1.0,,4.0,2.0,2.0,,7.0,15.0,1.0,,5.0,2.0,,91.0
37,"Johnson, Michael",7,2,5,12,,,,1.0,3.0,,,2.0,1.0,,,4.0,7.0,,,6.0,,,96.0
10,"Lower, Nick",15,3,15,30,,,,8.0,2.0,1.0,8.0,6.0,2.0,1.0,,15.0,14.0,,,2.0,,1.0,67.0
23,"Mayne, Chris",10,7,7,17,4,,,3.0,,2.0,,,1.0,,,7.0,10.0,1.0,4.0,,,1.0,85.0
18,"McPharlin, Luke",9,6,5,14,,,,1.0,2.0,,,3.0,1.0,2.0,,4.0,11.0,,,7.0,,,100.0
9,"McPhee, Adam",14,6,4,18,,,,2.0,2.0,1.0,,2.0,1.0,1.0,,2.0,14.0,,,1.0,,,96.0
16,"Mundy, David",14,3,3,17,,,,5.0,2.0,2.0,2.0,2.0,2.0,,,6.0,11.0,,,4.0,,,75.0
13,"Mzungu, Tendai",9,2,4,13,,,,6.0,,3.0,2.0,2.0,1.0,1.0,,5.0,8.0,,,2.0,,1.0,92.0
27,"Neale, Lachie",4,2,10,14,,,,1.0,,2.0,1.0,,,,,8.0,6.0,,,2.0,,,73.0
29,"Pavlich, Matthew",14,11,8,22,3,,,1.0,1.0,8.0,,4.0,,2.0,1.0,11.0,13.0,3.0,3.0,2.0,,2.0,94.0
46,"Pearce, Clancee",13,4,7,20,,,,3.0,3.0,2.0,,1.0,2.0,,,8.0,11.0,,,3.0,1.0,,85.0
4 ↑,"Pitt, Jayden",1,2,2,3,,,,,,,,,,,,1.0,2.0,,,1.0,,,21.0
36,"Silvagni, Alex",11,9,4,15,,,,1.0,1.0,,,3.0,1.0,2.0,,2.0,12.0,,,3.0,,,92.0
8,"Suban, Nick",13,3,1,14,,,,4.0,6.0,,,2.0,1.0,,,2.0,10.0,,,1.0,4.0,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,221,96,139,360,14,5.0,25.0,60.0,33.0,46.0,38.0,41.0,22.0,14.0,1.0,142.0,213.0,10.0,14.0,44.0,8.0,11.0,
Opposition,Opposition,216,104,166,382,17,11.0,40.0,47.0,30.0,54.0,31.0,49.0,14.0,22.0,5.0,134.0,244.0,15.0,13.0,54.0,15.0,10.0,
