Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
36,"Aliir, Aliir",6,7,3,9,,,,2.0,2.0,,,,,,,2.0,7.0,1.0,,3.0,,,85.0
22,"Blakey, Nick",4,1,2,6,2,,,,,1.0,,2.0,1.0,1.0,,3.0,2.0,,1.0,1.0,,,73.0
4,"Clarke, Ryan",8,2,3,11,,,,3.0,,2.0,2.0,4.0,,1.0,,3.0,7.0,,,2.0,,,58.0
7,"Cunningham, Harry",18,5,4,22,,1.0,,1.0,5.0,5.0,,2.0,,,,5.0,12.0,2.0,,1.0,1.0,,86.0
34,"Dawson, Jordan",13,4,5,18,2,,,5.0,4.0,3.0,1.0,2.0,3.0,,,8.0,10.0,1.0,1.0,2.0,,,86.0
13,"Florent, Oliver",9,2,7,16,,,,2.0,3.0,4.0,3.0,3.0,,,,4.0,12.0,,,,,,87.0
5,"Heeney, Isaac",8,3,8,16,1,1.0,,5.0,,3.0,5.0,3.0,2.0,,,9.0,7.0,1.0,1.0,3.0,,,90.0
29,"Hewett, George",6,1,17,23,,,,6.0,,1.0,5.0,4.0,4.0,1.0,,18.0,7.0,,,,,,82.0
10,"Jones, Zak",13,2,14,27,,,,7.0,3.0,6.0,6.0,1.0,3.0,,,10.0,17.0,,,,,,87.0
12,"Kennedy, Josh",15,1,17,32,,,,6.0,,3.0,12.0,2.0,1.0,,,19.0,13.0,,,2.0,,1.0,74.0
44,"Lloyd, Jake",14,4,11,25,,,,3.0,4.0,3.0,,2.0,,1.0,,7.0,15.0,,,1.0,,2.0,86.0
30,"McCartin, Tom",5,4,1,6,1,,,2.0,,2.0,,,1.0,,,4.0,3.0,1.0,2.0,4.0,,,86.0
43,"Melican, Lewis",4,2,1,5,,,,2.0,1.0,,,2.0,,1.0,,1.0,3.0,,,11.0,,,90.0
14,"Mills, Callum",10,7,12,22,,,,2.0,4.0,,,2.0,,,,4.0,17.0,,,1.0,,,79.0
11,"Papley, Tom",6,2,5,11,1,1.0,,3.0,1.0,,2.0,2.0,4.0,2.0,,4.0,8.0,,,,1.0,,86.0
26,"Parker, Luke",17,5,8,25,2,,,3.0,,4.0,4.0,5.0,,2.0,,10.0,14.0,2.0,1.0,1.0,,1.0,86.0
24,"Rampe, Dane",7,3,4,11,,,,3.0,4.0,1.0,1.0,1.0,3.0,1.0,,7.0,4.0,,,4.0,,,99.0
20,"Reid, Sam",6,5,6,12,2,,9.0,3.0,1.0,1.0,,1.0,,,,7.0,5.0,2.0,1.0,2.0,,1.0,89.0
25,"Ronke, Ben",4,1,4,8,,,,1.0,,2.0,1.0,3.0,,1.0,,6.0,3.0,,1.0,1.0,,,74.0
8,"Rowbottom, James",6,4,4,10,,2.0,,1.0,,1.0,,,1.0,,,2.0,8.0,,1.0,,,,65.0
18,"Sinclair, Callum",9,2,4,13,1,,19.0,3.0,1.0,2.0,,7.0,2.0,3.0,,5.0,7.0,,,3.0,,,77.0
6,"Thurlow, Jackson",9,5,6,15,,,,3.0,6.0,2.0,,4.0,,1.0,,3.0,12.0,,,5.0,,,75.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,72,146,343,12,7.0,28.0,66.0,39.0,46.0,42.0,52.0,25.0,15.0,,141.0,193.0,10.0,9.0,47.0,2.0,5.0,
Opposition,Opposition,261,104,144,405,18,12.0,55.0,71.0,33.0,57.0,39.0,53.0,15.0,25.0,6.0,174.0,235.0,12.0,13.0,45.0,7.0,9.0,
