Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Alvin, Tom",12,3,5,17,,1.0,,1.0,,,,,2.0,2.0,,,,,,,,,
25,"Athorn, Mark",5,,2,7,,,,3.0,,,,,2.0,1.0,,,,,,,,,
21,"Bradley, Craig",15,2,12,27,1,2.0,,2.0,,,,,1.0,1.0,,,,,,,,,
20,"Brown, Fraser",10,4,9,19,2,1.0,,3.0,,,,,1.0,,,,,,,,,,
39,"Christou, Ang",19,5,10,29,4,1.0,,,,,,,,1.0,1.0,,,,,,,,
34,"De Iulio, Ron",10,4,5,15,3,3.0,,2.0,,,,,,6.0,,,,,,,,,
35,"Dean, Peter",7,2,6,13,,,,1.0,,,,,,1.0,,,,,,,,,
12,"Gleeson, Adrian",4,,3,7,,,,,,,,,1.0,1.0,,,,,,,,,
13,"Hanna, Mil",11,3,5,16,,1.0,,,,,,,1.0,1.0,,,,,,,,,
17,"Heaver, Brent",10,1,9,19,1,,,1.0,,,,,4.0,,,,,,,,,,
28,"Kernahan, David",7,1,2,9,,,,,,,,,,,,,,,,,,,
44,"Madden, Justin",11,5,10,21,1,1.0,18.0,1.0,,,,,3.0,2.0,3.0,,,,,,,,
5,"McKay, Andrew",9,6,6,15,,2.0,,4.0,,,,,,1.0,,,,,,,,,
7,"Ratten, Brett",14,4,10,24,1,,,2.0,,,,,2.0,4.0,,,,,,,,,
14,"Sexton, Michael",7,6,6,13,,,,,,,,,1.0,,,,,,,,,,
9,"Sholl, Brett",10,4,6,16,1,1.0,,4.0,,,,,1.0,,,,,,,,,,
1,"Silvagni, Stephen",5,2,2,7,,,,1.0,,,,,,2.0,,,,,,,,,
11,"Spalding, Earl",11,8,7,18,,2.0,1.0,,,,,,,,,,,,,,,,
38,"Welsh, Rohan",7,5,4,11,3,3.0,,1.0,,,,,,,,,,,,,,,
2,"Williams, Greg",14,7,23,37,,,,,,,,,2.0,,2.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,72,142,340,17,20.0,19.0,26.0,,,,,21.0,23.0,6.0,,,,,,,,
Opposition,Opposition,194,82,93,287,13,13.0,10.0,38.0,,,,,23.0,21.0,,,,,,,,,
