St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Byrnes, Ryan",10,4,8,18,,,,4.0,5.0,3.0,1.0,1.0,,,,6.0,12.0,,,1.0,,,84.0
47,"Caminiti, Anthony",5,2,10,15,1,,,2.0,3.0,,,1.0,,,,8.0,7.0,,,1.0,,1.0,93.0
4,"Collard, Lance",5,1,1,6,,,,2.0,,2.0,,1.0,,,,4.0,2.0,,,,,1.0,74.0
34 ↓,"Garcia, Hugo",2,2,2,4,,,,1.0,2.0,1.0,,,,,,1.0,3.0,,,,,,20.0
40,"Hall, Max",8,3,7,15,1,1.0,,4.0,2.0,5.0,2.0,1.0,,1.0,,6.0,9.0,,1.0,2.0,1.0,1.0,83.0
1,"Higgins, Jack",3,2,5,8,3,,,1.0,,1.0,1.0,3.0,,1.0,,5.0,4.0,1.0,2.0,2.0,,,90.0
8,"Hill, Bradley",15,5,18,33,,,,3.0,4.0,3.0,2.0,4.0,2.0,1.0,,10.0,21.0,,,2.0,1.0,2.0,89.0
20,"Howard, Dougal",7,6,4,11,,,,1.0,3.0,,,3.0,1.0,2.0,,4.0,7.0,,,6.0,,,86.0
3 ↑,"Jones, Zak",8,4,10,18,,,,2.0,,2.0,1.0,2.0,1.0,,,6.0,12.0,,,,,,48.0
17,"Keeler, Isaac",1,,2,3,1,,5.0,,,1.0,,1.0,,,,2.0,2.0,,,1.0,,,78.0
6,"Macrae, Jack",13,5,13,26,,1.0,,3.0,,4.0,8.0,3.0,2.0,,,9.0,17.0,,,,,,74.0
19,"Marshall, Rowan",12,1,6,18,1,,40.0,5.0,1.0,4.0,4.0,5.0,2.0,4.0,,11.0,7.0,,,7.0,,,86.0
10,"Owens, Mitch",5,1,12,17,,,2.0,1.0,1.0,2.0,1.0,2.0,,1.0,,4.0,13.0,,,1.0,,,83.0
43,"Sharman, Cooper",6,6,5,11,1,,,2.0,,1.0,,1.0,,,,3.0,7.0,2.0,2.0,1.0,1.0,2.0,86.0
35,"Sinclair, Jack",20,5,9,29,,,,1.0,5.0,1.0,1.0,6.0,1.0,1.0,,7.0,15.0,,,1.0,,,83.0
9,"Steele, Jack",7,,22,29,,,,6.0,2.0,2.0,9.0,5.0,2.0,,,19.0,11.0,,,3.0,,,80.0
14,"Stocker, Liam",5,2,5,10,,,,3.0,,,,6.0,1.0,3.0,,3.0,7.0,,,2.0,,,85.0
7,"Wanganeen-Milera, Nasiah",26,6,6,32,1,1.0,,4.0,5.0,4.0,4.0,7.0,,,,9.0,20.0,,1.0,3.0,1.0,2.0,72.0
29,"Webster, Jimmy",6,3,10,16,,,,3.0,3.0,,,1.0,1.0,,,5.0,11.0,,,1.0,1.0,,72.0
44,"Wilkie, Callum",14,6,7,21,,,,1.0,5.0,,,1.0,1.0,1.0,,5.0,12.0,1.0,,10.0,2.0,,100.0
22,"Wilson, Darcy",10,3,9,19,1,1.0,,2.0,2.0,,,4.0,1.0,2.0,,4.0,16.0,,,3.0,,,84.0
2,"Windhager, Marcus",15,4,6,21,,,,6.0,4.0,4.0,,6.0,,1.0,,1.0,20.0,,,,,,87.0
32,"Wood, Mason",6,6,2,8,1,1.0,,,,3.0,,3.0,,1.0,,2.0,6.0,1.0,1.0,2.0,,,64.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,77,179,388,11,7.0,47.0,57.0,47.0,43.0,34.0,67.0,15.0,19.0,,134.0,241.0,5.0,7.0,49.0,7.0,9.0,
Opposition,Opposition,239,95,171,410,17,16.0,41.0,57.0,31.0,66.0,52.0,49.0,19.0,15.0,6.0,142.0,255.0,4.0,18.0,43.0,5.0,9.0,
