Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
47,"Ambrose, Patrick",22y 356d,15 (10-0-5 66.67%),12 (0.80),←,
12,"Baguley, Mark",27y 94d,48 (26-0-22 54.17%),2 (0.04),←,
22,"Carlisle, Jake",22y 326d,68 (35-0-33 51.47%),40 (0.59),←,
3,"Chapman, Paul",32y 291d,269 (177-2-90 66.17%),355 (1.32),18 (11-0-7 61.11%),19 (1.06)
32,"Colyer, Travis",22y 364d,44 (23-0-21 52.27%),27 (0.61),←,
6,"Daniher, Joe",20y 172d,24 (14-0-10 58.33%),25 (1.04),←,
15,"Dempsey, Courtenay",26y 360d,104 (50-2-52 49.04%),26 (0.25),←,
46,"Fantasia, Orazio",18y 343d,2 (1-0-1 50.00%),,←,
9,"Goddard, Brendon",29y 95d,245 (151-3-91 62.24%),137 (0.56),40 (25-0-15 62.50%),33 (0.82)
1,"Hibberd, Michael",24y 232d,61 (35-0-26 57.38%),8 (0.13),←,
39,"Hocking, Heath",26y 239d,117 (58-2-57 50.43%),40 (0.34),←,
26,"Hooker, Cale",25y 314d,109 (52-1-56 48.17%),7 (0.06),←,
40,"Howlett, Ben",25y 306d,95 (51-1-43 54.21%),46 (0.48),←,
18,"Hurley, Michael",24y 83d,98 (49-2-47 51.02%),103 (1.05),←,
27,"Merrett, Zach",18y 324d,18 (11-0-7 61.11%),10 (0.56),←,
23,"Myers, David",25y 54d,82 (43-0-39 52.44%),26 (0.32),←,
30,"Ryder, Paddy",26y 162d,168 (79-3-86 47.92%),114 (0.68),←,
5,"Stanton, Brent",28y 114d,224 (98-3-123 44.42%),146 (0.65),←,
25,"Steinberg, Ariel",21y 362d,2 (2-0-0 100.00%),,←,
4,"Watson, Jobe",29y 196d,186 (83-3-100 45.43%),103 (0.55),←,
8,"Winderlich, Jason",29y 317d,126 (53-1-72 42.46%),82 (0.65),←,
11,"Zaharakis, David",24y 183d,108 (56-1-51 52.31%),87 (0.81),←,
Totals,Totals,25y 108d,2213 (1157-24-1032 52.28%),1396 (0.63),,
C,"Thompson, Mark",50y 277d,281 (173-3-105 62.10%),,21 (12-0-9 57.14%),
