Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Anderson, Noah",16,1,11,27,,,,1.0,1.0,5.0,3.0,7.0,1.0,,,13.0,12.0,,,,,,88.0
31,"Andrew, Mac",9,6,5,14,,,,2.0,3.0,4.0,2.0,1.0,,,,2.0,12.0,,,4.0,,,91.0
10,"Ballard, Charlie",9,5,4,13,,,,2.0,4.0,2.0,,2.0,,2.0,,7.0,7.0,3.0,,8.0,,,92.0
35,"Budarick, Connor",6,,10,16,,,,5.0,3.0,2.0,1.0,1.0,1.0,,,6.0,11.0,,,1.0,,,81.0
33,"Clohesy, Sam",9,2,7,16,,,,,2.0,3.0,2.0,3.0,,1.0,,2.0,13.0,,,,,1.0,80.0
25,"Collins, Sam",4,2,6,10,,,,1.0,3.0,,,1.0,2.0,,,6.0,4.0,,,12.0,,,100.0
3,"Flanders, Sam",19,7,24,43,,,,2.0,1.0,7.0,9.0,4.0,3.0,,2.0,11.0,32.0,,,,,1.0,84.0
26 ↑,"Graham, Will",3,1,2,5,,,,1.0,,,,,,,,2.0,3.0,,,,,,22.0
7,"Holman, Nick",3,2,13,16,,,,8.0,1.0,4.0,3.0,2.0,,,,7.0,9.0,,,5.0,,,92.0
19,"Humphrey, Bailey",4,3,9,13,1,1.0,,3.0,,2.0,,1.0,,,,4.0,9.0,,2.0,,,,75.0
40 ↓,"Jeffrey, Joel",3,,4,7,,,,,1.0,1.0,,1.0,,,,1.0,5.0,,,,,,48.0
38,"Johnston, Lloyd",3,3,3,6,,2.0,,3.0,,1.0,,2.0,2.0,,,4.0,4.0,1.0,3.0,1.0,,,76.0
34,"King, Ben",8,4,,8,,3.0,,2.0,,1.0,1.0,2.0,3.0,,,5.0,3.0,1.0,4.0,1.0,1.0,,79.0
22,"Long, Ben",6,3,1,7,1,2.0,,,,2.0,,4.0,,1.0,,3.0,3.0,1.0,2.0,2.0,,,87.0
13,"Lukosius, Jack",8,3,5,13,2,,,3.0,,4.0,1.0,6.0,1.0,,,5.0,9.0,,1.0,3.0,,,84.0
49,"Moyle, Ned",10,4,6,16,,,36.0,1.0,,4.0,7.0,3.0,1.0,1.0,,7.0,8.0,1.0,,4.0,,,85.0
27,"Powell, Wil",11,6,8,19,,,,2.0,2.0,2.0,,,1.0,,,4.0,13.0,,,6.0,1.0,,85.0
18,"Rowell, Matt",11,1,9,20,,1.0,,1.0,3.0,5.0,6.0,9.0,1.0,3.0,,11.0,10.0,,,1.0,,1.0,71.0
6,"Sexton, Alex",6,3,5,11,1,,,2.0,1.0,3.0,1.0,3.0,,1.0,,6.0,6.0,1.0,,1.0,,,81.0
24,"Swallow, David",9,5,19,28,,,,2.0,2.0,3.0,1.0,1.0,1.0,,,12.0,17.0,,1.0,1.0,,,72.0
32,"Uwland, Bodhi",10,5,5,15,,,,1.0,5.0,3.0,1.0,1.0,1.0,1.0,,2.0,13.0,,,3.0,,,84.0
17,"Walter, Jed",4,2,2,6,,1.0,4.0,5.0,,3.0,2.0,1.0,1.0,,,5.0,2.0,1.0,1.0,4.0,,,76.0
14,"Weller, Lachie",11,2,5,16,1,2.0,,5.0,1.0,5.0,3.0,6.0,1.0,,,6.0,9.0,,,,1.0,,70.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,182,70,163,345,6,14.0,40.0,52.0,33.0,66.0,43.0,61.0,20.0,10.0,2.0,131.0,214.0,9.0,14.0,57.0,3.0,3.0,
Opposition,Opposition,211,88,194,405,14,5.0,32.0,73.0,57.0,47.0,30.0,61.0,10.0,20.0,4.0,127.0,264.0,7.0,13.0,41.0,20.0,11.0,
