Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
7,"Black, Heath",19y 324d,20 (6-0-14 30.00%),11 (0.55),←,
40,"Bolton, Darren",22y 142d,2 (0-0-2 0.00%),,←,
32,"Bond, Chris",30y 81d,148 (65-1-82 44.26%),45 (0.30),26 (7-0-19 26.92%),5 (0.19)
24,"Burton, Matthew",28y 333d,67 (22-0-45 32.84%),31 (0.46),←,
42,"Callaghan, Craig",23y 39d,74 (22-0-52 29.73%),57 (0.77),←,
31,"Clement, James",22y 225d,58 (19-0-39 32.76%),32 (0.55),←,
12,"Dodd, Brad",22y 25d,24 (7-0-17 29.17%),9 (0.38),←,
2,"Fletcher, Adrian",29y 189d,172 (76-2-94 44.77%),83 (0.48),20 (5-0-15 25.00%),10 (0.50)
35,"Gale, Mark",22y 345d,47 (15-0-32 31.91%),13 (0.28),←,
3,"Harding, Greg",22y 212d,50 (21-0-29 42.00%),1 (0.02),←,
21,"Hargraves, Daniel",23y 83d,41 (15-0-26 36.59%),62 (1.51),3 (1-0-2 33.33%),
11,"Kickett, Dale",30y 348d,130 (54-0-76 41.54%),54 (0.42),84 (31-0-53 36.90%),14 (0.17)
6,"Modra, Tony",30y 47d,122 (55-1-66 45.49%),450 (3.69),4 (0-0-4 0.00%),10 (2.50)
25,"Norrish, Jason",27y 81d,88 (35-0-53 39.77%),15 (0.17),68 (23-0-45 33.82%),13 (0.19)
10,"OReilly, Stephen",26y 159d,119 (50-0-69 42.02%),16 (0.13),83 (29-0-54 34.94%),11 (0.13)
23,"Parker, Shane",26y 58d,70 (25-0-45 35.71%),5 (0.07),←,
36,"Prescott, Ashley",26y 218d,94 (47-1-46 50.53%),16 (0.17),4 (0-0-4 0.00%),1 (0.25)
15,"Sinclair, Jess",20y 234d,31 (9-0-22 29.03%),17 (0.55),←,
13,"Taylor, Garth",18y 281d,4 (0-0-4 0.00%),8 (2.00),←,
26,"Waterhouse, Clive",24y 298d,46 (17-0-29 36.96%),66 (1.43),←,
4,"Wills, Andrew",27y 104d,130 (68-0-62 52.31%),113 (0.87),71 (28-0-43 39.44%),70 (0.99)
29,"Wira, Brad",27y 32d,66 (30-1-35 46.21%),4 (0.06),5 (0-0-5 0.00%),
Totals,Totals,25y 59d,1603 (658-6-939 41.05%),1108 (0.69),,
C,"Drum, Damian",38y 263d,4 (0-0-4 0.00%),,←,
