Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Atkins, Rory",28,4,7,35,,2.0,,3.0,1.0,7.0,1.0,5.0,2.0,1.0,1.0,4.0,30.0,,,1.0,3.0,2.0,88.0
18,"Betts, Eddie",16,6,4,20,6,1.0,,2.0,,1.0,1.0,7.0,1.0,,3.0,10.0,9.0,2.0,5.0,2.0,,1.0,82.0
16,"Brown, Luke",15,6,6,21,1,,,2.0,4.0,1.0,,2.0,2.0,,,7.0,12.0,,,1.0,1.0,,80.0
2,"Crouch, Brad",10,2,15,25,,1.0,,16.0,1.0,2.0,3.0,5.0,,1.0,,9.0,15.0,1.0,,1.0,1.0,,73.0
5,"Crouch, Matt",11,3,25,36,1,1.0,,3.0,3.0,3.0,7.0,5.0,,2.0,2.0,14.0,21.0,,,,,1.0,74.0
1,"Greenwood, Hugh",13,7,9,22,1,,,8.0,1.0,1.0,4.0,3.0,2.0,1.0,,8.0,14.0,,2.0,3.0,,,77.0
15,"Hartigan, Kyle",7,5,7,14,,,,,3.0,1.0,,,2.0,,,2.0,12.0,,,9.0,,,84.0
4,"Jenkins, Josh",12,8,2,14,4,3.0,8.0,1.0,,3.0,,1.0,1.0,,,4.0,11.0,2.0,5.0,2.0,,,85.0
42,"Keath, Alex",14,7,4,18,,,,1.0,6.0,1.0,,2.0,,1.0,,6.0,10.0,1.0,,4.0,,,71.0
8,"Kelly, Jake",13,7,14,27,,,,2.0,2.0,1.0,,4.0,,2.0,,8.0,18.0,,,1.0,,1.0,98.0
3,"Knight, Riley",10,9,15,25,,1.0,,3.0,,3.0,1.0,4.0,,2.0,,5.0,20.0,,,,,,77.0
29,"Laird, Rory",16,8,14,30,,,,1.0,2.0,6.0,3.0,3.0,,2.0,,6.0,23.0,1.0,,3.0,1.0,1.0,81.0
14,"Mackay, David",6,2,12,18,,,,3.0,1.0,2.0,,1.0,,,,4.0,13.0,,,,1.0,,85.0
30,"Milera, Wayne",13,7,14,27,1,,,1.0,,7.0,,4.0,,2.0,,6.0,23.0,1.0,,3.0,,4.0,79.0
44,"Murphy, Lachlan",10,5,5,15,2,,,4.0,,5.0,,1.0,2.0,,,5.0,10.0,,,,3.0,1.0,81.0
43,"OBrien, Reilly",8,1,11,19,1,,33.0,6.0,1.0,3.0,9.0,8.0,2.0,7.0,,11.0,5.0,,,,,,85.0
11,"Seedsman, Paul",6,4,17,23,,,,,,2.0,,1.0,,,,2.0,21.0,,,,2.0,,87.0
9,"Sloane, Rory",8,7,18,26,,1.0,,3.0,1.0,3.0,5.0,1.0,2.0,,,12.0,14.0,,,4.0,,1.0,83.0
33,"Smith, Brodie",15,5,9,24,,1.0,,2.0,2.0,8.0,2.0,5.0,,1.0,,6.0,19.0,,,2.0,1.0,4.0,78.0
17,"Stengle, Tyson",8,3,2,10,3,1.0,,3.0,,1.0,,,,,,2.0,8.0,,1.0,,1.0,2.0,74.0
12,"Talia, Daniel",3,4,5,8,,,,4.0,2.0,,,,1.0,,,6.0,4.0,1.0,,8.0,,,89.0
13,"Walker, Taylor",10,9,9,19,3,,,1.0,1.0,4.0,1.0,4.0,,2.0,,6.0,13.0,,3.0,2.0,,1.0,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,252,119,224,476,23,13.0,41.0,69.0,31.0,65.0,37.0,66.0,17.0,24.0,6.0,143.0,325.0,9.0,16.0,46.0,14.0,19.0,
Opposition,Opposition,202,85,100,302,8,8.0,39.0,76.0,40.0,40.0,41.0,61.0,24.0,17.0,,127.0,168.0,8.0,4.0,44.0,2.0,2.0,
