Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
3,"Adams, Taylor",30y 263d,214 (107-2-105 50.47%),79 (0.37),8 (8-0-0 100.00%),3 (0.38)
36,"Amartey, Joel",24y 281d,40 (28-1-11 71.25%),52 (1.30),←,
22,"Blakey, Nick",24y 103d,114 (64-1-49 56.58%),36 (0.32),←,
16,"Campbell, Braeden",22y 126d,58 (36-1-21 62.93%),11 (0.19),←,
7,"Cunningham, Harry",30y 186d,196 (119-1-76 60.97%),52 (0.27),←,
13,"Florent, Oliver",25y 323d,154 (87-1-66 56.82%),45 (0.29),←,
4,"Grundy, Brodie",30y 55d,206 (110-2-94 53.88%),71 (0.34),12 (11-0-1 91.67%),1 (0.08)
21,"Gulden, Errol",21y 327d,79 (53-1-25 67.72%),63 (0.80),←,
9,"Hayward, Will",25y 227d,149 (85-1-63 57.38%),182 (1.22),←,
5,"Heeney, Isaac",28y 35d,189 (122-1-66 64.81%),246 (1.30),←,
17,"Jordon, James",23y 172d,77 (59-1-17 77.27%),23 (0.30),12 (11-0-1 91.67%),6 (0.50)
44,"Lloyd, Jake",30y 263d,235 (146-1-88 62.34%),38 (0.16),←,
30,"McCartin, Tom",24y 162d,119 (70-0-49 58.82%),28 (0.24),←,
6,"McDonald, Logan",22y 66d,56 (39-1-16 70.54%),75 (1.34),←,
27,"McInerney, Justin",23y 296d,84 (52-1-31 62.50%),34 (0.40),←,
2,"McLean, Hayden",25y 141d,65 (38-1-26 59.23%),61 (0.94),←,
43,"Melican, Lewis",27y 218d,72 (41-1-30 57.64%),1 (0.01),←,
11,"Papley, Tom",27y 332d,176 (106-1-69 60.51%),278 (1.58),←,
24,"Rampe, Dane",34y 7d,239 (154-2-83 64.85%),7 (0.03),←,
34,"Roberts, Matt",20y 314d,18 (15-0-3 83.33%),2 (0.11),←,
8,"Rowbottom, James",23y 264d,105 (60-1-44 57.62%),32 (0.30),←,
1,"Warner, Chad",23y 21d,72 (47-0-25 65.28%),64 (0.89),←,
15,"Wicks, Sam",24y 269d,60 (41-0-19 68.33%),42 (0.70),←,
Totals,Totals,25y 336d,2777 (1679-22-1076 60.46%),1522 (0.55),,
C,"Longmire, John",53y 161d,319 (200-3-116 63.17%),,←,
