Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Ablett, Gary",8,7,5,13,4,1.0,,,,,,,,1.0,,,,,,,,,
6,"Barnes, John",22,14,5,27,2,2.0,10.0,1.0,,,,,5.0,4.0,,,,,,,,,
9,"Breuer, Shayne",17,5,3,20,2,1.0,,2.0,,,,,1.0,3.0,,,,,,,,,
16,"Brownless, Bill",8,6,2,10,4,1.0,2.0,1.0,,,,,2.0,1.0,,,,,,,,,
40,"Brown, Paul",9,6,7,16,,,,2.0,,,,,,1.0,,,,,,,,,
2,"Colbert, Leigh",11,7,10,21,1,,,2.0,,,,,2.0,,,,,,,,,,
7,"Couch, Paul",20,4,3,23,,,,,,,,,1.0,2.0,,,,,,,,,
36,"Graham, Ben",11,3,2,13,,,,1.0,,,,,2.0,,,,,,,,,,
14,"Handley, Steven",2,1,2,4,,,1.0,2.0,,,,,,,,,,,,,,,
42,"Hickmott, Adrian",9,7,3,12,,,,1.0,,,,,,2.0,,,,,,,,,
29,"Hinkley, Ken",5,2,2,7,2,,,,,,,,1.0,1.0,,,,,,,,,
32,"Hocking, Garry",10,4,8,18,,,,1.0,,,,,1.0,2.0,,,,,,,,,
4,"Lord, Aaron",16,5,4,20,1,1.0,,3.0,,,,,3.0,2.0,,,,,,,,,
21,"Mansfield, Michael",10,2,2,12,,,,,,,,,1.0,1.0,,,,,,,,,
17,"McGrath, Tim",17,5,1,18,1,,,,,,,,4.0,,,,,,,,,,
31,"Mensch, David",10,4,5,15,1,,2.0,2.0,,,,,2.0,2.0,,,,,,,,,
23,"Pickering, Liam",26,10,2,28,,1.0,,2.0,,,,,1.0,2.0,,,,,,,,,
15,"Riccardi, Peter",9,4,7,16,2,,,2.0,,,,,,1.0,,,,,,,,,
27,"Sanderson, Brenton",2,1,1,3,,,,,,,,,,,,,,,,,,,
12,"Sholl, Brad",19,7,6,25,,,,,,,,,1.0,1.0,,,,,,,,,
11,"Tudor, Leigh",6,2,6,12,,,,2.0,,,,,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,247,106,86,333,20,9.0,15.0,24.0,,,,,27.0,28.0,,,,,,,,,
Opposition,Opposition,178,44,58,236,6,4.0,19.0,25.0,,,,,28.0,27.0,,,,,,,,,
