Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
22,"Breust, Luke",30y 212d,232 (154-1-77 66.59%),428 (1.84),←,
9,"Burgoyne, Shaun",38y 233d,397 (259-2-136 65.49%),301 (0.76),240 (162-2-76 67.92%),130 (0.54)
18,"Ceglar, Jonathon",30y 117d,94 (60-0-34 63.83%),43 (0.46),←,
12,"Day, Will",20y 6d,14 (4-0-10 28.57%),1 (0.07),←,
8,"Frost, Sam",27y 287d,119 (44-0-75 36.97%),8 (0.07),28 (8-0-20 28.57%),
15,"Hardwick, Blake",24y 126d,94 (44-1-49 47.34%),6 (0.06),←,
17,"Howe, Daniel",25y 189d,77 (41-1-35 53.90%),16 (0.21),←,
4,"Impey, Jarman",25y 337d,133 (67-0-66 50.38%),55 (0.41),58 (27-0-31 46.55%),21 (0.36)
29,"Jiath, Changkuoth",21y 363d,19 (5-0-14 26.32%),,←,
34,"Koschitzke, Jacob",20y 335d,11 (3-0-8 27.27%),14 (1.27),←,
7,"McEvoy, Ben",31y 335d,234 (127-3-104 54.91%),95 (0.41),143 (76-1-66 53.50%),68 (0.48)
3,"Mitchell, Tom",28y 11d,140 (75-1-64 53.93%),65 (0.46),75 (33-1-41 44.67%),27 (0.36)
36,"Moore, Dylan",21y 311d,22 (6-0-16 27.27%),19 (0.86),←,
35,"Morris, Josh",19y 216d,8 (1-0-7 12.50%),1 (0.13),←,
1,"Morrison, Harry",22y 211d,54 (23-0-31 42.59%),12 (0.22),←,
44,"Newcombe, Jai",19y 313d,1 (1-0-0 100.00%),,←,
23,"OBrien, Tim",27y 75d,88 (47-1-40 53.98%),68 (0.77),←,
10,"OMeara, Jaeger",27y 108d,113 (52-0-61 46.02%),57 (0.50),69 (34-0-35 49.28%),30 (0.43)
21,"Phillips, Tom",25y 35d,101 (54-2-45 54.46%),50 (0.50),12 (3-0-9 25.00%),6 (0.50)
14,"Scrimshaw, Jack",22y 280d,38 (12-0-26 31.58%),2 (0.05),34 (12-0-22 35.29%),2 (0.06)
26,"Shiels, Liam",30y 43d,232 (148-1-83 64.01%),84 (0.36),←,
20,"Wingard, Chad",27y 317d,187 (91-1-95 48.93%),267 (1.43),40 (15-0-25 37.50%),35 (0.88)
5,"Worpel, James",22y 138d,60 (26-0-34 43.33%),19 (0.32),←,
Totals,Totals,25y 279d,2468 (1344-14-1110 54.46%),1611 (0.65),,
C,"Clarkson, Alastair",53y 45d,380 (224-2-154 59.21%),,←,
