Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
17,"Chick, Daniel",21y 82d,28 (14-1-13 51.79%),19 (0.68),←,
3,"Condon, Anthony",29y 148d,144 (97-0-47 67.36%),49 (0.34),←,
23,"Crawford, Justin",20y 44d,21 (13-1-7 64.29%),17 (0.81),4 (2-0-2 50.00%),6 (1.50)
19,"Dunstall, Jason",32y 262d,254 (173-1-80 68.31%),1195 (4.70),←,
34,"Graham, Mark",24y 51d,71 (34-1-36 48.59%),16 (0.23),←,
5,"Harford, Daniel",20y 45d,39 (17-0-22 43.59%),19 (0.49),←,
2,"Holland, Nick",22y 278d,44 (18-1-25 42.05%),39 (0.89),←,
1,"Jencke, Ray",31y 39d,193 (123-1-69 63.99%),27 (0.14),←,
37,"Lekkas, Angelo",20y 308d,9 (4-0-5 44.44%),1 (0.11),←,
15,"Lord, Aaron",21y 286d,38 (26-1-11 69.74%),26 (0.68),6 (3-0-3 50.00%),7 (1.17)
7,"McCabe, Luke",20y 266d,22 (11-0-11 50.00%),3 (0.14),←,
18,"Pritchard, Darrin",31y 43d,204 (135-1-68 66.42%),92 (0.45),←,
27,"Ridley, Todd",28y 81d,47 (23-0-24 48.94%),37 (0.79),1 (0-0-1 0.00%),
10,"Robran, Jonathon",24y 194d,23 (11-0-12 47.83%),1 (0.04),←,
4,"Salmon, Paul",32y 103d,233 (134-3-96 58.15%),516 (2.21),24 (11-1-12 47.92%),7 (0.29)
28,"Scott, Brad",21y,6 (3-0-3 50.00%),2 (0.33),←,
21,"Stevenson, Shayne",26y 325d,40 (12-1-27 31.25%),36 (0.90),29 (12-1-16 43.10%),27 (0.93)
29,"Tallis, Rayden",21y 328d,49 (22-0-27 44.90%),10 (0.20),←,
6,"Taylor, Richard",23y 293d,37 (18-1-18 50.00%),16 (0.43),←,
8,"Treleven, Craig",26y 323d,27 (13-1-13 50.00%),8 (0.30),←,
30,"Woods, Tony",27y 305d,77 (34-1-42 44.81%),20 (0.26),46 (18-1-27 40.22%),10 (0.22)
Totals,Totals,25y 77d,1606 (935-15-656 58.22%),2149 (1.34),,
C,"Judge, Ken",39y 108d,29 (14-1-14 50.00%),,←,
