Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Birchall, Grant",26y 116d,178 (117-1-60 66.01%),25 (0.14),←,
22,"Breust, Luke",23y 194d,75 (61-0-14 81.33%),142 (1.89),←,
9,"Burgoyne, Shaun",31y 215d,253 (170-1-82 67.39%),228 (0.90),96 (73-1-22 76.56%),57 (0.59)
18,"Ceglar, Jonathon",23y 99d,5 (3-0-2 60.00%),1 (0.20),←,
8,"Duryea, Taylor",23y 30d,27 (22-0-5 81.48%),2 (0.07),←,
19,"Gunston, Jack",22y 220d,65 (46-0-19 70.77%),127 (1.95),51 (41-0-10 80.39%),107 (2.10)
20,"Hale, David",30y 2d,206 (116-2-88 56.80%),191 (0.93),77 (60-0-17 77.92%),72 (0.94)
38,"Hallahan, Mitch",21y 274d,5 (2-0-3 40.00%),2 (0.40),←,
40,"Hartung, Billy",19y 120d,3 (1-0-2 33.33%),2 (0.67),←,
10,"Hill, Bradley",20y 319d,38 (31-0-7 81.58%),26 (0.68),←,
15,"Hodge, Luke",29y 343d,235 (132-1-102 56.38%),157 (0.67),←,
29,"Langford, Will",21y 325d,9 (6-0-3 66.67%),1 (0.11),←,
3,"Lewis, Jordan",28y 30d,202 (122-1-79 60.64%),113 (0.56),←,
7,"McEvoy, Ben",24y 317d,98 (55-2-41 57.14%),30 (0.31),7 (4-0-3 57.14%),3 (0.43)
28,"Puopolo, Paul",26y 173d,72 (58-0-14 80.56%),56 (0.78),←,
25,"Schoenmakers, Ryan",23y 197d,67 (39-0-28 58.21%),9 (0.13),←,
12,"Sewell, Brad",30y 111d,191 (114-1-76 59.95%),28 (0.15),←,
26,"Shiels, Liam",23y 25d,86 (62-0-24 72.09%),26 (0.30),←,
32,"Simpkin, Jonathan",26y 208d,26 (20-0-6 76.92%),11 (0.42),22 (18-0-4 81.82%),10 (0.45)
16,"Smith, Isaac",25y 145d,71 (58-0-13 81.69%),62 (0.87),←,
24,"Stratton, Ben",25y 84d,81 (57-1-23 70.99%),1 (0.01),←,
4,"Suckling, Matt",25y 303d,63 (44-0-19 69.84%),31 (0.49),←,
Totals,Totals,25y 59d,2056 (1336-10-710 64.98%),1271 (0.62),,
C,"Clarkson, Alastair",46y 27d,222 (135-1-86 61.04%),,←,
