Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",26y 151d,123 (49-2-72 40.65%),35 (0.28),←,
18,"Banfield, Todd",21y 291d,44 (11-0-33 25.00%),55 (1.25),←,
17,"Beams, Claye",20y 226d,8 (1-0-7 12.50%),6 (0.75),←,
16,"Brown, Jonathan",30y 168d,211 (126-3-82 60.43%),498 (2.36),←,
39,"Drummond, Josh",28y 361d,80 (36-2-42 46.25%),32 (0.40),←,
41,"Golby, Mitch",20y 194d,11 (3-0-8 27.27%),,←,
11,"Hanley, Pearce",23y 151d,37 (8-0-29 21.62%),8 (0.22),←,
2,"Harwood, Ryan",20y 251d,14 (3-0-11 21.43%),4 (0.29),←,
35,"Lester, Ryan",19y 232d,6 (1-0-5 16.67%),4 (0.67),←,
23,"Leuenberger, Matthew",23y 312d,69 (23-1-45 34.06%),11 (0.16),←,
5,"Longer, Billy",18y 338d,1 (0-0-1 0.00%),,←,
36,"Maguire, Matt",27y 320d,131 (64-1-66 49.24%),19 (0.15),32 (10-0-22 31.25%),
9,"McGrath, Ashley",28y 330d,179 (86-2-91 48.60%),136 (0.76),←,
21,"Merrett, Daniel",27y 124d,116 (48-3-65 42.67%),22 (0.19),←,
34,"OBrien, Jesse",21y 61d,15 (3-0-12 20.00%),3 (0.20),←,
24,"Patfull, Joel",27y 129d,120 (47-3-70 40.42%),21 (0.17),←,
4,"Polec, Jared",19y 185d,6 (1-0-5 16.67%),3 (0.50),←,
31,"Polkinghorne, James",23y 84d,64 (23-1-40 36.72%),38 (0.59),←,
29,"Raines, Andrew",26y 37d,83 (24-1-58 29.52%),2 (0.02),27 (6-0-21 22.22%),1 (0.04)
30,"Redden, Jack",21y 127d,57 (18-1-38 32.46%),25 (0.44),←,
10,"Rich, Daniel",21y 312d,65 (24-1-40 37.69%),36 (0.55),←,
38,"Rockliff, Tom",22y 52d,43 (9-0-34 20.93%),19 (0.44),←,
Totals,Totals,23y 268d,1483 (608-21-854 41.00%),977 (0.66),,
C,"Voss, Michael",36y 282d,71 (26-1-44 37.32%),,←,
