Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
31,"Alvey, Mark",19y 330d,8 (4-0-4 50.00%),3 (0.38),←,
17,"Brown, Nathan",22y 85d,57 (34-1-22 60.53%),40 (0.70),←,
19,"Contessa, Adam",23y 128d,24 (15-1-8 64.58%),6 (0.25),←,
26,"Cox, Simon",23y 101d,36 (17-0-19 47.22%),14 (0.39),←,
16,"Croft, Matthew",27y 69d,115 (67-3-45 59.57%),47 (0.41),←,
11,"Curley, Todd",27y 112d,88 (46-2-40 53.41%),38 (0.43),85 (44-2-39 52.94%),37 (0.44)
14,"Darcy, Luke",24y 298d,104 (56-2-46 54.81%),73 (0.70),←,
28,"Dimattina, Paul",25y 165d,72 (43-1-28 60.42%),30 (0.42),←,
12,"Dooley, Paul",24y 215d,3 (2-0-1 66.67%),1 (0.33),←,
10,"Eagleton, Nathan",21y 177d,65 (30-2-33 47.69%),53 (0.82),9 (4-0-5 44.44%),8 (0.89)
32,"Ellis, Craig",24y 336d,81 (43-1-37 53.70%),4 (0.05),←,
4,"Garlick, Simon",25y 25d,100 (58-1-41 58.50%),69 (0.69),56 (34-1-21 61.61%),42 (0.75)
3,"Grant, Chris",27y 144d,221 (119-4-98 54.75%),412 (1.86),←,
9,"Hudson, Paul",29y 290d,206 (124-1-81 60.44%),418 (2.03),72 (44-1-27 61.81%),154 (2.14)
25,"Hunter, Kingsley",24y 344d,51 (19-0-32 37.25%),87 (1.71),10 (5-0-5 50.00%),1 (0.10)
6,"Johnson, Brad",23y 292d,132 (69-3-60 53.41%),116 (0.88),←,
39,"Liberatore, Tony",34y 84d,236 (127-3-106 54.45%),92 (0.39),←,
36,"Romero, Jose",28y 278d,189 (98-1-90 52.12%),157 (0.83),100 (49-1-50 49.50%),59 (0.59)
5,"Smith, Rohan",26y 340d,156 (85-3-68 55.45%),139 (0.89),←,
7,"West, Scott",25y 173d,156 (82-2-72 53.21%),61 (0.39),←,
1,"Wills, Andrew",28y 123d,143 (74-0-69 51.75%),123 (0.86),5 (3-0-2 60.00%),2 (0.40)
15,"Wynd, Scott",30y 101d,223 (116-4-103 52.91%),30 (0.13),←,
Totals,Totals,25y 324d,2466 (1328-35-1103 53.85%),2013 (0.82),,
C,"Wallace, Terry",41y 144d,91 (53-1-37 58.79%),,←,
