St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
39,"Blake, Jason",9,5,7,16,1,,,4.0,2.0,1.0,2.0,2.0,3.0,,,10.0,6.0,1.0,1.0,4.0,,,
3,"Burke, Nathan",18,6,7,25,1,,,6.0,5.0,2.0,3.0,6.0,1.0,,,3.0,20.0,,1.0,2.0,1.0,,
16,"Carr, Matthew",7,1,,7,1,,,4.0,,3.0,,2.0,,4.0,,5.0,2.0,1.0,1.0,1.0,,,
27,"Davis, Chad",4,3,,4,1,,,2.0,,3.0,,1.0,,,,2.0,2.0,1.0,1.0,,1.0,,
6,"Delaney, Tony",6,,2,8,,,,,1.0,3.0,1.0,2.0,1.0,,,1.0,6.0,,,1.0,,,
31,"Elliott, Tim",,,1,1,,,1.0,,,,,,,,,1.0,,,,1.0,,,
10,"Everitt, Peter",13,6,7,20,2,,19.0,,1.0,3.0,3.0,4.0,3.0,2.0,,11.0,9.0,2.0,2.0,7.0,,,
25,"Hall, Barry",6,9,7,13,2,1.0,,2.0,,2.0,,2.0,,1.0,,4.0,8.0,2.0,2.0,1.0,,,
35,"Harvey, Robert",15,5,14,29,1,1.0,,5.0,1.0,3.0,5.0,1.0,2.0,,2.0,10.0,20.0,,1.0,5.0,1.0,,
7,"Hayes, Lenny",12,3,10,22,1,,,4.0,1.0,5.0,1.0,2.0,1.0,2.0,,9.0,13.0,,,1.0,,,
24,"Heatley, Jason",,,2,2,,,,,,,,,,1.0,,1.0,1.0,,,,,,
8,"Hudghton, Max",7,3,9,16,,,1.0,,4.0,1.0,1.0,2.0,1.0,4.0,,9.0,9.0,,,3.0,,,
5,"Jones, Austinn",13,3,4,17,,,,,5.0,3.0,2.0,1.0,,2.0,,4.0,13.0,,,1.0,2.0,,
36,"Knowles, Brett",19,10,7,26,1,2.0,,,1.0,7.0,3.0,,,,,8.0,17.0,1.0,,2.0,,,
23,"Loewe, Stewart",11,8,3,14,2,2.0,13.0,1.0,1.0,5.0,1.0,3.0,1.0,,1.0,8.0,6.0,5.0,3.0,1.0,1.0,,
43,"Moyle, Brett",5,5,3,8,,,,2.0,1.0,,2.0,,,2.0,,2.0,6.0,,,1.0,,,
1,"Peckett, Justin",12,2,3,15,,,,2.0,4.0,3.0,1.0,1.0,1.0,1.0,,4.0,8.0,,,,1.0,,
19,"Sziller, Steven",12,1,5,17,1,,,6.0,1.0,3.0,4.0,1.0,2.0,2.0,,7.0,9.0,,,2.0,,,
4,"Thompson, Andrew",11,1,8,19,2,,,1.0,,4.0,3.0,3.0,2.0,4.0,,9.0,12.0,,,,,,
32,"Traianidis, Jason",10,3,10,20,,,,1.0,7.0,3.0,2.0,4.0,,,,6.0,13.0,,,1.0,5.0,,
15,"Wakelin, Darryl",7,4,6,13,,,,,2.0,,2.0,1.0,4.0,,,5.0,6.0,,,3.0,,,
20,"Young, Matthew",5,1,4,9,,,,,,2.0,,2.0,,1.0,,3.0,7.0,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,202,79,119,321,16,8.0,34.0,40.0,37.0,56.0,36.0,40.0,22.0,26.0,3.0,122.0,193.0,13.0,12.0,37.0,12.0,,
Opposition,Opposition,193,70,132,325,16,9.0,36.0,33.0,34.0,57.0,41.0,37.0,26.0,22.0,3.0,135.0,188.0,5.0,10.0,30.0,15.0,,
