Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
18,"Charles, Sean",19y 81d,19 (7-0-12 36.84%),27 (1.42),←,
23,"Dyson, Kevin",27y 95d,45 (25-0-20 55.56%),20 (0.44),←,
21,"Febey, Steven",24y 353d,126 (71-0-55 56.35%),19 (0.15),←,
24,"Gilbert, Phil",24y 265d,24 (11-0-13 45.83%),6 (0.25),←,
22,"Hilton, Jeff",22y 72d,18 (13-0-5 72.22%),12 (0.67),12 (9-0-3 75.00%),6 (0.50)
7,"Kowal, Darren",22y 50d,30 (20-0-10 66.67%),23 (0.77),←,
16,"Lovell, Andy",24y 10d,94 (46-1-47 49.47%),114 (1.21),←,
17,"Lovett, Brett",28y 79d,178 (102-1-75 57.58%),27 (0.15),←,
3,"Lyon, Garry",26y 328d,165 (97-1-67 59.09%),254 (1.54),←,
28,"Molloy, Glenn",22y 328d,4 (1-0-3 25.00%),2 (0.50),←,
9,"Neitz, David",19y 197d,37 (19-0-18 51.35%),19 (0.51),←,
25,"Norrish, Jason",22y 193d,16 (9-0-7 56.25%),2 (0.13),←,
29,"Obst, Andrew",29y 353d,81 (47-0-34 58.02%),41 (0.51),←,
10,"Pike, Martin",21y 266d,17 (6-0-11 35.29%),10 (0.59),←,
19,"Prymke, Paul",23y 242d,17 (9-0-8 52.94%),1 (0.06),←,
5,"Schwarz, David",22y 14d,55 (22-1-32 40.91%),74 (1.35),←,
11,"Stynes, Jim",28y 106d,171 (98-1-72 57.60%),109 (0.64),←,
2,"Tingay, Stephen",23y 359d,94 (53-0-41 56.38%),43 (0.46),←,
12,"Viney, Todd",28y 130d,136 (71-1-64 52.57%),56 (0.41),←,
27,"Wight, Sean",30y 145d,122 (68-0-54 55.74%),63 (0.52),←,
8,"Yeats, Graeme",29y 320d,173 (95-1-77 55.20%),45 (0.26),←,
Totals,Totals,24y 329d,1622 (890-7-725 54.87%),967 (0.60),,
C,"Balme, Neil",42y 204d,38 (20-0-18 52.63%),,←,
