Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",28y 201d,108 (72-1-35 67.13%),17 (0.16),←,
46,"Blicavs, Mark",33y 9d,250 (167-3-80 67.40%),64 (0.26),←,
12,"Bowes, Jack",26y 71d,102 (31-2-69 31.37%),20 (0.20),19 (10-1-8 55.26%),6 (0.32)
4,"Bruhn, Tanner",21y 315d,52 (21-1-30 41.35%),19 (0.37),22 (10-1-11 47.73%),8 (0.36)
5,"Cameron, Jeremy",31y 5d,234 (120-3-111 51.92%),592 (2.53),63 (43-0-20 68.25%),165 (2.62)
13,"Clark, Jhye",19y 258d,5 (4-0-1 80.00%),,←,
45,"Close, Brad",25y 251d,80 (56-1-23 70.63%),68 (0.85),←,
16,"De Koning, Sam",23y 40d,47 (33-1-13 71.28%),1 (0.02),←,
28,"Dempsey, Oliver",21y 90d,11 (7-0-4 63.64%),6 (0.55),←,
22,"Duncan, Mitch",32y 301d,277 (198-2-77 71.84%),182 (0.66),←,
39,"Guthrie, Zach",25y 281d,81 (52-2-27 65.43%),11 (0.14),←,
26,"Hawkins, Tom",35y 260d,351 (248-3-100 71.08%),790 (2.25),←,
38,"Henry, Jack",25y 221d,122 (83-1-38 68.44%),24 (0.20),←,
36,"Henry, Oliver",21y 252d,51 (28-1-22 55.88%),78 (1.53),26 (14-1-11 55.77%),50 (1.92)
9,"Holmes, Max",21y 221d,55 (36-1-18 66.36%),23 (0.42),←,
8,"Kolodjashnij, Jake",28y 241d,178 (118-3-57 67.13%),3 (0.02),←,
32,"Miers, Gryan",25y 7d,110 (73-1-36 66.82%),83 (0.75),←,
42,"OConnor, Mark",27y 80d,113 (75-0-38 66.37%),7 (0.06),←,
3,"Parfitt, Brandan",25y 345d,124 (85-0-39 68.55%),47 (0.38),←,
1,"Stanley, Rhys",33y 127d,199 (115-2-82 58.29%),105 (0.53),141 (94-2-45 67.38%),65 (0.46)
18,"Stengle, Tyson",25y 170d,64 (37-1-26 58.59%),102 (1.59),48 (32-1-15 67.71%),87 (1.81)
44,"Stewart, Tom",31y 22d,152 (101-1-50 66.78%),4 (0.03),←,
2,"Tuohy, Zach",34y 118d,273 (147-3-123 54.40%),94 (0.34),153 (99-2-52 65.36%),54 (0.35)
Totals,Totals,27y 58d,3039 (1907-33-1099 62.75%),2340 (0.77),,
C,"Scott, Chris",47y 339d,313 (214-3-96 68.85%),,←,
