West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
10,"Braun, Michael",28y 50d,168 (90-2-76 54.17%),53 (0.32),←,
17,"Chick, Daniel",30y 92d,216 (118-4-94 55.56%),197 (0.91),67 (44-2-21 67.16%),38 (0.57)
9,"Cousins, Ben",27y 317d,213 (115-3-95 54.69%),186 (0.87),←,
20,"Cox, Dean",24y 285d,110 (61-1-48 55.91%),54 (0.49),←,
32,"Embley, Andrew",24y 320d,116 (63-1-52 54.74%),121 (1.04),←,
7,"Fletcher, Chad",26y 256d,130 (68-3-59 53.46%),64 (0.49),←,
23,"Glass, Darren",24y 364d,103 (55-2-46 54.37%),6 (0.06),←,
22,"Graham, Jaymie",23y 96d,9 (8-0-1 88.89%),9 (1.00),←,
29,"Hansen, Ashley",23y 71d,28 (22-0-6 78.57%),33 (1.18),←,
39,"Hunter, Adam",24y 329d,93 (53-2-38 58.06%),33 (0.35),←,
18,"Jones, Rowan",26y 175d,119 (58-3-58 50.00%),53 (0.45),←,
3,"Judd, Chris",22y 247d,99 (60-2-37 61.62%),99 (1.00),←,
4,"Kerr, Daniel",22y 362d,112 (58-2-52 52.68%),66 (0.59),←,
21,"Lynch, Quinten",23y 109d,63 (41-0-22 65.08%),64 (1.02),←,
31,"Nicoski, Mark",22y 170d,37 (25-0-12 67.57%),14 (0.38),←,
24,"Rosa, Matt",19y 171d,9 (6-0-3 66.67%),1 (0.11),←,
28,"Sampi, Ashley",22y 112d,73 (42-2-29 58.90%),92 (1.26),←,
14,"Seaby, Mark",22y 12d,43 (31-0-12 72.09%),30 (0.70),←,
37,"Selwood, Adam",22y 12d,32 (22-0-10 68.75%),11 (0.34),←,
41,"Staker, Brent",21y 355d,53 (34-1-18 65.09%),31 (0.58),←,
5,"Stenglein, Tyson",25y 301d,135 (79-0-56 58.52%),37 (0.27),29 (23-0-6 79.31%),11 (0.38)
44,"Wirrpanda, David",26y 283d,154 (83-3-68 54.87%),66 (0.43),←,
Totals,Totals,24y 154d,2115 (1192-31-892 56.36%),1320 (0.62),,
C,"Worsfold, John",37y 230d,101 (61-2-38 61.39%),,←,
