Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Birchall, Grant",29y 99d,243 (164-1-78 67.70%),33 (0.14),←,
22,"Breust, Luke",26y 177d,147 (112-0-35 76.19%),281 (1.91),←,
9,"Burgoyne, Shaun",34y 198d,326 (222-1-103 68.25%),261 (0.80),169 (125-1-43 74.26%),90 (0.53)
5,"Burton, Ryan",20y 96d,10 (4-0-6 40.00%),2 (0.20),←,
12,"Frawley, James",28y 229d,186 (65-1-120 35.22%),24 (0.13),47 (31-0-16 65.96%),6 (0.13)
6,"Gibson, Josh",33y 55d,220 (141-2-77 64.55%),5 (0.02),155 (112-1-42 72.58%),3 (0.02)
19,"Gunston, Jack",25y 203d,134 (94-0-40 70.15%),279 (2.08),120 (89-0-31 74.17%),259 (2.16)
37,"Hardwick, Blake",20y 91d,5 (3-0-2 60.00%),,←,
4,"Hartung, Billy",22y 103d,50 (36-0-14 72.00%),23 (0.46),←,
15,"Hodge, Luke",32y 326d,292 (172-1-119 59.08%),192 (0.66),←,
17,"Howe, Daniel",21y 154d,18 (15-0-3 83.33%),2 (0.11),←,
29,"Langford, Will",24y 308d,53 (36-0-17 67.92%),18 (0.34),←,
7,"McEvoy, Ben",27y 300d,153 (91-2-60 60.13%),63 (0.41),62 (40-0-22 64.52%),36 (0.58)
3,"Mitchell, Tom",23y 341d,72 (44-0-28 61.11%),40 (0.56),7 (2-0-5 28.57%),2 (0.29)
23,"OBrien, Tim",23y 40d,22 (16-0-6 72.73%),20 (0.91),←,
28,"Puopolo, Paul",29y 156d,140 (106-0-34 75.71%),140 (1.00),←,
33,"Rioli, Cyril",27y 297d,184 (125-1-58 68.21%),272 (1.48),←,
2,"Roughead, Jarryd",30y 104d,238 (152-1-85 64.08%),505 (2.12),←,
26,"Shiels, Liam",26y 8d,149 (108-0-41 72.48%),50 (0.34),←,
21,"Sicily, James",22y 121d,30 (20-0-10 66.67%),39 (1.30),←,
16,"Smith, Isaac",28y 128d,142 (108-0-34 76.06%),114 (0.80),←,
24,"Stratton, Ben",28y 67d,145 (101-1-43 70.00%),1 (0.01),←,
Totals,Totals,26y 247d,2959 (1935-11-1013 65.39%),2364 (0.80),,
C,"Clarkson, Alastair",49y 10d,290 (182-1-107 62.93%),,←,
