St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
28,"Ackland, Cain",24y 135d,49 (31-0-18 63.27%),20 (0.41),37 (23-0-14 62.16%),17 (0.46)
10,"Baker, Steven",26y 68d,130 (60-1-69 46.54%),27 (0.21),←,
14,"Ball, Luke",22y 65d,80 (50-0-30 62.50%),43 (0.54),←,
27,"Blake, Jason",25y 136d,87 (42-1-44 48.85%),20 (0.23),←,
26,"Dal Santo, Nick",22y 157d,92 (51-1-40 55.98%),48 (0.52),←,
22,"Fiora, Aaron",25y 101d,105 (48-0-57 45.71%),41 (0.39),27 (15-0-12 55.56%),16 (0.59)
6,"Fisher, Leigh",22y 101d,20 (17-0-3 85.00%),2 (0.10),←,
25,"Fisher, Sam",24y 19d,45 (30-0-15 66.67%),3 (0.07),←,
9,"Gehrig, Fraser",30y 148d,229 (121-1-107 53.06%),461 (2.01),114 (58-0-56 50.88%),302 (2.65)
18,"Goddard, Brendon",21y 70d,77 (48-0-29 62.34%),24 (0.31),←,
15,"Gram, Jason",22y 93d,26 (15-0-11 57.69%),8 (0.31),24 (14-0-10 58.33%),8 (0.33)
35,"Harvey, Robert",34y 342d,334 (166-3-165 50.15%),198 (0.59),←,
8,"Hudghton, Max",29y 330d,189 (85-2-102 45.50%),14 (0.07),←,
31,"Maguire, Matt",22y 60d,84 (46-0-38 54.76%),19 (0.23),←,
32,"McQualter, Andrew",20y 50d,17 (9-0-8 52.94%),4 (0.24),←,
44,"Milne, Stephen",26y 143d,113 (53-1-59 47.35%),232 (2.05),←,
11,"Montagna, Leigh",22y 269d,46 (29-0-17 63.04%),37 (0.80),←,
1,"Peckett, Justin",33y 297d,247 (112-2-133 45.75%),48 (0.19),←,
17,"Powell, Stephen",29y 325d,139 (88-1-50 63.67%),94 (0.68),65 (42-0-23 64.62%),30 (0.46)
12,"Riewoldt, Nick",23y 285d,108 (53-1-54 49.54%),198 (1.83),←,
4,"Thompson, Andrew",33y 281d,206 (95-2-109 46.60%),93 (0.45),←,
13,"Voss, Brett",28y 157d,153 (76-2-75 50.33%),56 (0.37),118 (57-1-60 48.73%),45 (0.38)
Totals,Totals,25y 364d,2576 (1325-18-1233 51.44%),1690 (0.66),,
C,"Thomas, Grant",48y 165d,117 (60-1-56 51.71%),,←,
