Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
44,"Bandy, Daniel",22y 201d,43 (19-0-24 44.19%),38 (0.88),←,
32,"Bond, Chris",29y 132d,133 (63-1-69 47.74%),43 (0.32),11 (5-0-6 45.45%),3 (0.27)
24,"Burton, Matthew",28y 19d,53 (21-0-32 39.62%),23 (0.43),←,
42,"Callaghan, Craig",22y 90d,59 (20-0-39 33.90%),40 (0.68),←,
13,"Chisholm, Scott",25y 10d,55 (23-0-32 41.82%),21 (0.38),←,
31,"Clement, James",21y 276d,43 (17-0-26 39.53%),24 (0.56),←,
12,"Dodd, Brad",21y 76d,11 (5-0-6 45.45%),6 (0.55),←,
37,"Gale, Mark",22y 31d,32 (13-0-19 40.63%),6 (0.19),←,
3,"Harding, Greg",21y 263d,44 (20-0-24 45.45%),1 (0.02),←,
14,"Hunter, Kingsley",23y 11d,34 (13-0-21 38.24%),74 (2.18),←,
38,"Jones, Anthony",23y 170d,43 (17-0-26 39.53%),1 (0.02),←,
11,"Kickett, Dale",30y 34d,118 (52-0-66 44.07%),53 (0.45),72 (29-0-43 40.28%),13 (0.18)
28,"Koops, Steven",19y 318d,12 (4-0-8 33.33%),13 (1.08),←,
43,"McGovern, Andrew",30y 61d,72 (27-1-44 38.19%),8 (0.11),52 (23-0-29 44.23%),1 (0.02)
25,"Norrish, Jason",26y 132d,73 (33-0-40 45.21%),9 (0.12),53 (21-0-32 39.62%),7 (0.13)
10,"OReilly, Stephen",25y 210d,106 (48-0-58 45.28%),9 (0.08),70 (27-0-43 38.57%),4 (0.06)
5,"Parker, Daniel",24y 13d,19 (8-0-11 42.11%),18 (0.95),←,
23,"Parker, Shane",25y 109d,56 (23-0-33 41.07%),3 (0.05),←,
15,"Sinclair, Jess",19y 285d,18 (7-0-11 38.89%),8 (0.44),←,
1,"Toia, Luke",20y 196d,37 (15-0-22 40.54%),24 (0.65),←,
26,"Waterhouse, Clive",23y 349d,35 (15-0-20 42.86%),51 (1.46),←,
4,"Wills, Andrew",26y 155d,120 (67-0-53 55.83%),111 (0.93),61 (27-0-34 44.26%),68 (1.11)
Totals,Totals,24y 76d,1216 (530-2-684 43.59%),584 (0.48),,
C,"Neesham, Gerard",43y 178d,77 (30-0-47 38.96%),,←,
