Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
20,"Broadbridge, Troy",20y 227d,1 (0-0-1 0.00%),1 (1.00),←,
25,"Brown, Nathan",24y 279d,18 (9-0-9 50.00%),1 (0.06),←,
32,"Bruce, Cameron",21y 232d,27 (16-0-11 59.26%),30 (1.11),←,
21,"Febey, Steven",31y 274d,246 (125-0-121 50.81%),33 (0.13),←,
30,"Godfrey, Simon",20y 214d,6 (4-0-2 66.67%),,←,
18,"Green, Brad",20y 68d,27 (17-0-10 62.96%),42 (1.56),←,
4,"Grgic, Brent",21y 224d,71 (33-0-38 46.48%),29 (0.41),←,
27,"Ingerson, Anthony",31y 219d,156 (67-0-89 42.95%),40 (0.26),119 (51-0-68 42.86%),15 (0.13)
16,"Johnstone, Travis",20y 307d,44 (20-0-24 45.45%),36 (0.82),←,
35,"McDonald, Anthony",28y 341d,87 (41-0-46 47.13%),36 (0.41),←,
23,"McDonald, James",24y 227d,59 (30-0-29 50.85%),25 (0.42),←,
9,"Neitz, David",26y 118d,166 (76-0-90 45.78%),259 (1.56),←,
8,"Nicholson, Alistair",23y 77d,38 (21-0-17 55.26%),,←,
43,"Rigoni, Guy",26y 297d,78 (42-0-36 53.85%),25 (0.32),←,
24,"Robertson, Russell",22y 177d,65 (35-0-30 53.85%),92 (1.42),←,
5,"Schwarz, David",28y 300d,147 (67-1-79 45.92%),220 (1.50),←,
10,"Ward, Daniel",23y 315d,37 (15-0-22 40.54%),8 (0.22),←,
31,"Wheatley, Paul",20y 38d,17 (11-0-6 64.71%),6 (0.35),←,
45,"Whelan, Matthew",21y 188d,19 (11-0-8 57.89%),,←,
34,"White, Jeff",24y 90d,107 (52-0-55 48.60%),58 (0.54),75 (39-0-36 52.00%),40 (0.53)
22,"Woewodin, Shane",24y 312d,102 (46-0-56 45.10%),48 (0.47),←,
13,"Yze, Adem",23y 241d,127 (56-0-71 44.09%),88 (0.69),←,
Totals,Totals,24y 84d,1645 (794-1-850 48.27%),1077 (0.65),,
C,"Daniher, Neale",40y 94d,80 (42-0-38 52.50%),,←,
