St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Baker, Steven",6,3,3,9,1,,,5.0,,1.0,1.0,,1.0,,,2.0,8.0,,,2.0,,,71.0
14,"Ball, Luke",6,1,5,11,1,,,2.0,1.0,3.0,2.0,2.0,3.0,1.0,,7.0,5.0,,,3.0,,,67.0
6,"Black, Heath",13,4,4,17,,,,5.0,4.0,3.0,2.0,,1.0,,,3.0,14.0,,,1.0,,,94.0
24,"Brooks, Barry",2,1,,2,,,3.0,,,2.0,,1.0,,,,,2.0,,,,,,28.0
3,"Burke, Nathan",3,1,5,8,,1.0,,2.0,,,,,,,,2.0,6.0,,1.0,1.0,,,71.0
16,"Capuano, Mathew",2,2,4,6,,,3.0,2.0,,,1.0,7.0,1.0,6.0,,5.0,2.0,1.0,,1.0,,,66.0
20,"Clarke, Xavier",10,5,6,16,,1.0,,1.0,4.0,1.0,1.0,,2.0,,,6.0,9.0,1.0,1.0,6.0,2.0,,100.0
9,"Gehrig, Fraser",10,10,5,15,,,,,5.0,1.0,,3.0,2.0,1.0,,5.0,11.0,2.0,,4.0,,,86.0
2,"Hamill, Aaron",11,4,9,20,2,1.0,1.0,4.0,,5.0,2.0,2.0,3.0,2.0,,10.0,11.0,,2.0,3.0,,2.0,94.0
35,"Harvey, Robert",12,9,14,26,,1.0,,3.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,9.0,17.0,,,1.0,,1.0,83.0
7,"Hayes, Lenny",10,3,10,20,,,,2.0,1.0,6.0,4.0,2.0,,1.0,,13.0,8.0,,,,3.0,,94.0
8,"Hudghton, Max",6,4,4,10,1,,,3.0,1.0,,,2.0,,2.0,,4.0,6.0,1.0,1.0,7.0,1.0,,100.0
5,"Jones, Austinn",18,6,8,26,,,,,8.0,3.0,2.0,6.0,,,,4.0,23.0,,,2.0,7.0,,93.0
23,"Koschitzke, Justin",4,3,,4,3,,1.0,2.0,,,,1.0,,1.0,,3.0,,3.0,3.0,1.0,,,96.0
44,"Milne, Stephen",12,2,2,14,5,3.0,,3.0,,3.0,,1.0,1.0,1.0,2.0,9.0,4.0,,1.0,2.0,2.0,,96.0
43,"Moyle, Brett",5,5,5,10,1,,,2.0,,1.0,1.0,1.0,,1.0,,2.0,8.0,,1.0,1.0,,1.0,54.0
19,"Penny, Luke",12,8,2,14,,,,,4.0,1.0,,2.0,1.0,2.0,,9.0,5.0,5.0,,5.0,,,100.0
17,"Powell, Stephen",16,8,7,23,,,,1.0,,8.0,7.0,1.0,,1.0,,9.0,14.0,,,1.0,1.0,,80.0
12,"Riewoldt, Nick",15,9,6,21,,1.0,6.0,,,5.0,2.0,5.0,,2.0,3.0,9.0,11.0,3.0,1.0,2.0,1.0,1.0,100.0
40,"Schwarze, Troy",5,4,1,6,,,,,1.0,1.0,1.0,3.0,1.0,1.0,,2.0,5.0,1.0,,1.0,,,42.0
4,"Thompson, Andrew",7,6,6,13,,,,5.0,3.0,2.0,3.0,1.0,,,,3.0,10.0,,,3.0,,1.0,100.0
30,"Wulf, Daniel",6,3,1,7,1,,,,1.0,1.0,,4.0,,1.0,,2.0,5.0,1.0,1.0,,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,101,107,298,15,9.0,14.0,42.0,35.0,51.0,34.0,45.0,17.0,24.0,6.0,118.0,184.0,18.0,12.0,47.0,17.0,6.0,
Opposition,Opposition,165,58,116,281,13,13.0,36.0,43.0,29.0,51.0,30.0,36.0,24.0,17.0,,131.0,152.0,9.0,17.0,38.0,7.0,7.0,
