St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Armitage, David",2,,2,4,,,,1.0,,1.0,,1.0,,,,1.0,3.0,,,,1.0,,35.0
43,"Attard, Jayden",2,1,8,10,,,,3.0,2.0,,,4.0,2.0,2.0,,6.0,5.0,,,,,,97.0
10,"Baker, Steven",3,,4,7,,,,4.0,,1.0,1.0,3.0,1.0,2.0,,4.0,2.0,,,1.0,,,89.0
14,"Ball, Luke",16,11,8,24,1,1.0,,6.0,4.0,3.0,3.0,7.0,1.0,5.0,,6.0,18.0,,2.0,,,,78.0
22,"Birss, Shane",5,2,1,6,,,,1.0,1.0,,,1.0,,1.0,,1.0,4.0,,,,,,48.0
27,"Blake, Jason",9,6,6,15,1,2.0,4.0,3.0,,3.0,,2.0,,2.0,,7.0,7.0,3.0,3.0,1.0,,,95.0
16,"Clarke, Raphael",,,3,3,,,,5.0,1.0,,,4.0,,4.0,,4.0,,,,1.0,,,61.0
26,"Dal Santo, Nick",5,,6,11,,,1.0,3.0,,2.0,3.0,1.0,3.0,,,9.0,1.0,,,1.0,2.0,1.0,95.0
17,"Fiora, Aaron",5,3,3,8,,,2.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,,5.0,3.0,1.0,,,2.0,,90.0
6,"Fisher, Leigh",1,2,1,2,,,,,,1.0,,2.0,,1.0,,1.0,1.0,1.0,,2.0,,,28.0
25,"Fisher, Sam",22,9,9,31,,,1.0,1.0,7.0,4.0,2.0,5.0,1.0,,,9.0,22.0,2.0,,2.0,2.0,,100.0
9,"Gehrig, Fraser",12,7,3,15,2,2.0,,1.0,,3.0,1.0,3.0,1.0,2.0,,6.0,8.0,,2.0,2.0,,,100.0
19,"Gilbert, Sam",11,8,6,17,,,,4.0,4.0,2.0,,1.0,,,,2.0,15.0,,,3.0,2.0,,92.0
1,"Gram, Jason",22,9,11,33,1,,,1.0,6.0,9.0,2.0,4.0,1.0,2.0,,8.0,26.0,,,1.0,8.0,2.0,95.0
33,"Gwilt, James",10,3,4,14,,,,2.0,2.0,3.0,2.0,2.0,2.0,2.0,,4.0,10.0,,,,1.0,,83.0
7,"Hayes, Lenny",12,7,8,20,,,,8.0,,4.0,3.0,4.0,1.0,,,5.0,15.0,,,1.0,,,84.0
8,"Hudghton, Max",5,4,6,11,,,,4.0,1.0,,,2.0,2.0,1.0,,5.0,7.0,,,6.0,,,83.0
23,"Koschitzke, Justin",13,10,8,21,,1.0,6.0,2.0,2.0,5.0,4.0,3.0,2.0,1.0,,9.0,12.0,2.0,1.0,2.0,,1.0,99.0
44,"Milne, Stephen",8,3,1,9,1,,,3.0,1.0,1.0,,4.0,2.0,,,4.0,5.0,,,,1.0,,90.0
11,"Montagna, Leigh",20,4,7,27,1,,,3.0,7.0,3.0,3.0,5.0,,2.0,,7.0,19.0,1.0,,3.0,1.0,,87.0
12,"Riewoldt, Nick",17,10,3,20,2,3.0,,,,4.0,,1.0,2.0,,,10.0,10.0,5.0,6.0,1.0,,1.0,100.0
29,"Rix, Michael",,1,6,6,,,9.0,3.0,,,1.0,1.0,3.0,1.0,,5.0,3.0,,,1.0,,,72.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,100,114,314,9,11.0,23.0,60.0,39.0,52.0,27.0,63.0,25.0,30.0,,118.0,196.0,15.0,14.0,28.0,20.0,5.0,
Opposition,Opposition,232,126,163,395,19,11.0,30.0,45.0,42.0,59.0,22.0,58.0,30.0,25.0,6.0,125.0,270.0,12.0,15.0,48.0,21.0,14.0,
