Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Bateman, Chance",16,8,4,20,,,,1.0,2.0,5.0,1.0,3.0,4.0,2.0,,7.0,14.0,,1.0,,3.0,1.0,73.0
14,"Birchall, Grant",9,5,8,17,,,,,2.0,3.0,1.0,1.0,,1.0,,2.0,16.0,,,1.0,,,89.0
20,"Boyle, Tim",10,7,4,14,3,2.0,1.0,3.0,,4.0,,,,,,5.0,8.0,2.0,3.0,,,1.0,87.0
30,"Brown, Campbell",8,5,5,13,,,,1.0,4.0,1.0,,1.0,1.0,1.0,,2.0,9.0,,,4.0,2.0,1.0,100.0
39,"Campbell, Robert",2,2,5,7,,,10.0,2.0,,1.0,3.0,3.0,1.0,3.0,,5.0,3.0,,,3.0,,1.0,52.0
9,"Crawford, Shane",9,5,7,16,,1.0,,,,1.0,1.0,4.0,1.0,2.0,,4.0,12.0,,1.0,,1.0,,89.0
24,"Croad, Trent",6,4,6,12,2,1.0,,,1.0,,,3.0,1.0,,,4.0,8.0,,3.0,2.0,,,99.0
19,"Dixon, Ben",,,,,,,,2.0,,,,1.0,,,,,,,,,,,75.0
23,"Franklin, Lance",8,5,6,14,1,4.0,,1.0,,3.0,,3.0,,2.0,,5.0,9.0,1.0,4.0,,1.0,,100.0
27,"Gilham, Stephen",9,6,4,13,,,,2.0,7.0,,,1.0,,1.0,,3.0,9.0,,,4.0,,,100.0
18,"Guerra, Brent",8,4,5,13,,,,1.0,3.0,,,2.0,1.0,,,1.0,11.0,,,,,,76.0
15,"Hodge, Luke",17,9,10,27,,,,2.0,,6.0,3.0,5.0,1.0,1.0,1.0,7.0,18.0,1.0,,4.0,2.0,,94.0
4,"Ladson, Rick",6,3,4,10,1,,,,,1.0,1.0,1.0,,1.0,,3.0,8.0,1.0,,4.0,2.0,,82.0
3,"Lewis, Jordan",8,4,12,20,1,,,4.0,1.0,3.0,3.0,5.0,,1.0,,9.0,10.0,,1.0,2.0,1.0,1.0,86.0
22,"McGlynn, Ben",8,3,4,12,2,,,2.0,1.0,3.0,2.0,1.0,,1.0,,5.0,7.0,,,,2.0,1.0,82.0
5,"Mitchell, Sam",16,9,15,31,,1.0,,5.0,4.0,,2.0,2.0,2.0,1.0,,10.0,22.0,,,,2.0,1.0,88.0
37,"Moss, Garry",8,6,2,10,,,,1.0,,2.0,,4.0,1.0,1.0,,2.0,9.0,,,,,,49.0
29,"Murphy, Tom",12,8,2,14,1,2.0,,3.0,2.0,,,3.0,1.0,2.0,,2.0,12.0,,2.0,,,,81.0
7,"Osborne, Michael",10,6,5,15,,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,5.0,12.0,,,2.0,,,69.0
12,"Sewell, Brad",7,6,14,21,,,,6.0,2.0,2.0,2.0,,,,,8.0,13.0,1.0,,,1.0,,100.0
13,"Taylor, Simon",3,1,5,8,,,12.0,4.0,,,3.0,3.0,3.0,2.0,,6.0,2.0,,1.0,1.0,,1.0,48.0
45,"Young, Clinton",16,7,3,19,,,,4.0,,8.0,2.0,3.0,2.0,1.0,,3.0,18.0,,,,5.0,1.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,113,130,326,11,14.0,23.0,45.0,30.0,44.0,25.0,50.0,21.0,24.0,1.0,98.0,230.0,6.0,16.0,27.0,22.0,9.0,
Opposition,Opposition,204,114,149,353,14,12.0,33.0,40.0,32.0,45.0,32.0,53.0,24.0,21.0,5.0,117.0,239.0,10.0,8.0,32.0,8.0,6.0,
