Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",14,6,4,18,,,,3.0,5.0,5.0,,3.0,2.0,,,5.0,12.0,,,,,2.0,89.0
8,"Bewick, Rohan",7,5,11,18,,,,4.0,1.0,5.0,2.0,3.0,,,,8.0,10.0,,,,,1.0,84.0
16,"Brown, Jonathan",7,4,1,8,3,,,,,1.0,,2.0,1.0,1.0,,3.0,5.0,1.0,2.0,,,,90.0
42,"Clarke, Justin",4,2,4,8,,,,1.0,2.0,,,1.0,1.0,1.0,,5.0,3.0,1.0,,8.0,,,91.0
41,"Golby, Mitch",9,2,4,13,,,,3.0,2.0,1.0,,3.0,,1.0,,5.0,9.0,,,2.0,,,86.0
6 ↑,"Green, Josh",5,2,1,6,1,,,3.0,,2.0,1.0,,,,,2.0,4.0,,1.0,,,,23.0
11,"Hanley, Pearce",12,4,3,15,3,,,3.0,,7.0,2.0,2.0,,,,8.0,7.0,1.0,1.0,,3.0,,82.0
2,"Harwood, Ryan",7,4,7,14,,,,4.0,,,1.0,,,,,4.0,10.0,,,1.0,2.0,,84.0
35,"Lester, Ryan",6,2,7,13,1,,,3.0,,3.0,1.0,1.0,,1.0,,5.0,8.0,,,,,,83.0
23,"Leuenberger, Matthew",4,2,5,9,,1.0,37.0,2.0,2.0,,1.0,,1.0,,,2.0,6.0,,,3.0,,,88.0
36,"Maguire, Matt",11,7,3,14,,1.0,,1.0,2.0,4.0,1.0,,1.0,,,5.0,8.0,,1.0,2.0,,,98.0
32,"Mayes, Sam",15,7,6,21,3,,2.0,1.0,2.0,6.0,,4.0,,1.0,2.0,6.0,13.0,,,,,4.0,82.0
9,"McGrath, Ashley",8,3,1,9,3,1.0,,1.0,,,2.0,6.0,,5.0,,5.0,4.0,,3.0,,,1.0,84.0
21,"Merrett, Daniel",4,3,1,5,1,,1.0,3.0,,1.0,,2.0,2.0,1.0,,4.0,3.0,,,7.0,,,90.0
24,"Patfull, Joel",7,4,3,10,,,,2.0,3.0,,1.0,2.0,,1.0,,3.0,7.0,,1.0,6.0,,,94.0
31 ↓,"Polkinghorne, James",1,1,2,3,,,,1.0,,,,,,,,2.0,1.0,,,1.0,,,61.0
29,"Raines, Andrew",7,,7,14,,1.0,,3.0,,2.0,4.0,2.0,1.0,1.0,,9.0,4.0,,,,1.0,,82.0
30,"Redden, Jack",8,4,12,20,,,3.0,4.0,2.0,2.0,6.0,3.0,1.0,2.0,,12.0,9.0,1.0,,2.0,,,86.0
10,"Rich, Daniel",15,4,7,22,,1.0,,5.0,,8.0,3.0,3.0,2.0,2.0,,10.0,13.0,1.0,,1.0,,1.0,77.0
38,"Rockliff, Tom",18,5,10,28,,,,11.0,1.0,5.0,8.0,4.0,4.0,1.0,3.0,14.0,14.0,,1.0,,,1.0,82.0
14,"Staker, Brent",10,6,4,14,2,,,4.0,3.0,2.0,1.0,2.0,,2.0,,5.0,9.0,,2.0,2.0,,1.0,87.0
15,"Zorko, Dayne",7,2,6,13,1,,,3.0,,3.0,1.0,2.0,2.0,2.0,,10.0,4.0,,1.0,1.0,,1.0,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,79,109,295,18,9.0,43.0,65.0,25.0,57.0,35.0,45.0,18.0,22.0,5.0,132.0,163.0,5.0,13.0,36.0,6.0,12.0,
Opposition,Opposition,199,76,144,343,17,3.0,46.0,56.0,35.0,43.0,41.0,51.0,22.0,18.0,1.0,130.0,205.0,5.0,13.0,32.0,8.0,13.0,
