Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
16,"Aarts, Jake",26y 158d,23 (16-0-7 69.57%),27 (1.17),←,
12,"Astbury, David",30y 78d,147 (84-3-60 58.16%),9 (0.06),←,
7,"Baker, Liam",23y 108d,51 (38-1-12 75.49%),11 (0.22),←,
21,"Balta, Noah",21y 204d,39 (27-0-12 69.23%),8 (0.21),←,
35,"Broad, Nathan",28y 30d,79 (60-1-18 76.58%),1 (0.01),←,
11,"Castagna, Jason",24y 307d,106 (74-1-31 70.28%),108 (1.02),←,
26,"Collier-Dawkins, Riley",21y 101d,3 (2-0-1 66.67%),2 (0.67),←,
34,"Graham, Jack",23y 79d,64 (49-1-14 77.34%),25 (0.39),←,
2,"Grimes, Dylan",29y 303d,179 (117-1-61 65.64%),3 (0.02),←,
14,"Houli, Bachar",33y 3d,226 (127-4-95 57.08%),43 (0.19),200 (117-3-80 59.25%),34 (0.17)
19,"Lynch, Tom",28y 196d,184 (75-2-107 41.30%),364 (1.98),53 (38-1-14 72.64%),110 (2.08)
31,"Mansell, Rhyan",20y 345d,6 (3-0-3 50.00%),,←,
4,"Martin, Dustin",29y 323d,252 (145-3-104 58.13%),281 (1.12),←,
33,"McIntosh, Kamdyn",27y 42d,116 (79-0-37 68.10%),32 (0.28),←,
6,"Naish, Patrick",22y 120d,6 (2-0-4 33.33%),1 (0.17),←,
25,"Nankervis, Toby",26y 276d,91 (66-0-25 72.53%),29 (0.32),79 (59-0-20 74.68%),26 (0.33)
50,"Pickett, Marlion",29y 129d,29 (20-1-8 70.69%),6 (0.21),←,
45,"Ralphsmith, Hugo",19y 187d,1 (1-0-0 100.00%),,←,
8,"Riewoldt, Jack",32y 196d,292 (156-5-131 54.28%),686 (2.35),←,
17,"Rioli, Daniel",24y 29d,103 (69-1-33 67.48%),88 (0.85),←,
5,"Ross, Jack",20y 254d,22 (15-0-7 68.18%),1 (0.05),←,
15,"Short, Jayden",25y 111d,101 (68-1-32 67.82%),21 (0.21),←,
1,"Vlastuin, Nick",27y 26d,164 (107-1-56 65.55%),27 (0.16),←,
Totals,Totals,25y 331d,2284 (1400-26-858 61.30%),1773 (0.78),,
C,"Hardwick, Damien",48y 270d,261 (150-3-108 58.05%),,←,
