Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",5,4,3,8,,,,3.0,,3.0,,1.0,,,,1.0,7.0,,,1.0,,2.0,52.0
12,"Akermanis, Jason",19,2,5,24,,1.0,,8.0,2.0,3.0,12.0,1.0,2.0,,,15.0,8.0,1.0,1.0,6.0,,,91.0
20,"Black, Simon",17,2,14,31,1,,,4.0,5.0,2.0,9.0,1.0,3.0,,3.0,16.0,15.0,,,1.0,,,88.0
16,"Brown, Jonathan",5,4,6,11,1,,,3.0,,2.0,,4.0,,1.0,,6.0,5.0,1.0,2.0,1.0,,,100.0
30,"Copeland, Robert",7,2,4,11,,,,4.0,4.0,2.0,,,,,,2.0,7.0,,,2.0,,,100.0
39,"Drummond, Josh",11,4,4,15,,,,2.0,5.0,,,3.0,,,,7.0,8.0,1.0,,6.0,,,100.0
2,"Johnson, Chris",6,2,6,12,,,,4.0,10.0,,2.0,2.0,,1.0,,6.0,3.0,,,2.0,2.0,,100.0
44,"Lappin, Nigel",14,9,13,27,,,,5.0,2.0,3.0,5.0,2.0,,,,11.0,16.0,,,,2.0,1.0,95.0
23,"Leppitsch, Justin",8,7,7,15,,,,7.0,3.0,1.0,,3.0,,1.0,,4.0,12.0,,,12.0,,,100.0
9,"McGrath, Ashley",7,2,6,13,3,1.0,,1.0,,2.0,,3.0,1.0,1.0,,7.0,5.0,,1.0,1.0,,,86.0
25,"McLaren, Dylan",2,3,4,6,,,18.0,2.0,2.0,,1.0,3.0,,1.0,,6.0,2.0,2.0,,3.0,,,77.0
21,"Merrett, Daniel",3,3,,3,1,,4.0,1.0,,,,,,,,1.0,2.0,1.0,1.0,1.0,,,71.0
15,"Michael, Mal",6,3,6,12,,,3.0,,5.0,1.0,1.0,,,,,8.0,4.0,,,8.0,2.0,,100.0
10,"Moody, Matthew",4,3,6,10,1,1.0,,,1.0,2.0,1.0,3.0,1.0,2.0,,4.0,7.0,,1.0,,,,61.0
8,"Notting, Tim",7,3,7,14,,1.0,,2.0,,3.0,,1.0,,,,3.0,10.0,,1.0,1.0,,1.0,98.0
13,"Pike, Martin",4,1,,4,,,,1.0,2.0,,,,,,,1.0,3.0,1.0,,1.0,,,34.0
6,"Power, Luke",21,8,8,29,,,,4.0,4.0,4.0,2.0,4.0,,,,10.0,19.0,1.0,,,5.0,,100.0
5,"Scott, Brad",12,2,8,20,,,,2.0,1.0,4.0,2.0,3.0,1.0,1.0,,3.0,17.0,,,3.0,,,96.0
22,"Scott, Chris",5,2,1,6,2,,,2.0,,,,7.0,1.0,1.0,,4.0,2.0,,2.0,1.0,,,54.0
28,"Selwood, Troy",3,1,4,7,,,,3.0,1.0,1.0,,,,,,4.0,3.0,,,,,,44.0
29,"Sherman, Justin",10,4,1,11,2,,,3.0,,6.0,,1.0,,,,3.0,9.0,,1.0,,,1.0,90.0
3,"Voss, Michael",7,3,4,11,,,,4.0,1.0,1.0,1.0,2.0,,2.0,,5.0,6.0,,,2.0,,,63.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,183,74,117,300,11,6.0,25.0,65.0,48.0,40.0,36.0,44.0,9.0,11.0,3.0,127.0,170.0,8.0,10.0,52.0,11.0,5.0,
Opposition,Opposition,217,76,149,366,8,15.0,48.0,49.0,34.0,58.0,47.0,38.0,11.0,9.0,3.0,141.0,210.0,6.0,7.0,54.0,5.0,6.0,
