Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27 ↑,"Bytel, Jack",3.0,4.0,4.0,7,,,,,1.0,1.0,,1.0,1.0,,,2.0,5.0,1.0,,,1.0,,46.0
14,"Cameron, Darcy",12.0,6.0,12.0,24,,,19.0,,,3.0,6.0,5.0,,2.0,,14.0,7.0,2.0,,,,,85.0
46,"Cox, Mason",3.0,3.0,3.0,6,,1.0,11.0,,1.0,,2.0,1.0,3.0,1.0,,4.0,2.0,1.0,1.0,1.0,,,80.0
25,"Crisp, Jack",19.0,5.0,13.0,32,1.0,1.0,,6.0,1.0,7.0,4.0,6.0,1.0,,2.0,12.0,19.0,,1.0,,,,82.0
7,"Daicos, Josh",16.0,11.0,12.0,28,1.0,1.0,,2.0,1.0,5.0,3.0,,,,,6.0,22.0,,1.0,,,,89.0
35,"Daicos, Nick",15.0,5.0,21.0,36,1.0,1.0,,7.0,,6.0,7.0,6.0,,2.0,3.0,17.0,20.0,,,2.0,,,85.0
17,"Frampton, Billy",11.0,7.0,4.0,15,,,,1.0,3.0,2.0,,2.0,1.0,1.0,,6.0,9.0,1.0,,7.0,,,100.0
36,"Harrison, Harvey",,,1.0,1,,,,1.0,,,,1.0,,1.0,,,2.0,,,,,,20.0
23,"Hill, Bobby",10.0,5.0,1.0,11,2.0,3.0,,,,3.0,1.0,2.0,3.0,1.0,,7.0,6.0,,2.0,1.0,,1.0,79.0
32,"Hoskin-Elliott, Will",11.0,5.0,6.0,17,,2.0,,1.0,,4.0,,4.0,2.0,1.0,,6.0,10.0,,2.0,2.0,,2.0,94.0
38 ↓,"Howe, Jeremy",1.0,,,1,1.0,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,18.0
1,"Lipinski, Patrick",9.0,2.0,10.0,19,1.0,,,3.0,1.0,2.0,1.0,4.0,1.0,2.0,,7.0,13.0,,,1.0,1.0,,90.0
18,"Macrae, Finlay",9.0,3.0,8.0,17,3.0,,,,,6.0,,1.0,1.0,,,1.0,16.0,,2.0,1.0,,1.0,87.0
37,"Markov, Oleg",1.0,1.0,5.0,6,,,,,,1.0,1.0,,,,,2.0,4.0,,,2.0,,,82.0
4,"Maynard, Brayden",18.0,9.0,3.0,21,,,,,4.0,3.0,1.0,4.0,,,,7.0,15.0,1.0,,11.0,,,84.0
26,"McInnes, Reef",5.0,4.0,4.0,9,3.0,1.0,,2.0,,,,1.0,,1.0,,4.0,5.0,,4.0,5.0,,,79.0
30,"Moore, Darcy",13.0,7.0,4.0,17,,,,2.0,1.0,1.0,,,,,,3.0,9.0,,,5.0,,1.0,95.0
9,"Noble, John",17.0,8.0,8.0,25,,1.0,,2.0,4.0,,1.0,3.0,1.0,1.0,,5.0,18.0,,,1.0,,,86.0
10,"Pendlebury, Scott",18.0,4.0,10.0,28,,,,4.0,3.0,5.0,5.0,1.0,2.0,,1.0,10.0,17.0,1.0,,2.0,,1.0,75.0
3,"Quaynor, Isaac",4.0,3.0,7.0,11,,,,1.0,3.0,,,1.0,,,,4.0,7.0,,,2.0,,,86.0
29,"Richards, Joe",10.0,3.0,8.0,18,1.0,2.0,,6.0,,3.0,,4.0,,2.0,,5.0,14.0,1.0,2.0,1.0,,3.0,91.0
22,"Sidebottom, Steele",17.0,6.0,4.0,21,,,,4.0,4.0,4.0,1.0,2.0,1.0,,,9.0,14.0,,,5.0,,,87.0
33,"Sullivan, Lachlan",8.0,3.0,10.0,18,1.0,,,1.0,1.0,3.0,3.0,3.0,1.0,,,7.0,11.0,,,,,,77.0
Totals,Totals,230.0,104.0,158.0,388,15.0,13.0,30.0,44.0,28.0,59.0,36.0,53.0,19.0,15.0,6.0,139.0,245.0,8.0,15.0,49.0,2.0,9.0,
Opposition,Opposition,200.0,99.0,126.0,326,5.0,7.0,19.0,48.0,43.0,34.0,27.0,54.0,15.0,19.0,,110.0,209.0,6.0,8.0,47.0,2.0,4.0,
