North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
15,"Abraham, Winston",23y 293d,54 (28-0-26 51.85%),87 (1.61),16 (10-0-6 62.50%),32 (2.00)
14,"Anderson, Brady",23y 37d,12 (8-0-4 66.67%),,←,
11,"Archer, Glenn",25y 117d,133 (83-0-50 62.41%),86 (0.65),←,
26,"Bell, Peter",22y 140d,66 (41-0-25 62.12%),63 (0.95),64 (41-0-23 64.06%),61 (0.95)
12,"Blakey, John",31y 360d,265 (133-0-132 50.19%),82 (0.31),130 (81-0-49 62.31%),44 (0.34)
18,"Carey, Wayne",27y 53d,178 (106-0-72 59.55%),455 (2.56),←,
9,"Chandler, Brett",23y 8d,63 (22-0-41 34.92%),7 (0.11),35 (21-0-14 60.00%),5 (0.14)
27,"Crocker, Darren",31y 115d,162 (83-1-78 51.54%),119 (0.73),←,
6,"Grant, Shannon",21y 91d,74 (42-1-31 57.43%),63 (0.85),16 (10-0-6 62.50%),25 (1.56)
29,"Harvey, Brent",20y 66d,32 (20-0-12 62.50%),33 (1.03),←,
21,"Hewitt, Evan",20y 12d,17 (10-0-7 58.82%),10 (0.59),←,
34,"King, David",26y 134d,102 (64-0-38 62.75%),30 (0.29),←,
4,"Martyn, Mick",29y 322d,213 (121-1-91 57.04%),14 (0.07),←,
31,"McKernan, Corey",24y 212d,105 (70-0-35 66.67%),114 (1.09),←,
28,"Pickett, Byron",20y 342d,17 (10-0-7 58.82%),,←,
13,"Pike, Martin",25y 247d,94 (34-0-60 36.17%),49 (0.52),34 (22-0-12 64.71%),9 (0.26)
22,"Roberts, Mark",33y 21d,192 (97-0-95 50.52%),159 (0.83),115 (71-0-44 61.74%),140 (1.22)
3,"Rock, Anthony",27y 293d,170 (101-0-69 59.41%),134 (0.79),←,
8,"Scott, Robert",29y 140d,220 (132-1-87 60.23%),213 (0.97),88 (57-0-31 64.77%),49 (0.56)
24,"Sholl, Craig",30y 201d,191 (110-0-81 57.59%),114 (0.60),←,
37,"Simpson, Adam",22y 153d,56 (39-0-17 69.64%),25 (0.45),←,
10,"Stevens, Anthony",27y 17d,172 (102-0-70 59.30%),83 (0.48),←,
Totals,Totals,25y 286d,2588 (1456-4-1128 56.26%),1940 (0.75),,
C,"Pagan, Denis",50y 298d,136 (86-0-50 63.24%),,←,
