Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
9,"AhMat, Robert",20y 273d,27 (14-0-13 51.85%),24 (0.89),2 (2-0-0 100.00%),2 (1.00)
21,"Barry, Leo",20y 334d,20 (13-0-7 65.00%),19 (0.95),←,
30,"Bayes, Mark",31y 34d,237 (97-2-138 41.35%),171 (0.72),←,
41,"Cook, Troy",21y 249d,24 (16-0-8 66.67%),9 (0.38),←,
8,"Cresswell, Daryn",26y 331d,120 (45-1-74 37.92%),98 (0.82),←,
6,"Dunkley, Andrew",29y 293d,124 (48-2-74 39.52%),7 (0.06),←,
10,"Filandia, Peter",27y 339d,55 (25-1-29 46.36%),44 (0.80),42 (18-1-23 44.05%),30 (0.71)
14,"Kelly, Paul",28y 264d,164 (57-3-104 35.67%),116 (0.71),←,
4,"Lockett, Tony",32y 40d,240 (103-1-136 43.13%),1181 (4.92),57 (35-1-21 62.28%),283 (4.96)
34,"Luff, Troy",28y 147d,80 (35-2-43 45.00%),59 (0.74),←,
11,"Maxfield, Stuart",26y 9d,139 (69-2-68 50.36%),91 (0.65),50 (34-1-15 69.00%),26 (0.52)
13,"McPherson, Daniel",22y 287d,33 (22-1-10 68.18%),3 (0.09),←,
17,"Mooney, Jason",24y 317d,80 (30-0-50 37.50%),44 (0.55),←,
23,"Nicks, Matthew",22y 340d,30 (20-0-10 66.67%),10 (0.33),←,
5,"OBrien, Craig",28y 46d,106 (55-2-49 52.83%),187 (1.76),33 (20-1-12 62.12%),55 (1.67)
19,"OLoughlin, Michael",21y 57d,63 (37-1-25 59.52%),66 (1.05),←,
24,"Orchard, Mark",22y 16d,36 (20-1-15 56.94%),8 (0.22),24 (15-0-9 62.50%),4 (0.17)
1,"Roos, Paul",34y 295d,339 (151-1-187 44.69%),287 (0.85),70 (41-1-28 59.29%),17 (0.24)
2,"Schwass, Wayne",29y 142d,187 (104-0-83 55.61%),106 (0.57),3 (3-0-0 100.00%),9 (3.00)
15,"Stafford, Greg",23y 234d,65 (31-1-33 48.46%),15 (0.23),←,
20,"Stevens, John",26y 307d,23 (15-0-8 65.22%),13 (0.57),←,
33,"Warfe, Rowan",21y 299d,42 (11-0-31 26.19%),2 (0.05),16 (10-0-6 62.50%),1 (0.06)
Totals,Totals,26y 12d,2234 (1018-21-1195 45.57%),2560 (1.15),,
C,"Eade, Rodney",40y 14d,52 (34-1-17 66.35%),,←,
