Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
11,"Aish, James",27y 235d,156 (70-1-85 45.19%),32 (0.21),74 (37-1-36 50.68%),9 (0.12)
24,"Amiss, Jye",19y 335d,17 (9-0-8 52.94%),33 (1.94),←,
8,"Brayshaw, Andrew",23y 235d,115 (53-1-61 46.52%),41 (0.36),←,
6,"Clark, Jordan",22y 258d,71 (44-1-26 62.68%),19 (0.27),39 (23-1-15 60.26%),4 (0.10)
36,"Cox, Brennan",24y 322d,97 (44-1-52 45.88%),29 (0.30),←,
4,"Darcy, Sean",25y 19d,96 (44-1-51 46.35%),38 (0.40),←,
28,"Erasmus, Neil",19y 211d,11 (6-0-5 54.55%),1 (0.09),←,
32,"Frederick, Michael",23y 45d,51 (30-1-20 59.80%),54 (1.06),←,
7,"Fyfe, Nat",31y 286d,218 (114-2-102 52.75%),173 (0.79),←,
23,"Henry, Liam",21y 307d,35 (13-1-21 38.57%),13 (0.37),←,
15,"Hughes, Ethan",28y 206d,96 (40-0-56 41.67%),6 (0.06),←,
9,"Jackson, Luke",21y 275d,67 (44-1-22 66.42%),46 (0.69),15 (7-0-8 46.67%),16 (1.07)
44,"Johnson, Matthew",20y 107d,11 (5-0-6 45.45%),2 (0.18),←,
2,"OMeara, Jaeger",29y 128d,157 (70-2-85 45.22%),75 (0.48),14 (7-0-7 50.00%),5 (0.36)
25,"Pearce, Alex",28y 22d,99 (47-1-51 47.98%),4 (0.04),←,
13,"Ryan, Luke",27y 145d,124 (58-1-65 47.18%),3 (0.02),←,
5,"Schultz, Lachie",25y 213d,82 (40-1-41 49.39%),87 (1.06),←,
3,"Serong, Caleb",22y 142d,73 (38-1-34 52.74%),19 (0.26),←,
39,"Switkowski, Sam",26y 223d,60 (31-0-29 51.67%),37 (0.62),←,
35,"Treacy, Josh",20y 331d,28 (17-0-11 60.71%),22 (0.79),←,
31,"Walker, Brandon",20y 257d,43 (26-1-16 61.63%),1 (0.02),←,
10,"Walters, Michael",32y 175d,215 (108-2-105 50.70%),340 (1.58),←,
26,"Young, Hayden",22y 81d,50 (26-1-23 53.00%),2 (0.04),←,
Totals,Totals,24y 230d,1972 (977-20-975 49.54%),1077 (0.55),,
C,"Longmuir, Justin",42y 161d,76 (38-1-37 50.66%),,←,
