Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
3,"Bizzell, Clint",25y 318d,82 (37-1-44 45.73%),72 (0.88),7 (5-0-2 71.43%),
20,"Broadbridge, Troy",21y 219d,18 (9-0-9 50.00%),2 (0.11),←,
25,"Brown, Nathan",25y 271d,38 (19-0-19 50.00%),10 (0.26),←,
32,"Bruce, Cameron",22y 224d,48 (27-0-21 56.25%),58 (1.21),←,
4,"Ellis, Craig",26y 342d,111 (59-1-51 53.60%),7 (0.06),4 (3-0-1 75.00%),1 (0.25)
15,"Funcke, Ross",24y 177d,36 (18-0-18 50.00%),5 (0.14),9 (6-0-3 66.67%),4 (0.44)
30,"Godfrey, Simon",21y 206d,15 (9-0-6 60.00%),2 (0.13),←,
16,"Johnstone, Travis",21y 299d,52 (25-0-27 48.08%),41 (0.79),←,
36,"Leoncelli, Andrew",27y 299d,113 (53-0-60 46.90%),53 (0.47),←,
23,"McDonald, James",25y 219d,80 (41-0-39 51.25%),30 (0.38),←,
9,"Neitz, David",27y 110d,187 (87-0-100 46.52%),300 (1.60),←,
8,"Nicholson, Alistair",24y 69d,59 (32-0-27 54.24%),1 (0.02),←,
24,"Robertson, Russell",23y 169d,83 (44-0-39 53.01%),119 (1.43),←,
5,"Schwarz, David",29y 292d,167 (78-1-88 47.01%),239 (1.43),←,
6,"Thompson, Scott",19y 59d,11 (5-0-6 45.45%),3 (0.27),←,
19,"Vardy, Peter",26y 106d,102 (52-0-50 50.98%),161 (1.58),6 (4-0-2 66.67%),11 (1.83)
31,"Wheatley, Paul",21y 30d,35 (20-0-15 57.14%),14 (0.40),←,
45,"Whelan, Matthew",22y 180d,32 (18-0-14 56.25%),2 (0.06),←,
34,"White, Jeff",25y 82d,128 (63-0-65 49.22%),61 (0.48),96 (50-0-46 52.08%),43 (0.45)
26,"Williams, Luke",22y 134d,18 (11-0-7 61.11%),5 (0.28),←,
22,"Woewodin, Shane",25y 304d,121 (56-0-65 46.28%),52 (0.43),←,
13,"Yze, Adem",24y 233d,148 (67-0-81 45.27%),108 (0.73),←,
Totals,Totals,24y 131d,1684 (830-3-851 49.29%),1345 (0.80),,
C,"Daniher, Neale",41y 86d,101 (53-0-48 52.48%),,←,
