Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
15,"Amon, Karl",25y 24d,75 (43-0-32 57.33%),36 (0.48),←,
10,"Boak, Travis",32y 42d,280 (139-1-140 49.82%),179 (0.64),←,
26,"Bonner, Riley",23y 189d,50 (31-0-19 62.00%),8 (0.16),←,
33,"Byrne-Jones, Darcy",24y 358d,102 (58-0-44 56.86%),6 (0.06),←,
17,"Clurey, Tom",26y 173d,97 (59-0-38 60.82%),,←,
22,"Dixon, Charlie",29y 355d,150 (70-1-79 47.00%),243 (1.62),85 (51-0-34 60.00%),149 (1.75)
21,"Duursma, Xavier",20y 67d,32 (21-0-11 65.63%),16 (0.50),←,
7,"Ebert, Brad",30y 163d,257 (124-1-132 48.44%),136 (0.53),181 (96-1-84 53.31%),103 (0.57)
24,"Farrell, Kane",21y 179d,23 (12-0-11 52.17%),23 (1.00),←,
9,"Gray, Robbie",32y 166d,234 (118-0-116 50.43%),333 (1.42),←,
8,"Hartlett, Hamish",30y 29d,180 (90-1-89 50.28%),75 (0.42),←,
5,"Houston, Dan",23y 123d,74 (45-0-29 60.81%),11 (0.15),←,
1,"Jonas, Tom",29y 247d,155 (84-1-70 54.52%),1 (0.01),←,
38,"Ladhams, Peter",22y 242d,12 (7-0-5 58.33%),6 (0.50),←,
29,"Lycett, Scott",27y 352d,105 (67-0-38 63.81%),52 (0.50),30 (19-0-11 63.33%),7 (0.23)
4,"Marshall, Todd",21y 340d,31 (24-0-7 77.42%),31 (1.00),←,
12,"McKenzie, Trent",28y 162d,122 (42-0-80 34.43%),22 (0.18),16 (13-0-3 81.25%),
6,"Motlop, Steven",29y 184d,181 (117-2-62 65.19%),201 (1.11),46 (27-0-19 58.70%),26 (0.57)
2,"Powell-Pepper, Sam",22y 248d,73 (46-0-27 63.01%),37 (0.51),←,
11,"Rockliff, Tom",30y 203d,203 (77-0-126 37.93%),99 (0.49),49 (31-0-18 63.27%),12 (0.24)
20,"Rozee, Connor",20y 234d,35 (22-0-13 62.86%),35 (1.00),←,
16,"Wines, Ollie",25y 341d,155 (88-0-67 56.77%),71 (0.46),←,
Totals,Totals,26y 135d,2626 (1384-7-1235 52.70%),1621 (0.62),,
C,"Hinkley, Ken",53y 348d,175 (101-0-74 57.71%),,←,
