Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",19y 53d,26 (8-0-18 30.77%),24 (0.92),←,
3,"Bartel, Jimmy",19y 214d,17 (6-0-11 35.29%),6 (0.35),←,
35,"Chapman, Paul",21y 243d,43 (18-0-25 41.86%),37 (0.86),←,
11,"Corey, Joel",21y 139d,53 (22-0-31 41.51%),17 (0.32),←,
44,"Enright, Corey",21y 295d,47 (19-0-28 40.43%),10 (0.21),←,
7,"Graham, Ben",29y 246d,188 (102-1-85 54.52%),98 (0.52),←,
2,"Harley, Tom",24y 353d,85 (41-1-43 48.82%),7 (0.08),84 (40-1-43 48.21%),6 (0.07)
20,"Johnson, Steve",20y 2d,19 (6-0-13 31.58%),22 (1.16),←,
1,"King, Steven",24y 226d,137 (64-1-72 47.08%),65 (0.47),←,
18,"Kingsley, Kent",24y 283d,62 (32-0-30 51.61%),119 (1.92),50 (21-0-29 42.00%),109 (2.18)
45,"Ling, Cameron",22y 129d,57 (26-1-30 46.49%),25 (0.44),←,
24,"Lord, Aaron",27y 350d,146 (74-2-70 51.37%),182 (1.25),53 (34-1-18 65.09%),46 (0.87)
26,"McCarthy, Matthew",21y 204d,8 (3-0-5 37.50%),7 (0.88),←,
39,"Milburn, Darren",26y 82d,113 (51-0-62 45.13%),47 (0.42),←,
32,"Moloney, Brent",19y 159d,1 (1-0-0 100.00%),,←,
34,"Rahilly, James",24y 21d,71 (27-1-43 38.73%),11 (0.15),←,
15,"Riccardi, Peter",30y 201d,235 (129-2-104 55.32%),248 (1.06),←,
27,"Sanderson, Brenton",29y 129d,173 (83-2-88 48.55%),31 (0.18),163 (81-2-80 50.31%),26 (0.16)
30,"Scarlett, Matthew",24y 31d,83 (40-0-43 48.19%),7 (0.08),←,
6,"Spriggs, David",22y 162d,52 (23-1-28 45.19%),17 (0.33),←,
36,"Street, Peter",23y 30d,10 (5-0-5 50.00%),,←,
40,"Wojcinski, David",22y 291d,47 (21-0-26 44.68%),8 (0.17),←,
Totals,Totals,23y 258d,1673 (801-12-860 47.88%),988 (0.59),,
C,"Thompson, Mark",39y 229d,81 (36-1-44 45.06%),,←,
