Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Breust, Luke",8,4,6,14,3,1.0,1.0,3.0,,5.0,1.0,2.0,1.0,1.0,,5.0,9.0,1.0,2.0,,,,84.0
9,"Burgoyne, Shaun",14,2,9,23,1,1.0,,1.0,2.0,1.0,5.0,3.0,1.0,,,10.0,12.0,,1.0,1.0,,,75.0
18,"Ceglar, Jonathon",4,4,11,15,,,23.0,4.0,,2.0,1.0,5.0,,3.0,,5.0,9.0,,,8.0,,,82.0
8,"Duryea, Taylor",20,11,6,26,,,,4.0,2.0,1.0,,4.0,,1.0,,3.0,19.0,,,2.0,1.0,,75.0
12,"Frawley, James",10,7,10,20,,,,2.0,2.0,3.0,,3.0,,2.0,,8.0,12.0,1.0,,4.0,,,97.0
6,"Gibson, Josh",10,10,19,29,,,,3.0,2.0,5.0,2.0,3.0,,1.0,,8.0,23.0,2.0,,11.0,,1.0,100.0
19,"Gunston, Jack",11,6,7,18,2,1.0,,2.0,,2.0,1.0,1.0,,,,7.0,12.0,,2.0,3.0,,1.0,91.0
20,"Hale, David",4,3,2,6,3,,22.0,2.0,,1.0,2.0,2.0,,1.0,,4.0,2.0,1.0,3.0,2.0,,1.0,82.0
40,"Hartung, Billy",12,7,14,26,,,,4.0,4.0,5.0,2.0,2.0,2.0,1.0,,6.0,22.0,,,2.0,,,78.0
10,"Hill, Bradley",20,6,13,33,,,,4.0,2.0,7.0,,1.0,,,2.0,1.0,30.0,,,3.0,3.0,1.0,87.0
15,"Hodge, Luke",17,5,13,30,1,,,8.0,2.0,5.0,6.0,1.0,1.0,,,11.0,18.0,,,5.0,,1.0,85.0
41 ↑,"Howe, Daniel",8,5,3,11,,,,1.0,2.0,1.0,,1.0,2.0,,,1.0,10.0,,,2.0,,,22.0
17,"Lake, Brian",17,11,9,26,,,,1.0,1.0,1.0,,1.0,,1.0,,13.0,13.0,4.0,,4.0,,,99.0
31,"Dewar, Angus",10,5,7,17,,,,1.0,1.0,4.0,,2.0,,,,4.0,13.0,,,3.0,2.0,1.0,85.0
5,"Mitchell, Sam",17,2,19,36,,,,5.0,3.0,6.0,7.0,8.0,2.0,3.0,3.0,13.0,22.0,,,1.0,1.0,1.0,92.0
28,"Puopolo, Paul",4,1,13,17,,,,12.0,,1.0,1.0,3.0,1.0,1.0,,12.0,5.0,,1.0,2.0,,1.0,69.0
33 ↓,"Rioli, Cyril",5,1,6,11,1,,,4.0,,2.0,2.0,2.0,1.0,2.0,,7.0,4.0,,,2.0,,1.0,56.0
2,"Roughead, Jarryd",5,1,6,11,,1.0,,5.0,1.0,,3.0,4.0,1.0,2.0,,9.0,2.0,1.0,,2.0,,1.0,90.0
26,"Shiels, Liam",16,6,12,28,1,2.0,1.0,14.0,1.0,2.0,4.0,2.0,2.0,1.0,,5.0,21.0,,1.0,,,1.0,86.0
16,"Smith, Isaac",19,7,11,30,1,,1.0,2.0,2.0,6.0,3.0,1.0,1.0,,1.0,7.0,22.0,,,1.0,2.0,,89.0
24,"Stratton, Ben",10,4,9,19,,,,2.0,2.0,2.0,1.0,3.0,3.0,,,7.0,14.0,,,7.0,,,89.0
4,"Suckling, Matt",16,6,12,28,1,,,1.0,1.0,3.0,2.0,2.0,,1.0,,5.0,23.0,,1.0,2.0,,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,257,114,217,474,14,9.0,48.0,85.0,30.0,65.0,43.0,56.0,18.0,21.0,6.0,151.0,317.0,10.0,11.0,67.0,9.0,11.0,
Opposition,Opposition,171,52,136,307,6,4.0,40.0,73.0,45.0,39.0,37.0,59.0,21.0,18.0,,148.0,161.0,12.0,6.0,43.0,10.0,4.0,
