Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
5,"Boyd, Matthew",28y 219d,165 (85-2-78 52.12%),59 (0.36),←,
17,"Cooney, Adam",25y 185d,157 (84-2-71 54.14%),136 (0.87),←,
4,"Cross, Daniel",28y 4d,160 (81-3-76 51.56%),26 (0.16),←,
33,"Djerrkura, Nathan",22y 196d,6 (3-0-3 50.00%),2 (0.33),2 (1-0-1 50.00%),2 (1.00)
13,"Giansiracusa, Daniel",29y 23d,195 (92-4-99 48.21%),211 (1.08),←,
1,"Grant, Jarrad",21y 271d,23 (14-0-9 60.87%),31 (1.35),←,
16,"Griffen, Ryan",24y 250d,123 (71-1-51 58.13%),77 (0.63),←,
28,"Hall, Barry",34y 54d,276 (141-3-132 51.63%),696 (2.52),26 (15-0-11 57.69%),85 (3.27)
7,"Higgins, Shaun",23y 30d,71 (39-1-31 55.63%),85 (1.20),←,
20,"Hill, Josh",22y 74d,56 (36-1-19 65.18%),72 (1.29),←,
15,"Hudson, Ben",32y 38d,128 (79-1-48 62.11%),14 (0.11),73 (47-1-25 65.07%),8 (0.11)
19,"Jones, Liam",20y 38d,7 (4-0-3 57.14%),7 (1.00),←,
21,"Liberatore, Tom",18y 322d,2 (1-0-1 50.00%),,←,
37,"Markovic, Lukas",24y 88d,2 (1-0-1 50.00%),,←,
38,"Morris, Dale",28y 95d,135 (79-2-54 59.26%),2 (0.01),←,
2,"Murphy, Robert",28y 298d,190 (87-4-99 46.84%),146 (0.77),←,
42,"Picken, Liam",24y 245d,45 (28-0-17 62.22%),16 (0.36),←,
23,"Roughead, Jordan",20y 151d,9 (7-0-2 77.78%),3 (0.33),←,
10,"Sherman, Justin",24y 67d,116 (49-3-64 43.53%),86 (0.74),2 (1-0-1 50.00%),1 (0.50)
18,"Stack, Brennan",22y 312d,13 (9-0-4 69.23%),14 (1.08),←,
14,"Ward, Callan",20y 358d,40 (24-0-16 60.00%),22 (0.55),←,
12,"Williams, Tom",24y 260d,58 (33-1-24 57.76%),2 (0.03),←,
Totals,Totals,24y 362d,1977 (1047-28-902 52.96%),1707 (0.86),,
C,"Eade, Rodney",52y 364d,297 (163-4-130 55.56%),,145 (82-2-61 57.24%),
