Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",7,8,4,11,,,,1.0,3.0,,,2.0,,1.0,,1.0,10.0,,,4.0,4.0,,100.0
28,"Begley, James",1,1,2,3,,,,1.0,2.0,,,1.0,,1.0,,1.0,2.0,,,3.0,,,70.0
35,"Biglands, Rhett",10,7,1,11,2,,26.0,5.0,1.0,1.0,2.0,2.0,,2.0,,4.0,6.0,2.0,1.0,3.0,,,100.0
44,"Bock, Nathan",9,5,2,11,,,,,2.0,1.0,,4.0,,1.0,,3.0,8.0,,,1.0,2.0,,57.0
24,"Burton, Brett",12,3,3,15,,,,3.0,2.0,3.0,1.0,2.0,1.0,2.0,,8.0,7.0,,,2.0,,1.0,100.0
4,"Clarke, Matthew",,,,,,,3.0,,,,,2.0,,2.0,,,,,,1.0,,,16.0
11,"Doughty, Michael",7,5,4,11,,,1.0,4.0,3.0,1.0,,,1.0,,,4.0,8.0,,,4.0,1.0,1.0,100.0
9,"Edwards, Tyson",16,5,3,19,2,1.0,,6.0,2.0,5.0,4.0,6.0,,1.0,,8.0,10.0,,1.0,2.0,1.0,,100.0
36,"Goodwin, Simon",16,2,3,19,1,,,5.0,1.0,7.0,1.0,7.0,1.0,1.0,,7.0,12.0,,,1.0,,1.0,100.0
37,"Hentschel, Trent",2,1,1,3,,1.0,,,,2.0,,2.0,,,,2.0,1.0,,1.0,,,,60.0
30,"Jericho, Luke",5,3,1,6,,,1.0,2.0,,1.0,,2.0,1.0,,,4.0,2.0,1.0,,1.0,,,85.0
18,"Johncock, Graham",9,3,1,10,,,1.0,2.0,6.0,1.0,1.0,2.0,1.0,,,2.0,6.0,,,2.0,2.0,,100.0
40,"Ladhams, Chris",2,1,3,5,1,,,1.0,1.0,1.0,,2.0,,,,1.0,3.0,,1.0,,,,66.0
39,"Mattner, Martin",6,1,2,8,,,,4.0,1.0,,2.0,2.0,,2.0,,1.0,6.0,,,4.0,,,100.0
23,"McLeod, Andrew",12,1,7,19,1,,,5.0,3.0,3.0,5.0,,1.0,,,11.0,7.0,,1.0,1.0,1.0,,100.0
22,"Perrie, Ian",13,6,1,14,1,2.0,,1.0,,3.0,,4.0,3.0,2.0,,8.0,5.0,3.0,3.0,1.0,,1.0,100.0
33,"Reilly, Brent",,,1,1,,,,1.0,1.0,,,,1.0,,,2.0,,,,,,,30.0
32,"Ricciuto, Mark",8,2,9,17,,,,1.0,,3.0,4.0,2.0,,1.0,,9.0,8.0,,,1.0,1.0,1.0,100.0
25,"Rutten, Ben",5,8,8,13,,,,1.0,2.0,,1.0,1.0,,,,5.0,7.0,1.0,,4.0,1.0,,100.0
12,"Shirley, Robert",3,,7,10,,,,2.0,1.0,1.0,2.0,,2.0,,,6.0,5.0,,,3.0,,,38.0
20,"Stenglein, Tyson",9,1,6,15,1,,,2.0,,2.0,7.0,3.0,3.0,2.0,,14.0,2.0,,,4.0,,,93.0
27,"Stevens, Scott",4,3,2,6,,,1.0,3.0,2.0,1.0,,,,,,3.0,3.0,,,1.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,156,66,71,227,9,6.0,33.0,50.0,33.0,36.0,30.0,46.0,15.0,18.0,,104.0,118.0,7.0,8.0,43.0,13.0,5.0,
Opposition,Opposition,183,90,92,275,12,13.0,29.0,54.0,29.0,42.0,33.0,34.0,18.0,15.0,6.0,102.0,167.0,11.0,14.0,35.0,22.0,6.0,
