Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Beaumont, Simon",13,7,3,16,3,1.0,,4.0,,4.0,1.0,1.0,1.0,1.0,,7.0,8.0,2.0,2.0,,1.0,,100.0
16,"Camporeale, Scott",17,3,8,25,,,,,8.0,5.0,4.0,3.0,,2.0,,7.0,16.0,,,1.0,4.0,1.0,98.0
13,"Davies, Justin",,1,6,6,,,,3.0,1.0,1.0,,,,,,5.0,2.0,,,1.0,,,61.0
25,"Fevola, Brendan",6,2,3,9,1,,1.0,,,1.0,,5.0,1.0,1.0,,7.0,2.0,1.0,1.0,,,1.0,99.0
11,"French, Barnaby",1,,1,2,,,10.0,1.0,1.0,,,,,1.0,,2.0,,,,2.0,,,49.0
9,"Hickmott, Adrian",2,1,1,3,,1.0,,1.0,,1.0,1.0,,1.0,,,2.0,2.0,,,3.0,,1.0,55.0
33,"Houlihan, Ryan",15,,6,21,2,1.0,1.0,1.0,2.0,7.0,,4.0,,,,8.0,13.0,,,,4.0,,100.0
27,"Hulme, Darren",8,2,4,12,1,,,5.0,,4.0,2.0,1.0,1.0,1.0,,6.0,8.0,,,2.0,,1.0,84.0
43,"Koutoufides, Anthony",9,3,12,21,1,,1.0,5.0,2.0,3.0,6.0,,,,,16.0,6.0,1.0,,2.0,,1.0,100.0
12,"Lappin, Matthew",13,3,4,17,,,,6.0,4.0,3.0,,,,,,7.0,9.0,,,2.0,5.0,,100.0
10,"Martyn, Mick",4,1,,4,,,,2.0,4.0,1.0,,2.0,,,,,4.0,,,7.0,,,100.0
41,"McCormick, Jonathon",8,3,6,14,,,,4.0,2.0,5.0,3.0,,,,,8.0,6.0,,,1.0,1.0,1.0,65.0
5,"McKay, Andrew",10,1,9,19,,,,2.0,5.0,2.0,,4.0,,1.0,,12.0,6.0,,,2.0,2.0,,100.0
2,"McKernan, Corey",7,2,3,10,3,,12.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,8.0,3.0,2.0,2.0,3.0,,1.0,81.0
18,"Murphy, Justin",11,5,6,17,2,2.0,,3.0,,5.0,4.0,,,,,8.0,9.0,1.0,1.0,,2.0,1.0,100.0
40,"Plunkett, Jim",,,4,4,,,,2.0,,,1.0,1.0,,,,3.0,1.0,,,,,,20.0
28,"Prendergast, Ian",4,2,3,7,,,1.0,,,2.0,2.0,,1.0,,,2.0,4.0,,,3.0,,,36.0
7,"Ratten, Brett",15,5,3,18,2,1.0,1.0,7.0,,3.0,2.0,2.0,1.0,,,8.0,10.0,,1.0,3.0,,,98.0
36,"Sporn, Trent",5,3,5,10,,,,3.0,2.0,2.0,,1.0,,1.0,,5.0,6.0,1.0,,4.0,,,100.0
32,"Thornton, Bret",6,1,1,7,,,1.0,3.0,1.0,,,3.0,,2.0,,1.0,6.0,,,5.0,,,100.0
8,"Whitnall, Lance",16,5,2,18,,,8.0,,6.0,5.0,2.0,6.0,2.0,2.0,,10.0,9.0,2.0,,3.0,1.0,,100.0
34,"Wiggins, Simon",,,,,,,,1.0,,,,1.0,1.0,,,2.0,,,,2.0,,,54.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,170,50,90,260,15,11.0,36.0,54.0,39.0,56.0,30.0,36.0,10.0,14.0,,134.0,130.0,10.0,7.0,46.0,20.0,8.0,
Opposition,Opposition,214,106,122,336,16,17.0,16.0,43.0,38.0,64.0,41.0,31.0,14.0,10.0,6.0,144.0,194.0,16.0,16.0,46.0,11.0,7.0,
