Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",30y 115d,175 (97-0-78 55.43%),23 (0.13),←,
44,"Bock, Nathan",24y 12d,42 (24-0-18 57.14%),25 (0.60),←,
24,"Burton, Brett",28y 332d,135 (73-0-62 54.07%),186 (1.38),←,
11,"Doughty, Michael",27y 239d,101 (64-0-37 63.37%),29 (0.29),←,
26,"Douglas, Richard",20y 54d,4 (2-0-2 50.00%),1 (0.25),←,
9,"Edwards, Tyson",30y 238d,244 (133-0-111 54.51%),156 (0.64),←,
36,"Goodwin, Simon",30y 96d,195 (112-0-83 57.44%),113 (0.58),←,
6,"Griffin, Jonathon",21y 77d,1 (0-0-1 0.00%),,←,
13,"Hudson, Ben",28y 36d,34 (20-0-14 58.82%),5 (0.15),←,
18,"Johncock, Graham",24y 162d,110 (64-0-46 58.18%),79 (0.72),←,
21,"Knights, Chris",20y 188d,13 (10-0-3 76.92%),2 (0.15),←,
39,"Mattner, Martin",24y 238d,80 (49-0-31 61.25%),13 (0.16),←,
23,"McLeod, Andrew",30y 240d,261 (141-0-120 54.02%),241 (0.92),←,
22,"Perrie, Ian",27y 357d,103 (59-0-44 57.28%),113 (1.10),←,
33,"Reilly, Brent",23y 140d,69 (44-0-25 63.77%),30 (0.43),←,
25,"Rutten, Ben",23y 308d,61 (41-0-20 67.21%),5 (0.08),←,
12,"Shirley, Robert",26y 296d,100 (58-0-42 58.00%),20 (0.20),←,
27,"Stevens, Scott",25y 76d,57 (26-1-30 46.49%),34 (0.60),32 (16-0-16 50.00%),17 (0.53)
5,"Thompson, Scott",24y 18d,87 (52-0-35 59.77%),68 (0.78),48 (34-0-14 70.83%),51 (1.06)
15,"Torney, Jason",29y 289d,173 (93-1-79 54.05%),27 (0.16),55 (34-0-21 61.82%),11 (0.20)
7,"van Berlo, Nathan",20y 299d,31 (21-0-10 67.74%),7 (0.23),←,
17,"Welsh, Scott",28y 115d,145 (84-0-61 57.93%),251 (1.73),109 (58-0-51 53.21%),221 (2.03)
Totals,Totals,25y 361d,2221 (1267-2-952 57.05%),1428 (0.64),,
C,"Craig, Neil",51y 80d,59 (39-0-20 66.10%),,←,
