Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
44,"Bail, Rohan",24y 334d,43 (11-1-31 26.74%),17 (0.40),←,
10,"Byrnes, Shannon",29y 49d,116 (80-0-36 68.97%),105 (0.91),8 (1-0-7 12.50%),5 (0.63)
36,"Davey, Aaron",29y 350d,165 (61-3-101 37.88%),167 (1.01),←,
6,"Dawes, Chris",25y 10d,74 (54-1-19 73.65%),85 (1.15),3 (0-0-3 0.00%),2 (0.67)
14,"Dunn, Lynden",26y 12d,104 (29-2-73 28.85%),90 (0.87),←,
32,"Evans, Michael",20y 317d,11 (2-0-9 18.18%),5 (0.45),←,
8,"Frawley, James",24y 248d,110 (30-1-79 27.73%),3 (0.03),←,
20,"Garland, Colin",25y 28d,89 (22-2-65 25.84%),13 (0.15),←,
37,"Gawn, Max",21y 147d,10 (3-0-7 30.00%),7 (0.70),←,
38,"Howe, Jeremy",22y 331d,44 (10-0-34 22.73%),52 (1.18),←,
40,"Jamar, Mark",29y 290d,131 (45-3-83 35.50%),47 (0.36),←,
39,"Jetta, Neville",23y 103d,40 (9-2-29 25.00%),19 (0.47),←,
45,"Jones, Matt",25y 220d,9 (1-0-8 11.11%),2 (0.22),←,
2,"Jones, Nathan",25y 126d,144 (36-3-105 26.04%),71 (0.49),←,
22,"Magner, James",25y 287d,19 (3-0-16 15.79%),4 (0.21),←,
13,"McKenzie, Jordie",22y 339d,63 (16-1-46 26.19%),9 (0.14),←,
26,"Nicholson, Daniel",22y 205d,26 (6-0-20 23.08%),3 (0.12),←,
30,"Sellar, James",24y 63d,43 (15-0-28 34.88%),13 (0.30),22 (4-0-18 18.18%),10 (0.45)
35,"Tapscott, Luke",21y 332d,37 (9-1-27 25.68%),8 (0.22),←,
46,"Terlich, Dean",23y 164d,8 (1-0-7 12.50%),,←,
9,"Trengove, Jack",21y 266d,66 (19-2-45 30.30%),34 (0.52),←,
4,"Watts, Jack",22y 61d,60 (17-2-41 30.00%),41 (0.68),←,
Totals,Totals,24y 178d,1412 (479-24-909 33.92%),795 (0.56),,
C,"Neeld, Mark",41y 317d,31 (5-0-26 16.13%),,←,
