Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bail, Rohan",2,2,3,5,,1.0,,3.0,,1.0,,2.0,,2.0,,2.0,3.0,,1.0,,,,86.0
10,"Brayshaw, Angus",12,5,8,20,,,,4.0,,7.0,4.0,1.0,,,,8.0,12.0,,,,,1.0,76.0
18,"Cross, Daniel",11,5,8,19,,,1.0,7.0,4.0,1.0,2.0,2.0,2.0,1.0,,10.0,9.0,3.0,,3.0,,,95.0
14,"Dunn, Lynden",13,9,7,20,,,,2.0,5.0,,1.0,1.0,,,,4.0,15.0,1.0,,2.0,,,92.0
48,"Fitzpatrick, Jack",9,5,5,14,,,,1.0,1.0,,,1.0,1.0,1.0,,5.0,7.0,1.0,,7.0,,,82.0
20,"Garland, Colin",14,7,4,18,,1.0,,3.0,4.0,2.0,,3.0,1.0,1.0,,4.0,12.0,1.0,,2.0,,,91.0
36,"Garlett, Jeff",7,2,8,15,1,2.0,,3.0,,1.0,4.0,4.0,,1.0,,11.0,5.0,,1.0,,,1.0,94.0
31,"Grimes, Jack",13,8,9,22,,,,4.0,6.0,1.0,,1.0,,,,8.0,13.0,2.0,,3.0,,,92.0
1,"Hogan, Jesse",11,9,10,21,3,,,1.0,,1.0,,1.0,1.0,,2.0,9.0,12.0,2.0,5.0,,,2.0,88.0
38,"Howe, Jeremy",12,7,6,18,1,1.0,,1.0,,4.0,,1.0,1.0,,,9.0,9.0,2.0,3.0,3.0,,,86.0
45 ↓,"Jones, Matt",4,1,2,6,1,,,2.0,,1.0,,1.0,2.0,1.0,,3.0,3.0,,1.0,,,1.0,67.0
2,"Jones, Nathan",19,5,9,28,1,1.0,,5.0,2.0,9.0,6.0,5.0,3.0,2.0,1.0,13.0,17.0,,1.0,1.0,,1.0,80.0
8,"Lumumba, Heritier",7,2,5,12,,,2.0,8.0,3.0,2.0,1.0,3.0,,3.0,,2.0,11.0,,,2.0,,,82.0
25,"McDonald, Tom",10,4,8,18,,,,5.0,6.0,1.0,3.0,1.0,2.0,,,6.0,12.0,,,2.0,1.0,,95.0
19,"Newton, Ben",8,3,9,17,1,,,4.0,,1.0,2.0,1.0,1.0,1.0,,8.0,10.0,,,,,1.0,73.0
21,"Pedersen, Cameron",10,7,6,16,3,1.0,4.0,2.0,1.0,2.0,2.0,,1.0,,,5.0,11.0,1.0,1.0,3.0,,,91.0
27 ↑,"Riley, Aidan",3,2,7,10,,,,1.0,1.0,1.0,1.0,,1.0,,,5.0,5.0,,,,,,24.0
42,"Spencer, Jake",8,2,5,13,,,40.0,8.0,1.0,3.0,2.0,4.0,1.0,2.0,,7.0,5.0,1.0,,1.0,,1.0,88.0
5,"Toumpas, Jimmy",12,5,8,20,2,,,6.0,2.0,2.0,,3.0,,,,2.0,17.0,,2.0,2.0,,,78.0
37,"Vandenberg, Aaron",14,4,15,29,,,,11.0,2.0,4.0,7.0,4.0,,,3.0,13.0,16.0,,1.0,1.0,,1.0,80.0
23,"Vince, Bernie",17,5,9,26,2,,1.0,5.0,,7.0,6.0,2.0,2.0,1.0,,12.0,15.0,,1.0,1.0,,1.0,84.0
4,"Watts, Jack",7,4,7,14,,,4.0,2.0,1.0,2.0,1.0,,1.0,,,5.0,8.0,,,1.0,,1.0,75.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,223,103,158,381,15,13.0,52.0,88.0,39.0,53.0,42.0,41.0,20.0,16.0,6.0,151.0,227.0,14.0,17.0,34.0,1.0,11.0,
Opposition,Opposition,169,63,158,327,9,10.0,50.0,84.0,31.0,51.0,34.0,51.0,16.0,20.0,,135.0,191.0,8.0,9.0,51.0,13.0,3.0,
