Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
13,"Baker, Oskar",24y 331d,21 (9-0-12 42.86%),7 (0.33),6 (3-0-3 50.00%),3 (0.50)
4,"Bontempelli, Marcus",27y 148d,199 (110-0-89 55.28%),185 (0.93),←,
31,"Dale, Bailey",26y 273d,114 (62-0-52 54.39%),76 (0.67),←,
35,"Daniel, Caleb",26y 288d,159 (87-0-72 54.72%),39 (0.25),←,
15,"Duryea, Taylor",31y 362d,176 (118-1-57 67.33%),25 (0.14),58 (36-0-22 62.07%),4 (0.07)
44,"English, Tim",25y 254d,91 (50-0-41 54.95%),52 (0.57),←,
39,"Johannisen, Jason",30y 164d,181 (93-0-88 51.38%),71 (0.39),←,
32,"Jones, Arthur",19y 277d,4 (3-0-1 75.00%),,←,
19,"Jones, Liam",32y 56d,167 (60-0-107 35.93%),84 (0.50),72 (30-0-42 41.67%),68 (0.94)
42,"Keath, Alex",31y 91d,91 (53-1-37 58.79%),5 (0.05),61 (37-0-24 60.66%),4 (0.07)
21,"Liberatore, Tom",30y 340d,201 (98-0-103 48.76%),77 (0.38),←,
7,"Lobb, Rory",30y 71d,145 (79-2-64 55.17%),147 (1.01),5 (3-0-2 60.00%),4 (0.80)
11,"Macrae, Jack",28y 261d,214 (114-0-100 53.27%),49 (0.23),←,
16,"McLean, Toby",27y 80d,100 (52-0-48 52.00%),62 (0.62),←,
30,"McNeil, Lachlan",22y 71d,30 (21-0-9 70.00%),18 (0.60),←,
33,"Naughton, Aaron",23y 142d,106 (59-0-47 55.66%),158 (1.49),←,
22,"OBrien, Tim",29y 24d,110 (58-3-49 54.09%),74 (0.67),13 (7-0-6 53.85%),1 (0.08)
20,"Richards, Ed",23y 292d,91 (47-0-44 51.65%),24 (0.26),←,
28,"Scott, Anthony",28y 52d,41 (26-0-15 63.41%),18 (0.44),←,
1,"Treloar, Adam",30y 43d,217 (97-1-119 44.93%),128 (0.59),44 (27-0-17 61.36%),31 (0.70)
2,"Ugle-Hagan, Jamarra",21y 17d,28 (14-0-14 50.00%),31 (1.11),←,
3,"Weightman, Cody",22y 96d,42 (23-0-19 54.76%),70 (1.67),←,
34,"Williams, Bailey",25y 193d,110 (59-0-51 53.64%),23 (0.21),←,
Totals,Totals,26y 345d,2638 (1392-8-1238 52.77%),1423 (0.54),,
C,"Beveridge, Luke",52y 241d,189 (107-0-82 56.61%),,←,
