Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Atkins, Rory",8,3,8,16,1,1.0,,,1.0,2.0,2.0,1.0,,1.0,,6.0,10.0,,1.0,1.0,1.0,1.0,75.0
18,"Betts, Eddie",4,2,8,12,,1.0,,3.0,,,,,1.0,,,5.0,7.0,,1.0,,,2.0,91.0
16,"Brown, Luke",12,3,7,19,,,,1.0,8.0,,1.0,1.0,1.0,,,7.0,11.0,,,1.0,,,78.0
23,"Cameron, Charlie",7,1,5,12,2,,,9.0,,2.0,,1.0,,1.0,,5.0,7.0,,,3.0,1.0,1.0,81.0
25,"Cheney, Kyle",10,8,4,14,,,,,3.0,,,2.0,,1.0,,3.0,11.0,1.0,,2.0,,,84.0
2,"Crouch, Brad",6,2,8,14,,,,4.0,,1.0,4.0,,,,,6.0,8.0,,,,,,63.0
44,"Crouch, Matt",13,3,11,24,,,,4.0,4.0,1.0,4.0,5.0,1.0,2.0,,9.0,14.0,,,,,,75.0
26,"Douglas, Richard",8,3,1,9,,1.0,,4.0,1.0,3.0,2.0,5.0,1.0,3.0,,4.0,5.0,,2.0,2.0,,1.0,71.0
15,"Hartigan, Kyle",6,3,9,15,,,,3.0,6.0,,,7.0,,3.0,,9.0,6.0,1.0,,4.0,,,95.0
45,"Henderson, Ricky",10,6,11,21,,,,,8.0,2.0,1.0,2.0,,1.0,,4.0,13.0,,,3.0,,,79.0
24,"Jacobs, Sam",6,3,8,14,1,,27.0,3.0,1.0,3.0,2.0,4.0,,2.0,,6.0,8.0,1.0,,1.0,,1.0,89.0
4,"Jenkins, Josh",9,7,4,13,8,,3.0,1.0,,1.0,,1.0,1.0,1.0,3.0,5.0,9.0,3.0,5.0,1.0,,,87.0
6,"Lever, Jake",8,3,8,16,,,,1.0,2.0,,,2.0,,1.0,,6.0,10.0,,,3.0,,,89.0
27,"Lynch, Tom",13,4,11,24,3,1.0,,1.0,,3.0,1.0,2.0,3.0,,,15.0,9.0,1.0,1.0,1.0,,,92.0
14,"Mackay, David",5,1,6,11,,,,3.0,1.0,2.0,1.0,3.0,,1.0,,3.0,8.0,,,,,,57.0
41,"McGovern, Mitch",5,3,3,8,,1.0,,2.0,,2.0,,2.0,,,,3.0,5.0,,2.0,1.0,,4.0,77.0
11,"Seedsman, Paul",10,5,7,17,,,,2.0,3.0,2.0,1.0,2.0,2.0,,,5.0,12.0,,,,,,82.0
9,"Sloane, Rory",10,4,9,19,1,,,4.0,1.0,1.0,,4.0,1.0,3.0,,12.0,9.0,2.0,,2.0,,,82.0
33,"Smith, Brodie",12,2,8,20,,,,,4.0,4.0,,2.0,,1.0,,4.0,16.0,,,1.0,,2.0,85.0
12,"Talia, Daniel",9,6,7,16,,,,1.0,6.0,1.0,,3.0,,1.0,,6.0,10.0,1.0,,8.0,,,98.0
5,"Thompson, Scott",7,2,9,16,,,,9.0,,4.0,6.0,9.0,,6.0,,8.0,9.0,,,,,,86.0
13,"Walker, Taylor",9,4,3,12,1,,,1.0,,3.0,,1.0,1.0,,,11.0,2.0,4.0,1.0,1.0,,3.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,78,155,342,17,6.0,30.0,56.0,49.0,37.0,25.0,59.0,12.0,28.0,3.0,142.0,199.0,14.0,13.0,35.0,2.0,15.0,
Opposition,Opposition,198,85,224,422,18,15.0,38.0,59.0,17.0,68.0,40.0,45.0,28.0,12.0,3.0,163.0,262.0,19.0,18.0,44.0,1.0,15.0,
