Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
22,"Biddiscombe, Craig",23y 194d,39 (23-1-15 60.26%),7 (0.18),5 (2-0-3 40.00%),1 (0.20)
30,"Bourke, David",24y 84d,60 (31-0-29 51.67%),14 (0.23),←,
11,"Bowden, Joel",21y 286d,62 (31-0-31 50.00%),61 (0.98),←,
17,"Broderick, Paul",30y 90d,222 (106-1-115 47.97%),146 (0.66),129 (67-1-61 52.33%),66 (0.51)
15,"Cameron, Leon",27y 213d,176 (94-3-79 54.26%),68 (0.39),4 (1-0-3 25.00%),
7,"Dragicevic, Marc",19y 3d,21 (8-0-13 38.10%),11 (0.52),←,
25,"Gale, Brendon",31y 259d,205 (87-1-117 42.68%),184 (0.90),←,
20,"Harrison, Ben",25y 76d,66 (32-0-34 48.48%),37 (0.56),64 (30-0-34 46.88%),37 (0.58)
1,"Hilton, Rory",20y 353d,19 (6-0-13 31.58%),7 (0.37),10 (3-0-7 30.00%),4 (0.40)
16,"Holland, Ben",22y 328d,69 (33-0-36 47.83%),82 (1.19),←,
39,"Kellaway, Andrew",24y 131d,38 (17-0-21 44.74%),3 (0.08),←,
3,"Kellaway, Duncan",27y 45d,135 (66-1-68 49.26%),8 (0.06),←,
21,"King, Clinton",22y 9d,35 (11-0-24 31.43%),13 (0.37),4 (1-0-3 25.00%),
33,"Knights, Matthew",29y 180d,220 (88-0-132 40.00%),116 (0.53),←,
34,"Mills, Andrew",18y 289d,1 (0-0-1 0.00%),1 (1.00),←,
5,"Ottens, Brad",20y 68d,38 (17-0-21 44.74%),28 (0.74),←,
26,"Poyas, Ezra",19y 9d,2 (0-0-2 0.00%),,←,
12,"Richardson, Matthew",25y 14d,122 (58-0-64 47.54%),387 (3.17),←,
4,"Rogers, Matthew",26y 129d,124 (63-1-60 51.21%),88 (0.71),←,
24,"Sampson, Clay",24y 38d,58 (28-0-30 48.28%),34 (0.59),21 (7-0-14 33.33%),17 (0.81)
32,"Tivendale, Greg",20y 349d,16 (5-0-11 31.25%),10 (0.63),←,
29,"Torney, Jason",22y 291d,57 (27-1-29 48.25%),6 (0.11),←,
Totals,Totals,23y 356d,1785 (831-9-945 46.55%),1311 (0.73),,
C,"Frawley, Danny",36y 207d,4 (1-0-3 25.00%),,←,
