Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",27y 202d,155 (66-2-87 43.23%),60 (0.39),124 (63-2-59 51.61%),48 (0.39)
17,"Brown, Callum",22y 348d,53 (28-1-24 53.77%),19 (0.36),←,
46,"Cox, Mason",30y 27d,73 (39-0-34 53.42%),91 (1.25),←,
25,"Crisp, Jack",27y 190d,157 (79-2-76 50.96%),50 (0.32),139 (72-2-65 52.52%),40 (0.29)
7,"Daicos, Josh",22y 135d,39 (20-1-18 52.56%),21 (0.54),←,
2,"de Goey, Jordan",25y 26d,102 (53-2-47 52.94%),139 (1.36),←,
19,"Greenwood, Levi",32y 50d,159 (85-2-72 54.09%),57 (0.36),85 (45-1-39 53.53%),31 (0.36)
4,"Grundy, Brodie",26y 360d,155 (83-2-70 54.19%),46 (0.30),←,
32,"Hoskin-Elliott, Will",27y 220d,141 (61-2-78 43.97%),135 (0.96),89 (49-2-38 56.18%),93 (1.04)
38,"Howe, Jeremy",30y 285d,191 (70-2-119 37.17%),90 (0.47),91 (48-2-41 53.85%),10 (0.11)
44,"Madgen, Jack",27y 350d,25 (15-1-9 62.00%),1 (0.04),←,
37,"Maynard, Brayden",24y 202d,120 (60-2-58 50.83%),15 (0.13),←,
16,"Mayne, Chris",32y 159d,233 (131-2-100 56.65%),207 (0.89),61 (36-1-24 59.84%),11 (0.18)
31,"McCreery, Beau",19y 356d,2 (0-0-2 0.00%),1 (0.50),←,
41,"Mihocek, Brody",28y 65d,62 (37-1-24 60.48%),98 (1.58),←,
30,"Moore, Darcy",25y 75d,93 (41-2-50 45.16%),61 (0.66),←,
9,"Noble, John",24y 16d,26 (14-1-11 55.77%),2 (0.08),←,
10,"Pendlebury, Scott",33y 93d,320 (192-3-125 60.47%),179 (0.56),←,
3,"Quaynor, Isaac",21y 85d,19 (8-0-11 42.11%),,←,
23,"Roughead, Jordan",30y 158d,183 (90-1-92 49.45%),35 (0.19),45 (27-1-17 61.11%),1 (0.02)
22,"Sidebottom, Steele",30y 98d,246 (150-4-92 61.79%),168 (0.68),←,
36,"Sier, Brayden",23y 119d,25 (14-0-11 56.00%),6 (0.24),←,
24,"Thomas, Josh",29y 191d,107 (65-2-40 61.68%),91 (0.85),←,
Totals,Totals,27y 39d,2686 (1401-35-1250 52.16%),1572 (0.59),,
C,"Buckley, Nathan",48y 258d,209 (114-2-93 55.02%),,←,
